locus_tag	ftype	length_bp	gene	EC_number	COG	product
Prbf.g_00001	gene	111				
Prbf.g_00001	CDS	111				hypothetical protein
Prbf.g_00002	gene	891	glyQ			
Prbf.g_00002	CDS	891	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
Prbf.g_00003	gene	882				
Prbf.g_00003	CDS	882				hypothetical protein
Prbf.g_00004	gene	687				
Prbf.g_00004	CDS	687				hypothetical protein
Prbf.g_00005	gene	2613				
Prbf.g_00005	CDS	2613				hypothetical protein
Prbf.g_00006	gene	702				
Prbf.g_00006	CDS	702				hypothetical protein
Prbf.g_00007	gene	363				
Prbf.g_00007	CDS	363				hypothetical protein
Prbf.g_00008	gene	2091				
Prbf.g_00008	CDS	2091				hypothetical protein
Prbf.g_00009	gene	1419				
Prbf.g_00009	CDS	1419				hypothetical protein
Prbf.g_00010	gene	246				
Prbf.g_00010	CDS	246				hypothetical protein
Prbf.g_00011	gene	1524	cobQ			
Prbf.g_00011	CDS	1524	cobQ			Cobyric acid synthase
Prbf.g_00012	gene	375				
Prbf.g_00012	CDS	375				hypothetical protein
Prbf.g_00013	gene	624				
Prbf.g_00013	CDS	624		3.6.1.9	COG0424	Nucleoside triphosphate pyrophosphatase
Prbf.g_00014	gene	1383	psbC			
Prbf.g_00014	CDS	1383	psbC			Photosystem II CP43 reaction center protein
Prbf.g_00015	gene	1077	psbD1			
Prbf.g_00015	CDS	1077	psbD1	1.10.3.9		Photosystem II D2 protein
Prbf.g_00016	gene	582	ycf4			
Prbf.g_00016	CDS	582	ycf4			Photosystem I assembly protein Ycf4
Prbf.g_00017	gene	702				
Prbf.g_00017	CDS	702				hypothetical protein
Prbf.g_00018	gene	507	ilvH			
Prbf.g_00018	CDS	507	ilvH	2.2.1.6	COG0440	Acetolactate synthase small subunit
Prbf.g_00019	gene	975				
Prbf.g_00019	CDS	975			COG0596	putative protein
Prbf.g_00020	gene	111				
Prbf.g_00020	CDS	111				hypothetical protein
Prbf.g_00021	gene	99	petM			
Prbf.g_00021	CDS	99	petM			Cytochrome b6-f complex subunit 7
Prbf.g_00022	gene	975				
Prbf.g_00022	CDS	975				hypothetical protein
Prbf.g_00023	gene	216				
Prbf.g_00023	CDS	216				hypothetical protein
Prbf.g_00024	gene	282	infA			
Prbf.g_00024	CDS	282	infA			Translation initiation factor IF-1
Prbf.g_00025	gene	1359				
Prbf.g_00025	CDS	1359		1.18.1.2		Ferredoxin--NADP reductase
Prbf.g_00026	gene	243				
Prbf.g_00026	CDS	243				hypothetical protein
Prbf.g_00027	gene	582				
Prbf.g_00027	CDS	582				hypothetical protein
Prbf.g_00028	gene	1143	pntAA			
Prbf.g_00028	CDS	1143	pntAA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha part 1
Prbf.g_00029	gene	294	pntA			
Prbf.g_00029	CDS	294	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
Prbf.g_00030	gene	1440	pntB			
Prbf.g_00030	CDS	1440	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
Prbf.g_00031	gene	1113				
Prbf.g_00031	CDS	1113				hypothetical protein
Prbf.g_00032	gene	357				
Prbf.g_00032	CDS	357				Ferredoxin, 2Fe-2S
Prbf.g_00033	gene	1239	dxr			
Prbf.g_00033	CDS	1239	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
Prbf.g_00034	gene	1500	cysS			
Prbf.g_00034	CDS	1500	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
Prbf.g_00035	gene	2958	polA			
Prbf.g_00035	CDS	2958	polA	2.7.7.7	COG0258	DNA polymerase I
Prbf.g_00036	gene	1062	macA			
Prbf.g_00036	CDS	1062	macA		COG0845	Macrolide export protein MacA
Prbf.g_00037	gene	1092	ychF			
Prbf.g_00037	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
Prbf.g_00038	gene	618				
Prbf.g_00038	CDS	618				hypothetical protein
Prbf.g_00039	gene	258	tatA_1			
Prbf.g_00039	CDS	258	tatA_1			Sec-independent protein translocase protein TatA
Prbf.g_00040	gene	897	glxR			
Prbf.g_00040	CDS	897	glxR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
Prbf.g_00041	gene	252				
Prbf.g_00041	CDS	252				hypothetical protein
Prbf.g_00042	gene	720	kch			
Prbf.g_00042	CDS	720	kch		COG1226	Voltage-gated potassium channel Kch
Prbf.g_00043	gene	288				
Prbf.g_00043	CDS	288				hypothetical protein
Prbf.g_00044	gene	432	arfB			
Prbf.g_00044	CDS	432	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
Prbf.g_00045	gene	297				
Prbf.g_00045	CDS	297				hypothetical protein
Prbf.g_00046	gene	402				
Prbf.g_00046	CDS	402				hypothetical protein
Prbf.g_00047	gene	135				
Prbf.g_00047	CDS	135				hypothetical protein
Prbf.g_00048	gene	480	btuE			
Prbf.g_00048	CDS	480	btuE	1.11.1.15	COG0386	Thioredoxin/glutathione peroxidase BtuE
Prbf.g_00049	gene	333				
Prbf.g_00049	CDS	333				hypothetical protein
Prbf.g_00050	gene	237				
Prbf.g_00050	CDS	237				hypothetical protein
Prbf.g_00051	gene	588				
Prbf.g_00051	CDS	588				hypothetical protein
Prbf.g_00052	gene	261				
Prbf.g_00052	CDS	261				hypothetical protein
Prbf.g_00053	gene	198				
Prbf.g_00053	CDS	198				hypothetical protein
Prbf.g_00054	gene	333				
Prbf.g_00054	CDS	333				hypothetical protein
Prbf.g_00055	gene	222				
Prbf.g_00055	CDS	222				hypothetical protein
Prbf.g_00056	gene	1158	desA			
Prbf.g_00056	CDS	1158	desA	1.14.19.6		Delta(12)-fatty-acid desaturase
Prbf.g_00057	gene	201				
Prbf.g_00057	CDS	201				hypothetical protein
Prbf.g_00058	gene	492				
Prbf.g_00058	CDS	492				hypothetical protein
Prbf.g_00059	gene	387				
Prbf.g_00059	CDS	387				hypothetical protein
Prbf.g_00060	gene	465				
Prbf.g_00060	CDS	465				hypothetical protein
Prbf.g_00061	gene	126				
Prbf.g_00061	CDS	126				hypothetical protein
Prbf.g_00062	gene	261				
Prbf.g_00062	CDS	261				hypothetical protein
Prbf.g_00063	gene	1113	des			
Prbf.g_00063	CDS	1113	des	1.14.19.-	COG3239	Fatty acid desaturase
Prbf.g_00064	gene	261				
Prbf.g_00064	CDS	261				hypothetical protein
Prbf.g_00065	gene	393				
Prbf.g_00065	CDS	393				hypothetical protein
Prbf.g_00066	gene	339				
Prbf.g_00066	CDS	339				hypothetical protein
Prbf.g_00067	gene	99				
Prbf.g_00067	CDS	99				hypothetical protein
Prbf.g_00068	gene	1185				
Prbf.g_00068	CDS	1185				putative protein
Prbf.g_00069	gene	243				
Prbf.g_00069	CDS	243				hypothetical protein
Prbf.g_00070	gene	666				
Prbf.g_00070	CDS	666		1.14.11.-	COG3128	PKHD-type hydroxylase
Prbf.g_00071	gene	1029	idiA			
Prbf.g_00071	CDS	1029	idiA		COG1840	Iron deficiency-induced protein A
Prbf.g_00072	gene	87				
Prbf.g_00072	tRNA	87				tRNA-Ser(cga)
Prbf.g_00073	gene	561				
Prbf.g_00073	CDS	561				hypothetical protein
Prbf.g_00074	gene	1920				
Prbf.g_00074	CDS	1920				hypothetical protein
Prbf.g_00075	gene	99				
Prbf.g_00075	CDS	99				hypothetical protein
Prbf.g_00076	gene	174				
Prbf.g_00076	CDS	174				hypothetical protein
Prbf.g_00077	gene	450				
Prbf.g_00077	CDS	450				hypothetical protein
Prbf.g_00078	gene	882				
Prbf.g_00078	CDS	882				hypothetical protein
Prbf.g_00079	gene	660				
Prbf.g_00079	CDS	660				hypothetical protein
Prbf.g_00080	gene	948				
Prbf.g_00080	CDS	948				hypothetical protein
Prbf.g_00081	gene	807	aptA			
Prbf.g_00081	CDS	807	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
Prbf.g_00082	gene	927	dxs_1			
Prbf.g_00082	CDS	927	dxs_1	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
Prbf.g_00083	gene	867	fcl_1			
Prbf.g_00083	CDS	867	fcl_1	1.1.1.271		GDP-L-fucose synthase
Prbf.g_00084	gene	777				
Prbf.g_00084	CDS	777				hypothetical protein
Prbf.g_00085	gene	417				
Prbf.g_00085	CDS	417				hypothetical protein
Prbf.g_00086	gene	642				
Prbf.g_00086	CDS	642				hypothetical protein
Prbf.g_00087	gene	1113	fcf2			
Prbf.g_00087	CDS	1113	fcf2	5.4.99.59		dTDP-fucopyranose mutase
Prbf.g_00088	gene	1302				
Prbf.g_00088	CDS	1302				hypothetical protein
Prbf.g_00089	gene	1065	pcbF			
Prbf.g_00089	CDS	1065	pcbF			Divinyl chlorophyll a/b light-harvesting protein PcbF
Prbf.g_00090	gene	138				
Prbf.g_00090	CDS	138				hypothetical protein
Prbf.g_00091	gene	852				
Prbf.g_00091	CDS	852				hypothetical protein
Prbf.g_00092	gene	873				
Prbf.g_00092	CDS	873				hypothetical protein
Prbf.g_00093	gene	1233				
Prbf.g_00093	CDS	1233				hypothetical protein
Prbf.g_00094	gene	180				
Prbf.g_00094	CDS	180				hypothetical protein
Prbf.g_00095	gene	1821	arnT_1			
Prbf.g_00095	CDS	1821	arnT_1	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
Prbf.g_00096	gene	1089	mshA_1			
Prbf.g_00096	CDS	1089	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
Prbf.g_00097	gene	963				
Prbf.g_00097	CDS	963				hypothetical protein
Prbf.g_00098	gene	810	sppA			
Prbf.g_00098	CDS	810	sppA	3.4.21.-	COG0616	Putative signal peptide peptidase SppA
Prbf.g_00099	gene	363	aroH			
Prbf.g_00099	CDS	363	aroH	5.4.99.5	COG4401	Chorismate mutase AroH
Prbf.g_00100	gene	585				
Prbf.g_00100	CDS	585				hypothetical protein
Prbf.g_00101	gene	138				
Prbf.g_00101	CDS	138				hypothetical protein
Prbf.g_00102	gene	384	rnpA			
Prbf.g_00102	CDS	384	rnpA	3.1.26.5		Ribonuclease P protein component
Prbf.g_00103	gene	402				
Prbf.g_00103	CDS	402				hypothetical protein
Prbf.g_00104	gene	1149	yidC			
Prbf.g_00104	CDS	1149	yidC			Membrane protein insertase YidC
Prbf.g_00105	gene	1479	ftsH			
Prbf.g_00105	CDS	1479	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
Prbf.g_00106	gene	1278	serS			
Prbf.g_00106	CDS	1278	serS	6.1.1.11	COG0172	Serine--tRNA ligase
Prbf.g_00107	gene	1083				
Prbf.g_00107	CDS	1083				hypothetical protein
Prbf.g_00108	gene	303	rpsN			
Prbf.g_00108	CDS	303	rpsN		COG0199	30S ribosomal protein S14
Prbf.g_00109	gene	2169	pnp_1			
Prbf.g_00109	CDS	2169	pnp_1	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
Prbf.g_00110	gene	915	cysQ_1			
Prbf.g_00110	CDS	915	cysQ_1	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
Prbf.g_00111	gene	918	rsmI			
Prbf.g_00111	CDS	918	rsmI	2.1.1.198		Ribosomal RNA small subunit methyltransferase I
Prbf.g_00112	gene	234				
Prbf.g_00112	CDS	234				hypothetical protein
Prbf.g_00113	gene	726				
Prbf.g_00113	CDS	726				hypothetical protein
Prbf.g_00114	gene	74				
Prbf.g_00114	tRNA	74				tRNA-Arg(tct)
Prbf.g_00115	gene	1416	rkpK			
Prbf.g_00115	CDS	1416	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
Prbf.g_00116	gene	924				
Prbf.g_00116	CDS	924		5.1.3.2	COG1088	UDP-glucose 4-epimerase
Prbf.g_00117	gene	1044	galE_1			
Prbf.g_00117	CDS	1044	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
Prbf.g_00118	gene	1026	wbgU			
Prbf.g_00118	CDS	1026	wbgU	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
Prbf.g_00119	gene	1257				
Prbf.g_00119	CDS	1257				hypothetical protein
Prbf.g_00120	gene	690				
Prbf.g_00120	CDS	690				hypothetical protein
Prbf.g_00121	gene	660	hisB_1			
Prbf.g_00121	CDS	660	hisB_1	3.1.3.15		Histidine biosynthesis bifunctional protein HisB
Prbf.g_00122	gene	1236	lhgD			
Prbf.g_00122	CDS	1236	lhgD	1.1.5.-	COG0579	L-2-hydroxyglutarate dehydrogenase
Prbf.g_00123	gene	729	cugP_1			
Prbf.g_00123	CDS	729	cugP_1	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
Prbf.g_00124	gene	591	gmhA			
Prbf.g_00124	CDS	591	gmhA	5.3.1.28		Phosphoheptose isomerase
Prbf.g_00125	gene	1515	hldE			
Prbf.g_00125	CDS	1515	hldE	2.7.7.70		Bifunctional protein HldE
Prbf.g_00126	gene	948	galE_2			
Prbf.g_00126	CDS	948	galE_2	5.1.3.2	COG1087	UDP-glucose 4-epimerase
Prbf.g_00127	gene	717				
Prbf.g_00127	CDS	717				hypothetical protein
Prbf.g_00128	gene	885				
Prbf.g_00128	CDS	885				hypothetical protein
Prbf.g_00129	gene	960				
Prbf.g_00129	CDS	960				hypothetical protein
Prbf.g_00130	gene	1107	pglH			
Prbf.g_00130	CDS	1107	pglH	2.4.1.292	COG0438	GalNAc-alpha-(1->4)-GalNAc-alpha-(1->3)-diNAcBac-PP-undecaprenol alpha-1,4-N-acetyl-D-galactosaminyltransferase
Prbf.g_00131	gene	984				
Prbf.g_00131	CDS	984				hypothetical protein
Prbf.g_00132	gene	1203				
Prbf.g_00132	CDS	1203				hypothetical protein
Prbf.g_00133	gene	1758				
Prbf.g_00133	CDS	1758				hypothetical protein
Prbf.g_00134	gene	1236				
Prbf.g_00134	CDS	1236				hypothetical protein
Prbf.g_00135	gene	1776	pglK_1			
Prbf.g_00135	CDS	1776	pglK_1	7.5.2.5	COG1132	Protein glycosylation K
Prbf.g_00136	gene	864				
Prbf.g_00136	CDS	864				hypothetical protein
Prbf.g_00137	gene	76				
Prbf.g_00137	tRNA	76				tRNA-Ala(ggc)
Prbf.g_00138	gene	960				
Prbf.g_00138	CDS	960				hypothetical protein
Prbf.g_00139	gene	1884				
Prbf.g_00139	CDS	1884				hypothetical protein
Prbf.g_00140	gene	609	lexA			
Prbf.g_00140	CDS	609	lexA			Transcription regulator LexA
Prbf.g_00141	gene	951	argF			
Prbf.g_00141	CDS	951	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
Prbf.g_00142	gene	1866	ftsH4			
Prbf.g_00142	CDS	1866	ftsH4	3.4.24.-		ATP-dependent zinc metalloprotease FtsH 4
Prbf.g_00143	gene	1104	ribD			
Prbf.g_00143	CDS	1104	ribD		COG0117	Riboflavin biosynthesis protein RibD
Prbf.g_00144	gene	531				
Prbf.g_00144	CDS	531				hypothetical protein
Prbf.g_00145	gene	267				
Prbf.g_00145	CDS	267				hypothetical protein
Prbf.g_00146	gene	1305	cbiET			
Prbf.g_00146	CDS	1305	cbiET		COG2241	Cobalamin biosynthesis bifunctional protein CbiET
Prbf.g_00147	gene	909	nadK_1			
Prbf.g_00147	CDS	909	nadK_1	2.7.1.23		NAD kinase
Prbf.g_00148	gene	1008	pheS			
Prbf.g_00148	CDS	1008	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
Prbf.g_00149	gene	825	surE			
Prbf.g_00149	CDS	825	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
Prbf.g_00150	gene	564				
Prbf.g_00150	CDS	564				hypothetical protein
Prbf.g_00151	gene	918	ribF			
