Orthogroup	Pras	Other
OG0000002	Pras.g_00541	Prac.g_00925
OG0000002	Pras.g_00541	Praq.g_01393
OG0000002	Pras.g_00541	Prar.g_01203
OG0000002	Pras.g_00541	Prao.g_01529
OG0000002	Pras.g_00541	Prag.g_01651
OG0000002	Pras.g_00541	Praw.g_00497
OG0000002	Pras.g_00541	Prav.g_01734
OG0000024	Pras.g_00304	Praa.g_01409
OG0000024	Pras.g_00304	Praa.g_01409
OG0000024	Pras.g_00304	Prao.g_01213
OG0000024	Pras.g_00304	Prbc.g_00680
OG0000024	Pras.g_00304	Praj.g_01609
OG0000024	Pras.g_00304	Prat.g_01267
OG0000024	Pras.g_00304	Praf.g_00112
OG0000024	Pras.g_00304	Pral.g_01261
OG0000024	Pras.g_00304	Prbm.g_02126
OG0000024	Pras.g_00304	Prae.g_01401
OG0000024	Pras.g_00304	Prau.g_01470
OG0000024	Pras.g_00304	Prae.g_01401
OG0000024	Pras.g_00304	Prau.g_01470
OG0000027	Pras.g_00440	Prai.g_01549
OG0000063	Pras.g_00150	Pral.g_01881
OG0000069	Pras.g_00326	Prau.g_01475
OG0000069	Pras.g_00326	Prad.g_00572
OG0000073	Pras.g_00327	Prbm.g_00702
OG0000073	Pras.g_00327	Prbc.g_01748
OG0000073	Pras.g_00327	Praj.g_00659
OG0000073	Pras.g_00327	Prbb.g_00673
OG0000073	Pras.g_00327	Praf.g_01012, Praf.g_01748
OG0000073	Pras.g_00327	Prak.g_01072
OG0000073	Pras.g_00327	Prap.g_00356
OG0000073	Pras.g_00327	Prbe.g_01449
OG0000073	Pras.g_00327	Prbf.g_01018
OG0000073	Pras.g_00327	Prbg.g_01386
OG0000073	Pras.g_00327	Prbn.g_00845
OG0000073	Pras.g_00327	Pram.g_01039
OG0000073	Pras.g_00327	Prbh.g_01182
OG0000073	Pras.g_00327	Prbj.g_00824
OG0000073	Pras.g_00327	Prbk.g_00709
OG0000073	Pras.g_00327	Prbl.g_01395
OG0000073	Pras.g_00327	Prah.g_00445
OG0000073	Pras.g_00327	Pral.g_01471
OG0000073	Pras.g_00327	Prat.g_01054
OG0000086	Pras.g_01273	Prai.g_00443
OG0000095	Pras.g_01058	Prbi.g_00231
OG0000095	Pras.g_01058	Praa.g_00207
OG0000095	Pras.g_01058	Prbd.g_01033
OG0000095	Pras.g_01058	Prax.g_01011
OG0001256	Pras.g_01289	Prax.g_00460
OG0001365	Pras.g_00482	Prae.g_01425
OG0001365	Pras.g_00482	Praa.g_01611
OG0001474	Pras.g_00311	Prao.g_00813
OG0001474	Pras.g_00311	Prbi.g_00919
OG0001474	Pras.g_00311	Prae.g_00877
OG0001474	Pras.g_00311	Prax.g_00531
OG0001474	Pras.g_00311	Prab.g_01099
OG0001474	Pras.g_00311	Pran.g_00180
OG0001474	Pras.g_00311	Prbc.g_00911
OG0001474	Pras.g_00311	Prbm.g_01925
OG0001474	Pras.g_00311	Praj.g_01846
OG0001474	Pras.g_00311	Prbb.g_01901
OG0001474	Pras.g_00311	Prbj.g_02022
OG0001474	Pras.g_00311	Prbk.g_02227
OG0001474	Pras.g_00311	Prbl.g_02172
OG0001474	Pras.g_00311	Praf.g_02731
OG0001474	Pras.g_00311	Prah.g_02553
