locus_tag	ftype	length_bp	gene	EC_number	COG	product
Prad.g_00001	gene	102				
Prad.g_00001	CDS	102				hypothetical protein
Prad.g_00002	gene	171				
Prad.g_00002	CDS	171				hypothetical protein
Prad.g_00003	gene	270				
Prad.g_00003	CDS	270				hypothetical protein
Prad.g_00004	gene	165				
Prad.g_00004	CDS	165				hypothetical protein
Prad.g_00005	gene	225				
Prad.g_00005	CDS	225				hypothetical protein
Prad.g_00006	gene	165				
Prad.g_00006	CDS	165				hypothetical protein
Prad.g_00007	gene	162				
Prad.g_00007	CDS	162				hypothetical protein
Prad.g_00008	gene	165				
Prad.g_00008	CDS	165				hypothetical protein
Prad.g_00009	gene	162				
Prad.g_00009	CDS	162				hypothetical protein
Prad.g_00010	gene	252				
Prad.g_00010	CDS	252				hypothetical protein
Prad.g_00011	gene	2043				
Prad.g_00011	CDS	2043				hypothetical protein
Prad.g_00012	gene	825				
Prad.g_00012	CDS	825				hypothetical protein
Prad.g_00013	gene	1017	drrA			
Prad.g_00013	CDS	1017	drrA	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
Prad.g_00014	gene	1002	ctaB			
Prad.g_00014	CDS	1002	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
Prad.g_00015	gene	927	ctaA			
Prad.g_00015	CDS	927	ctaA	1.3.-.-		Heme A synthase
Prad.g_00016	gene	804				
Prad.g_00016	CDS	804				hypothetical protein
Prad.g_00017	gene	1626	ctaD_1			
Prad.g_00017	CDS	1626	ctaD_1	1.9.3.1	COG0843	putative cytochrome c oxidase subunit 1
Prad.g_00018	gene	603	ctaE_1			
Prad.g_00018	CDS	603	ctaE_1	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
Prad.g_00019	gene	354				
Prad.g_00019	CDS	354				hypothetical protein
Prad.g_00020	gene	654	ribE			
Prad.g_00020	CDS	654	ribE	2.5.1.9	COG0307	Riboflavin synthase
Prad.g_00021	gene	1143				
Prad.g_00021	CDS	1143				hypothetical protein
Prad.g_00022	gene	999				
Prad.g_00022	CDS	999				hypothetical protein
Prad.g_00023	gene	1158				
Prad.g_00023	CDS	1158				hypothetical protein
Prad.g_00024	gene	639				
Prad.g_00024	CDS	639				hypothetical protein
Prad.g_00025	gene	549				
Prad.g_00025	CDS	549				hypothetical protein
Prad.g_00026	gene	2607	topA			
Prad.g_00026	CDS	2607	topA	5.6.2.1	COG0550	DNA topoisomerase 1
Prad.g_00027	gene	1521	ndhB			
Prad.g_00027	CDS	1521	ndhB	7.1.1.-	COG1007	NAD(P)H-quinone oxidoreductase subunit 2
Prad.g_00028	gene	687	yknY			
Prad.g_00028	CDS	687	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
Prad.g_00029	gene	750	birA			
Prad.g_00029	CDS	750	birA	6.3.4.15		Bifunctional ligase/repressor BirA
Prad.g_00030	gene	462				
Prad.g_00030	CDS	462				hypothetical protein
Prad.g_00031	gene	711	menG			
Prad.g_00031	CDS	711	menG	2.1.1.163		Demethylmenaquinone methyltransferase
Prad.g_00032	gene	771	hisF			
Prad.g_00032	CDS	771	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
Prad.g_00033	gene	225				
Prad.g_00033	CDS	225				hypothetical protein
Prad.g_00034	gene	948	menA_1			
Prad.g_00034	CDS	948	menA_1	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
Prad.g_00035	gene	1770	pbpF			
Prad.g_00035	CDS	1770	pbpF		COG0744	Penicillin-binding protein 1F
Prad.g_00036	gene	1317	rsmB			
Prad.g_00036	CDS	1317	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
Prad.g_00037	gene	1491	phrB			
Prad.g_00037	CDS	1491	phrB	4.1.99.13	COG3046	(6-4) photolyase
Prad.g_00038	gene	237				
Prad.g_00038	CDS	237				hypothetical protein
Prad.g_00039	gene	393				
Prad.g_00039	CDS	393				hypothetical protein
Prad.g_00040	gene	204				
Prad.g_00040	CDS	204				hypothetical protein
Prad.g_00041	gene	672	trmH			
Prad.g_00041	CDS	672	trmH	2.1.1.34	COG0566	tRNA (guanosine(18)-2'-O)-methyltransferase
Prad.g_00042	gene	846	gsiD			
Prad.g_00042	CDS	846	gsiD		COG1173	Glutathione transport system permease protein GsiD
Prad.g_00043	gene	1809	lepA			
Prad.g_00043	CDS	1809	lepA	3.6.5.-		Elongation factor 4
Prad.g_00044	gene	1497	mqo			
Prad.g_00044	CDS	1497	mqo	1.1.5.4	COG0579	Malate:quinone oxidoreductase
Prad.g_00045	gene	246	nfuA			
Prad.g_00045	CDS	246	nfuA			Fe/S biogenesis protein NfuA
Prad.g_00046	gene	258				
Prad.g_00046	CDS	258				hypothetical protein
Prad.g_00047	gene	210				
Prad.g_00047	CDS	210				hypothetical protein
Prad.g_00048	gene	795	arsM			
Prad.g_00048	CDS	795	arsM	2.1.1.137		Arsenite methyltransferase
Prad.g_00049	gene	1176	sufS			
Prad.g_00049	CDS	1176	sufS	2.8.1.7	COG0520	Cysteine desulfurase SufS
Prad.g_00050	gene	705				
Prad.g_00050	CDS	705				hypothetical protein
Prad.g_00051	gene	1536	murE			
Prad.g_00051	CDS	1536	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
Prad.g_00052	gene	303				
Prad.g_00052	CDS	303				hypothetical protein
Prad.g_00053	gene	192	yidD			
Prad.g_00053	CDS	192	yidD		COG0759	Putative membrane protein insertion efficiency factor
Prad.g_00054	gene	609	rpsD			
Prad.g_00054	CDS	609	rpsD		COG0522	30S ribosomal protein S4
Prad.g_00055	gene	1164	metC			
Prad.g_00055	CDS	1164	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
Prad.g_00056	gene	1470	besB			
Prad.g_00056	CDS	1470	besB	4.5.1.-		L-2-amino-4-chloropent-4-enoate dechlorinase/desaturase
Prad.g_00057	gene	987	cysK			
Prad.g_00057	CDS	987	cysK	2.5.1.47	COG0031	Cysteine synthase A
Prad.g_00058	gene	1125	queA			
Prad.g_00058	CDS	1125	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
Prad.g_00059	gene	1350	odhB			
Prad.g_00059	CDS	1350	odhB	2.3.1.61		Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
Prad.g_00060	gene	444				
Prad.g_00060	CDS	444				hypothetical protein
Prad.g_00061	gene	1944				
Prad.g_00061	CDS	1944		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
Prad.g_00062	gene	651	lipB			
Prad.g_00062	CDS	651	lipB	2.3.1.181	COG0321	Octanoyltransferase
Prad.g_00063	gene	585	hpf			
Prad.g_00063	CDS	585	hpf		COG1544	Ribosome hibernation promotion factor
Prad.g_00064	gene	657	deoC			
Prad.g_00064	CDS	657	deoC	4.1.2.4		Deoxyribose-phosphate aldolase
Prad.g_00065	gene	786	recO			
Prad.g_00065	CDS	786	recO			DNA repair protein RecO
Prad.g_00066	gene	1167	bshA			
Prad.g_00066	CDS	1167	bshA	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
Prad.g_00067	gene	813	proC			
Prad.g_00067	CDS	813	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
Prad.g_00068	gene	576	sepF			
Prad.g_00068	CDS	576	sepF		COG1799	Cell division protein SepF
Prad.g_00069	gene	636				
Prad.g_00069	CDS	636			COG0325	Pyridoxal phosphate homeostasis protein
Prad.g_00070	gene	267				
Prad.g_00070	CDS	267				hypothetical protein
Prad.g_00071	gene	126				
Prad.g_00071	CDS	126				hypothetical protein
Prad.g_00072	gene	219				
Prad.g_00072	CDS	219				hypothetical protein
Prad.g_00073	gene	2274	lapB_1			
Prad.g_00073	CDS	2274	lapB_1			Lipopolysaccharide assembly protein B
Prad.g_00074	gene	165				
Prad.g_00074	CDS	165				hypothetical protein
Prad.g_00075	gene	105				
Prad.g_00075	CDS	105				hypothetical protein
Prad.g_00076	gene	513	apt			
Prad.g_00076	CDS	513	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
Prad.g_00077	gene	666				
Prad.g_00077	CDS	666				hypothetical protein
Prad.g_00078	gene	75				
Prad.g_00078	tRNA	75				tRNA-Pro(tgg)
Prad.g_00079	gene	156				
Prad.g_00079	CDS	156				hypothetical protein
Prad.g_00080	gene	228				
Prad.g_00080	CDS	228				hypothetical protein
Prad.g_00081	gene	519				
Prad.g_00081	CDS	519				hypothetical protein
Prad.g_00082	gene	258				
Prad.g_00082	CDS	258				hypothetical protein
Prad.g_00083	gene	108				
Prad.g_00083	CDS	108				hypothetical protein
Prad.g_00084	gene	1038				
Prad.g_00084	CDS	1038				hypothetical protein
Prad.g_00085	gene	933				
Prad.g_00085	CDS	933				hypothetical protein
Prad.g_00086	gene	267				
Prad.g_00086	CDS	267				hypothetical protein
Prad.g_00087	gene	861				
Prad.g_00087	CDS	861				hypothetical protein
Prad.g_00088	gene	366				
Prad.g_00088	CDS	366				hypothetical protein
Prad.g_00089	gene	1296				
Prad.g_00089	CDS	1296				hypothetical protein
Prad.g_00090	gene	168				
Prad.g_00090	CDS	168				hypothetical protein
Prad.g_00091	gene	1539				
Prad.g_00091	CDS	1539				hypothetical protein
Prad.g_00092	gene	957				
Prad.g_00092	CDS	957				hypothetical protein
Prad.g_00093	gene	1227	larC			
Prad.g_00093	CDS	1227	larC	4.99.1.12		Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
Prad.g_00094	gene	600				
Prad.g_00094	CDS	600				hypothetical protein
Prad.g_00095	gene	282				
Prad.g_00095	CDS	282				hypothetical protein
Prad.g_00096	gene	846	xthA			
Prad.g_00096	CDS	846	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
Prad.g_00097	gene	1302	hemL			
Prad.g_00097	CDS	1302	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
Prad.g_00098	gene	804				
Prad.g_00098	CDS	804				hypothetical protein
Prad.g_00099	gene	207				
Prad.g_00099	CDS	207				hypothetical protein
Prad.g_00100	gene	498				
Prad.g_00100	CDS	498				hypothetical protein
Prad.g_00101	gene	513				
Prad.g_00101	CDS	513				hypothetical protein
Prad.g_00102	gene	1110				
Prad.g_00102	CDS	1110				hypothetical protein
Prad.g_00103	gene	720	MgdE			
Prad.g_00103	CDS	720	MgdE	5.1.3.34		Monoglucosyldiacylglycerol epimerase
Prad.g_00104	gene	840	map			
Prad.g_00104	CDS	840	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
Prad.g_00105	gene	228				
Prad.g_00105	CDS	228				hypothetical protein
Prad.g_00106	gene	471				
Prad.g_00106	CDS	471				hypothetical protein
Prad.g_00107	gene	75				
Prad.g_00107	tRNA	75				tRNA-Trp(cca)
Prad.g_00108	gene	195				
Prad.g_00108	CDS	195				hypothetical protein
Prad.g_00109	gene	76				
Prad.g_00109	tRNA	76				tRNA-Asp(gtc)
Prad.g_00110	gene	1440	gltX			
Prad.g_00110	CDS	1440	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
Prad.g_00111	gene	1206	nhaH			
Prad.g_00111	CDS	1206	nhaH			Na(+)/H(+) antiporter NhaH
Prad.g_00112	gene	177				
Prad.g_00112	CDS	177				hypothetical protein
Prad.g_00113	gene	1071	tsaD			
Prad.g_00113	CDS	1071	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
Prad.g_00114	gene	555	psaF			
Prad.g_00114	CDS	555	psaF			Photosystem I reaction center subunit III
Prad.g_00115	gene	135	psaJ			
Prad.g_00115	CDS	135	psaJ			Photosystem I reaction center subunit IX
Prad.g_00116	gene	555	gmk			
Prad.g_00116	CDS	555	gmk	2.7.4.8	COG0194	Guanylate kinase
Prad.g_00117	gene	1725	rqcH			
Prad.g_00117	CDS	1725	rqcH		COG1293	Rqc2 RqcH
Prad.g_00118	gene	261				
Prad.g_00118	CDS	261				hypothetical protein
Prad.g_00119	gene	759	tatC			
Prad.g_00119	CDS	759	tatC		COG0805	Sec-independent protein translocase protein TatC
Prad.g_00120	gene	318				
Prad.g_00120	CDS	318				hypothetical protein
Prad.g_00121	gene	537	petC			
Prad.g_00121	CDS	537	petC	7.1.1.6	COG0723	Cytochrome b6-f complex iron-sulfur subunit
Prad.g_00122	gene	954	petA			
Prad.g_00122	CDS	954	petA			Cytochrome f
Prad.g_00123	gene	894	lgt			
Prad.g_00123	CDS	894	lgt	2.5.1.145		Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
Prad.g_00124	gene	756	cbiF			
Prad.g_00124	CDS	756	cbiF	2.1.1.271	COG2875	Cobalt-precorrin-4 C(11)-methyltransferase
Prad.g_00125	gene	522				
Prad.g_00125	CDS	522				hypothetical protein
Prad.g_00126	gene	1596	ppx			
Prad.g_00126	CDS	1596	ppx	3.6.1.11	COG0248	Exopolyphosphatase
Prad.g_00127	gene	906	plqA			
Prad.g_00127	CDS	906	plqA	2.5.1.39		4-hydroxybenzoate solanesyltransferase
Prad.g_00128	gene	870	ykfA			
Prad.g_00128	CDS	870	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
Prad.g_00129	gene	672	ispD			
Prad.g_00129	CDS	672	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
Prad.g_00130	gene	750	fabG_1			
Prad.g_00130	CDS	750	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase
Prad.g_00131	gene	180				
Prad.g_00131	CDS	180				hypothetical protein
Prad.g_00132	gene	1746	groL2			
Prad.g_00132	CDS	1746	groL2			60 kDa chaperonin 2
Prad.g_00133	gene	159				
Prad.g_00133	CDS	159				hypothetical protein
