Orthogroup	Species	Prao	Orthologs
OG0000000	Prbj	Prao.g_01246	Prbj.g_02517
OG0000000	Prbk	Prao.g_01246	Prbk.g_02574
OG0000000	Prbl	Prao.g_01246	Prbl.g_01582
OG0000000	Praf	Prao.g_01246	Praf.g_01631
OG0000000	Prah	Prao.g_01246	Prah.g_00562
OG0000000	Praj	Prao.g_01246	Praj.g_00832
OG0000000	Prbc	Prao.g_01246	Prbc.g_01920
OG0000000	Prbb	Prao.g_01246	Prbb.g_00844
OG0000000	Prbm	Prao.g_01246	Prbm.g_00874
OG0000000	Prak	Prao.g_01246	Prak.g_00908, Prak.g_00913
OG0000000	Prap	Prao.g_01246	Prap.g_00720, Prap.g_00715
OG0000000	Prbe	Prao.g_01246	Prbe.g_01285, Prbe.g_01290
OG0000000	Prbf	Prao.g_01246	Prbf.g_01182, Prbf.g_01177
OG0000000	Prbg	Prao.g_01246	Prbg.g_01222, Prbg.g_01227
OG0000000	Prbn	Prao.g_01246	Prbn.g_01483, Prbn.g_01478
OG0000000	Pram	Prao.g_01246	Pram.g_00873, Pram.g_00879
OG0000000	Prbh	Prao.g_01246	Prbh.g_01016, Prbh.g_01022
OG0000000	Pral	Prao.g_01246	Pral.g_01549, Pral.g_01554
OG0000000	Prat	Prao.g_01246	Prat.g_00977
OG0000000	Prav	Prao.g_01246	Prav.g_01466
OG0000000	Prag	Prao.g_01246	Prag.g_01382
OG0000000	Praw	Prao.g_01246	Praw.g_01009
OG0000000	Prad	Prao.g_01246	Prad.g_00601
OG0000000	Prai	Prao.g_01246	Prai.g_01363
OG0000000	Pras	Prao.g_01246	Pras.g_00243
OG0000000	Prau	Prao.g_01246	Prau.g_01402
OG0000000	Prax	Prao.g_01246	Prax.g_01870
OG0000000	Prbd	Prao.g_01246	Prbd.g_01771
OG0000000	Pray	Prao.g_01246	Pray.g_01836
OG0000000	Praz	Prao.g_01246	Praz.g_01146
OG0000000	Prba	Prao.g_01246	Prba.g_00203
OG0000000	Prbi	Prao.g_01246	Prbi.g_01432
OG0000000	Prac	Prao.g_01246	Prac.g_00210
OG0000000	Praq	Prao.g_01246	Praq.g_00168
OG0000000	Prar	Prao.g_01246	Prar.g_00918
OG0000000	Prae	Prao.g_01246	Prae.g_01361
OG0000000	Praa	Prao.g_01246	Praa.g_01359
OG0000000	Prbj	Prao.g_00116	Prbj.g_00030
OG0000000	Prbk	Prao.g_00116	Prbk.g_01649
OG0000000	Prbl	Prao.g_00116	Prbl.g_01092
OG0000000	Praf	Prao.g_00116	Praf.g_00948
OG0000000	Prah	Prao.g_00116	Prah.g_01226
