locus_tag	ftype	length_bp	gene	EC_number	COG	product
Prbh.g_00001	gene	771				
Prbh.g_00001	CDS	771				putative protein
Prbh.g_00002	gene	882	glyQ			
Prbh.g_00002	CDS	882	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
Prbh.g_00003	gene	159				
Prbh.g_00003	CDS	159				hypothetical protein
Prbh.g_00004	gene	1026				
Prbh.g_00004	CDS	1026				hypothetical protein
Prbh.g_00005	gene	357				
Prbh.g_00005	CDS	357				hypothetical protein
Prbh.g_00006	gene	1071	pcbF			
Prbh.g_00006	CDS	1071	pcbF			Divinyl chlorophyll a/b light-harvesting protein PcbF
Prbh.g_00007	gene	132				
Prbh.g_00007	CDS	132				hypothetical protein
Prbh.g_00008	gene	180				
Prbh.g_00008	CDS	180				hypothetical protein
Prbh.g_00009	gene	1833	arnT_1			
Prbh.g_00009	CDS	1833	arnT_1	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
Prbh.g_00010	gene	1089	mshA_1			
Prbh.g_00010	CDS	1089	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
Prbh.g_00011	gene	957				
Prbh.g_00011	CDS	957				hypothetical protein
Prbh.g_00012	gene	810				
Prbh.g_00012	CDS	810				hypothetical protein
Prbh.g_00013	gene	375	aroH			
Prbh.g_00013	CDS	375	aroH	5.4.99.5	COG4401	Chorismate mutase AroH
Prbh.g_00014	gene	585				
Prbh.g_00014	CDS	585				hypothetical protein
Prbh.g_00015	gene	138				
Prbh.g_00015	CDS	138				hypothetical protein
Prbh.g_00016	gene	387	rnpA			
Prbh.g_00016	CDS	387	rnpA	3.1.26.5		Ribonuclease P protein component
Prbh.g_00017	gene	402				
Prbh.g_00017	CDS	402				hypothetical protein
Prbh.g_00018	gene	105				
Prbh.g_00018	CDS	105				hypothetical protein
Prbh.g_00019	gene	1143	yidC			
Prbh.g_00019	CDS	1143	yidC			Membrane protein insertase YidC
Prbh.g_00020	gene	1479	ftsH			
Prbh.g_00020	CDS	1479	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
Prbh.g_00021	gene	1278	serS			
Prbh.g_00021	CDS	1278	serS	6.1.1.11	COG0172	Serine--tRNA ligase
Prbh.g_00022	gene	1083	mmpA			
Prbh.g_00022	CDS	1083	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
Prbh.g_00023	gene	303	rpsN			
Prbh.g_00023	CDS	303	rpsN		COG0199	30S ribosomal protein S14
Prbh.g_00024	gene	2169	pnp_1			
Prbh.g_00024	CDS	2169	pnp_1	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
Prbh.g_00025	gene	915	cysQ_1			
Prbh.g_00025	CDS	915	cysQ_1	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
Prbh.g_00026	gene	897	rsmI			
Prbh.g_00026	CDS	897	rsmI	2.1.1.198		Ribosomal RNA small subunit methyltransferase I
Prbh.g_00027	gene	231				
Prbh.g_00027	CDS	231				hypothetical protein
Prbh.g_00028	gene	753				
Prbh.g_00028	CDS	753				hypothetical protein
Prbh.g_00029	gene	74				
Prbh.g_00029	tRNA	74				tRNA-Arg(tct)
Prbh.g_00030	gene	1065	galE			
Prbh.g_00030	CDS	1065	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
Prbh.g_00031	gene	1422	rkpK			
Prbh.g_00031	CDS	1422	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
Prbh.g_00032	gene	1023	galE1_1			
Prbh.g_00032	CDS	1023	galE1_1	5.1.3.2	COG1088	UDP-glucose 4-epimerase
Prbh.g_00033	gene	954	tagO_1			
Prbh.g_00033	CDS	954	tagO_1	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
Prbh.g_00034	gene	1284				
Prbh.g_00034	CDS	1284				hypothetical protein
Prbh.g_00035	gene	516	gmhB			
Prbh.g_00035	CDS	516	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
Prbh.g_00036	gene	939				
Prbh.g_00036	CDS	939				hypothetical protein
Prbh.g_00037	gene	1032	bfmBAB_1			
Prbh.g_00037	CDS	1032	bfmBAB_1	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
Prbh.g_00038	gene	1314	colD			
Prbh.g_00038	CDS	1314	colD	4.2.1.168		GDP-4-keto-6-deoxy-D-mannose 3-dehydratase
Prbh.g_00039	gene	1008	rmd			
Prbh.g_00039	CDS	1008	rmd	1.1.1.281		GDP-6-deoxy-D-mannose reductase
Prbh.g_00040	gene	990	hddA			
Prbh.g_00040	CDS	990	hddA	2.7.1.168		D-glycero-alpha-D-manno-heptose 7-phosphate kinase
Prbh.g_00041	gene	1773				
Prbh.g_00041	CDS	1773				hypothetical protein
Prbh.g_00042	gene	1140				
Prbh.g_00042	CDS	1140				hypothetical protein
Prbh.g_00043	gene	1395				
Prbh.g_00043	CDS	1395				hypothetical protein
Prbh.g_00044	gene	1410				
Prbh.g_00044	CDS	1410				hypothetical protein
Prbh.g_00045	gene	828	hldD_1			
Prbh.g_00045	CDS	828	hldD_1	5.1.3.20		ADP-L-glycero-D-manno-heptose-6-epimerase
Prbh.g_00046	gene	768	rfbF			
Prbh.g_00046	CDS	768	rfbF	2.7.7.33	COG1208	Glucose-1-phosphate cytidylyltransferase
Prbh.g_00047	gene	1098	rfbG			
Prbh.g_00047	CDS	1098	rfbG	4.2.1.45	COG0451	CDP-glucose 4,6-dehydratase
Prbh.g_00048	gene	1203	spnQ			
Prbh.g_00048	CDS	1203	spnQ	4.2.1.164		dTDP-4-dehydro-2,6-dideoxy-D-glucose 3-dehydratase
Prbh.g_00049	gene	864				
Prbh.g_00049	CDS	864				hypothetical protein
Prbh.g_00050	gene	456				
Prbh.g_00050	CDS	456				hypothetical protein
Prbh.g_00051	gene	705	tsaC1			
Prbh.g_00051	CDS	705	tsaC1	1.2.1.62		4-formylbenzenesulfonate dehydrogenase TsaC1/TsaC2
Prbh.g_00052	gene	696	hddC			
Prbh.g_00052	CDS	696	hddC	2.7.7.71		D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase
Prbh.g_00053	gene	1050				
Prbh.g_00053	CDS	1050				hypothetical protein
Prbh.g_00054	gene	972	fcl_1			
Prbh.g_00054	CDS	972	fcl_1	1.1.1.271	COG0451	GDP-L-fucose synthase
Prbh.g_00055	gene	954	colC			
Prbh.g_00055	CDS	954	colC	1.1.1.356		GDP-L-colitose synthase
Prbh.g_00056	gene	585	gmhA			
Prbh.g_00056	CDS	585	gmhA	5.3.1.28		Phosphoheptose isomerase
Prbh.g_00057	gene	939	gnu			
Prbh.g_00057	CDS	939	gnu	5.1.3.26	COG0451	N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 4-epimerase
Prbh.g_00058	gene	918	rfaE			
Prbh.g_00058	CDS	918	rfaE	2.7.1.167	COG2870	D-beta-D-heptose 7-phosphate kinase
Prbh.g_00059	gene	918	hldE			
Prbh.g_00059	CDS	918	hldE	2.7.7.70		Bifunctional protein HldE
Prbh.g_00060	gene	1041				
Prbh.g_00060	CDS	1041				hypothetical protein
Prbh.g_00061	gene	1212				
Prbh.g_00061	CDS	1212				hypothetical protein
Prbh.g_00062	gene	969	tagO_2			
Prbh.g_00062	CDS	969	tagO_2	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
Prbh.g_00063	gene	1956				
Prbh.g_00063	CDS	1956				hypothetical protein
Prbh.g_00064	gene	942	galE1_2			
Prbh.g_00064	CDS	942	galE1_2	5.1.3.2	COG1088	UDP-glucose 4-epimerase
Prbh.g_00065	gene	135				
Prbh.g_00065	CDS	135				hypothetical protein
Prbh.g_00066	gene	1026				
Prbh.g_00066	CDS	1026				hypothetical protein
Prbh.g_00067	gene	1482				
Prbh.g_00067	CDS	1482				hypothetical protein
Prbh.g_00068	gene	1038	legI			
Prbh.g_00068	CDS	1038	legI	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
Prbh.g_00069	gene	642				
Prbh.g_00069	CDS	642				hypothetical protein
Prbh.g_00070	gene	915				
Prbh.g_00070	CDS	915				hypothetical protein
Prbh.g_00071	gene	735	gdh			
Prbh.g_00071	CDS	735	gdh	1.1.1.16		Galactitol 2-dehydrogenase
Prbh.g_00072	gene	753	kdsB_1			
Prbh.g_00072	CDS	753	kdsB_1	2.7.7.38		8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase
Prbh.g_00073	gene	144				
Prbh.g_00073	CDS	144				hypothetical protein
Prbh.g_00074	gene	1728				
