locus_tag	ftype	length_bp	gene	EC_number	COG	product
Prar.g_00001	gene	1119	cbiD			
Prar.g_00001	CDS	1119	cbiD	2.1.1.195		Cobalt-precorrin-5B C(1)-methyltransferase
Prar.g_00002	gene	1164				
Prar.g_00002	CDS	1164		1.12.-.-		Soluble hydrogenase 42 kDa subunit
Prar.g_00003	gene	198				
Prar.g_00003	CDS	198				hypothetical protein
Prar.g_00004	gene	240				
Prar.g_00004	CDS	240				hypothetical protein
Prar.g_00005	gene	210				
Prar.g_00005	CDS	210				hypothetical protein
Prar.g_00006	gene	450				
Prar.g_00006	CDS	450				hypothetical protein
Prar.g_00007	gene	402				
Prar.g_00007	CDS	402				hypothetical protein
Prar.g_00008	gene	231				
Prar.g_00008	CDS	231				hypothetical protein
Prar.g_00009	gene	879				
Prar.g_00009	CDS	879				hypothetical protein
Prar.g_00010	gene	1035	pdxA2			
Prar.g_00010	CDS	1035	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
Prar.g_00011	gene	501	accB			
Prar.g_00011	CDS	501	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
Prar.g_00012	gene	597	efp			
Prar.g_00012	CDS	597	efp		COG0231	Elongation factor P
Prar.g_00013	gene	1005				
Prar.g_00013	CDS	1005				hypothetical protein
Prar.g_00014	gene	987	thiL			
Prar.g_00014	CDS	987	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
Prar.g_00015	gene	1023	gap2			
Prar.g_00015	CDS	1023	gap2	1.2.1.59	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 2
Prar.g_00016	gene	1410	murC			
Prar.g_00016	CDS	1410	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
Prar.g_00017	gene	891	murB			
Prar.g_00017	CDS	891	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
Prar.g_00018	gene	351	ybaB			
Prar.g_00018	CDS	351	ybaB		COG0718	Nucleoid-associated protein YbaB
Prar.g_00019	gene	918	rsgA			
Prar.g_00019	CDS	918	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
Prar.g_00020	gene	231				
Prar.g_00020	CDS	231				hypothetical protein
Prar.g_00021	gene	1125	dnaJ_1			
Prar.g_00021	CDS	1125	dnaJ_1		COG0484	Chaperone protein DnaJ
Prar.g_00022	gene	720	grpE			
Prar.g_00022	CDS	720	grpE			Protein GrpE
Prar.g_00023	gene	495	msrB			
Prar.g_00023	CDS	495	msrB	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
Prar.g_00024	gene	1005	dusA			
Prar.g_00024	CDS	1005	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
Prar.g_00025	gene	561				
Prar.g_00025	CDS	561				hypothetical protein
Prar.g_00026	gene	1380	argH			
Prar.g_00026	CDS	1380	argH	4.3.2.1	COG0165	Argininosuccinate lyase
Prar.g_00027	gene	1344				
Prar.g_00027	CDS	1344				hypothetical protein
Prar.g_00028	gene	1290	ftsY			
Prar.g_00028	CDS	1290	ftsY			Signal recognition particle receptor FtsY
Prar.g_00029	gene	630	nusB			
Prar.g_00029	CDS	630	nusB			Transcription antitermination protein NusB
Prar.g_00030	gene	735				
Prar.g_00030	CDS	735				hypothetical protein
Prar.g_00031	gene	960	queG			
Prar.g_00031	CDS	960	queG	1.17.99.6		Epoxyqueuosine reductase
Prar.g_00032	gene	864				
Prar.g_00032	CDS	864				hypothetical protein
Prar.g_00033	gene	2442	gyrA_1			
Prar.g_00033	CDS	2442	gyrA_1	5.6.2.2		DNA gyrase subunit A
Prar.g_00034	gene	1461	purF			
Prar.g_00034	CDS	1461	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
Prar.g_00035	gene	2340	purL			
Prar.g_00035	CDS	2340	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
Prar.g_00036	gene	708				
Prar.g_00036	CDS	708				hypothetical protein
Prar.g_00037	gene	1158	dnaN			
Prar.g_00037	CDS	1158	dnaN		COG0592	Beta sliding clamp
Prar.g_00038	gene	1104	thrC			
Prar.g_00038	CDS	1104	thrC	4.2.3.1	COG0498	Threonine synthase
Prar.g_00039	gene	579				
Prar.g_00039	CDS	579				hypothetical protein
Prar.g_00040	gene	1857	ubiB_1			
Prar.g_00040	CDS	1857	ubiB_1	2.7.-.-		protein kinase UbiB
Prar.g_00041	gene	1680	recN			
Prar.g_00041	CDS	1680	recN		COG0497	DNA repair protein RecN
Prar.g_00042	gene	2904	uvrA			
Prar.g_00042	CDS	2904	uvrA		COG0178	UvrABC system protein A
Prar.g_00043	gene	1410	susA			
Prar.g_00043	CDS	1410	susA	2.4.1.13	COG0438	Sucrose synthase
Prar.g_00044	gene	246				
Prar.g_00044	CDS	246				hypothetical protein
Prar.g_00045	gene	1077	mraY			
Prar.g_00045	CDS	1077	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
Prar.g_00046	gene	279				
Prar.g_00046	CDS	279				hypothetical protein
Prar.g_00047	gene	1209	argG			
Prar.g_00047	CDS	1209	argG	6.3.4.5		Argininosuccinate synthase
Prar.g_00048	gene	462				
Prar.g_00048	CDS	462				hypothetical protein
Prar.g_00049	gene	861	aroE			
Prar.g_00049	CDS	861	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
Prar.g_00050	gene	1938	dnaK2_1			
Prar.g_00050	CDS	1938	dnaK2_1			Chaperone protein dnaK2
Prar.g_00051	gene	1083	thiO			
Prar.g_00051	CDS	1083	thiO	1.4.3.19	COG0665	Glycine oxidase
Prar.g_00052	gene	855	purU			
Prar.g_00052	CDS	855	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
Prar.g_00053	gene	1359	clcA			
Prar.g_00053	CDS	1359	clcA		COG0038	H(+)/Cl(-) exchange transporter ClcA
Prar.g_00054	gene	2574	acnB			
Prar.g_00054	CDS	2574	acnB	4.2.1.3	COG1049	Aconitate hydratase B
Prar.g_00055	gene	1065	aroG			
Prar.g_00055	CDS	1065	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
Prar.g_00056	gene	642	vte5			
Prar.g_00056	CDS	642	vte5	2.7.1.182		Phytol kinase
Prar.g_00057	gene	1017	sigA2_1			
Prar.g_00057	CDS	1017	sigA2_1		COG0568	RNA polymerase sigma factor SigA2
Prar.g_00058	gene	2088	ppk			
Prar.g_00058	CDS	2088	ppk	2.7.4.1	COG0855	Polyphosphate kinase
Prar.g_00059	gene	1284	tetA			
Prar.g_00059	CDS	1284	tetA			Tetracycline resistance protein, class C
Prar.g_00060	gene	804	sumT			
Prar.g_00060	CDS	804	sumT	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
Prar.g_00061	gene	828				
Prar.g_00061	CDS	828				hypothetical protein
Prar.g_00062	gene	1317	menF_1			
Prar.g_00062	CDS	1317	menF_1	5.4.4.2		Isochorismate synthase MenF
Prar.g_00063	gene	675	queC			
Prar.g_00063	CDS	675	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
Prar.g_00064	gene	672	queE			
Prar.g_00064	CDS	672	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
Prar.g_00065	gene	1611	pyrG			
Prar.g_00065	CDS	1611	pyrG	6.3.4.2		CTP synthase
Prar.g_00066	gene	1797	aspS			
Prar.g_00066	CDS	1797	aspS	6.1.1.12		Aspartate--tRNA ligase
Prar.g_00067	gene	1113	gcvT			
Prar.g_00067	CDS	1113	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
Prar.g_00068	gene	870	speB			
Prar.g_00068	CDS	870	speB	3.5.3.11	COG0010	Agmatinase
Prar.g_00069	gene	852	speE			
Prar.g_00069	CDS	852	speE	2.5.1.16	COG0421	Polyamine aminopropyltransferase
Prar.g_00070	gene	855	mazG			
Prar.g_00070	CDS	855	mazG	3.6.1.1	COG1694	Nucleoside triphosphate pyrophosphohydrolase/pyrophosphatase MazG
Prar.g_00071	gene	72				
Prar.g_00071	tRNA	72				tRNA-Val(tac)
Prar.g_00072	gene	342				
Prar.g_00072	CDS	342				hypothetical protein
Prar.g_00073	gene	2757	valS			
Prar.g_00073	CDS	2757	valS	6.1.1.9	COG0525	Valine--tRNA ligase
Prar.g_00074	gene	612				
Prar.g_00074	CDS	612				hypothetical protein
Prar.g_00075	gene	1035	lig			
Prar.g_00075	CDS	1035	lig	6.5.1.1		DNA ligase
Prar.g_00076	gene	579	pyrB			
Prar.g_00076	CDS	579	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
Prar.g_00077	gene	342				
Prar.g_00077	CDS	342				hypothetical protein
Prar.g_00078	gene	201				
Prar.g_00078	CDS	201				hypothetical protein
Prar.g_00079	gene	222				
Prar.g_00079	CDS	222				hypothetical protein
Prar.g_00080	gene	1257	coaBC			
Prar.g_00080	CDS	1257	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
Prar.g_00081	gene	795	psbO			
Prar.g_00081	CDS	795	psbO			Photosystem II manganese-stabilizing polypeptide
Prar.g_00082	gene	1176	sat/cysC			
Prar.g_00082	CDS	1176	sat/cysC		COG0529	putative bifunctional SAT/APS kinase
Prar.g_00083	gene	1854	ftsH3			
Prar.g_00083	CDS	1854	ftsH3	3.4.24.-		ATP-dependent zinc metalloprotease FtsH 3
Prar.g_00084	gene	627				
Prar.g_00084	CDS	627				hypothetical protein
Prar.g_00085	gene	1098	aroC			
Prar.g_00085	CDS	1098	aroC	4.2.3.5	COG0082	Chorismate synthase
Prar.g_00086	gene	1083	psbA			
Prar.g_00086	CDS	1083	psbA	1.10.3.9		Photosystem II protein D1
Prar.g_00087	gene	906				
Prar.g_00087	CDS	906		3.5.1.15		aspartoacylase
Prar.g_00088	gene	945	pcpF			
Prar.g_00088	CDS	945	pcpF	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase PcpF
Prar.g_00089	gene	219				
Prar.g_00089	CDS	219				hypothetical protein
Prar.g_00090	gene	192				
Prar.g_00090	CDS	192				hypothetical protein
Prar.g_00091	gene	984	obg			
Prar.g_00091	CDS	984	obg	3.6.5.-		GTPase Obg
Prar.g_00092	gene	2412	mutS2			
Prar.g_00092	CDS	2412	mutS2	3.1.-.-		Endonuclease MutS2
Prar.g_00093	gene	393				
Prar.g_00093	CDS	393				hypothetical protein
Prar.g_00094	gene	1002	hemB			
Prar.g_00094	CDS	1002	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
Prar.g_00095	gene	1665	bicA_1			
Prar.g_00095	CDS	1665	bicA_1		COG0659	Bicarbonate transporter BicA
Prar.g_00096	gene	999				
Prar.g_00096	CDS	999				hypothetical protein
Prar.g_00097	gene	282				
Prar.g_00097	CDS	282				hypothetical protein
Prar.g_00098	gene	957	trxB			
Prar.g_00098	CDS	957	trxB	1.8.1.9	COG0492	Thioredoxin reductase
Prar.g_00099	gene	315				
Prar.g_00099	CDS	315				hypothetical protein
Prar.g_00100	gene	1668	ubiB_2			
Prar.g_00100	CDS	1668	ubiB_2	2.7.-.-	COG0661	putative protein kinase UbiB
Prar.g_00101	gene	1293	eno			
Prar.g_00101	CDS	1293	eno	4.2.1.11	COG0148	Enolase
Prar.g_00102	gene	2757	clpB1_1			
Prar.g_00102	CDS	2757	clpB1_1		COG0542	Chaperone protein ClpB 1
Prar.g_00103	gene	243				
Prar.g_00103	CDS	243				hypothetical protein
Prar.g_00104	gene	612	nusG			
Prar.g_00104	CDS	612	nusG			Transcription termination/antitermination protein NusG
Prar.g_00105	gene	426	rplK			
Prar.g_00105	CDS	426	rplK		COG0080	50S ribosomal protein L11
Prar.g_00106	gene	708	rplA			
Prar.g_00106	CDS	708	rplA		COG0081	50S ribosomal protein L1
Prar.g_00107	gene	459	rplJ			
Prar.g_00107	CDS	459	rplJ		COG0244	50S ribosomal protein L10
Prar.g_00108	gene	396	rplL			
Prar.g_00108	CDS	396	rplL			50S ribosomal protein L7/L12
Prar.g_00109	gene	720	rnhA			
Prar.g_00109	CDS	720	rnhA	3.1.26.4		Ribonuclease H
Prar.g_00110	gene	1170	pyrD			
Prar.g_00110	CDS	1170	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
Prar.g_00111	gene	1125	cobD_1			
Prar.g_00111	CDS	1125	cobD_1	4.1.1.81	COG0079	Threonine-phosphate decarboxylase
Prar.g_00112	gene	1092	murG			
Prar.g_00112	CDS	1092	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
Prar.g_00113	gene	726				
Prar.g_00113	CDS	726				hypothetical protein
Prar.g_00114	gene	1209	pgk			
Prar.g_00114	CDS	1209	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
Prar.g_00115	gene	873	rbgA			
Prar.g_00115	CDS	873	rbgA		COG1161	Ribosome biogenesis GTPase A
Prar.g_00116	gene	960	rluD			
Prar.g_00116	CDS	960	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
Prar.g_00117	gene	1599	gsiA			
Prar.g_00117	CDS	1599	gsiA	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
Prar.g_00118	gene	2310	relA			
Prar.g_00118	CDS	2310	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
Prar.g_00119	gene	444				
Prar.g_00119	CDS	444				hypothetical protein
Prar.g_00120	gene	1383	mnmE			
Prar.g_00120	CDS	1383	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
Prar.g_00121	gene	867	nadC			
Prar.g_00121	CDS	867	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
Prar.g_00122	gene	1815	argS			
Prar.g_00122	CDS	1815	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
Prar.g_00123	gene	1110	hisC			
Prar.g_00123	CDS	1110	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
Prar.g_00124	gene	726				
Prar.g_00124	CDS	726				hypothetical protein
Prar.g_00125	gene	597	trpG			
Prar.g_00125	CDS	597	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
Prar.g_00126	gene	411	dgkA			
Prar.g_00126	CDS	411	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
Prar.g_00127	gene	540	ybeY			
