locus_tag	ftype	length_bp	gene	EC_number	COG	product
Prbb.g_00001	gene	1161	dnaN			
Prbb.g_00001	CDS	1161	dnaN		COG0592	Beta sliding clamp
Prbb.g_00002	gene	771				
Prbb.g_00002	CDS	771				hypothetical protein
Prbb.g_00003	gene	2412	purL			
Prbb.g_00003	CDS	2412	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
Prbb.g_00004	gene	1458	purF			
Prbb.g_00004	CDS	1458	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
Prbb.g_00005	gene	2484	gyrA_1			
Prbb.g_00005	CDS	2484	gyrA_1	5.6.2.2	COG0188	DNA gyrase subunit A
Prbb.g_00006	gene	93				
Prbb.g_00006	CDS	93				hypothetical protein
Prbb.g_00007	gene	831	bepA			
Prbb.g_00007	CDS	831	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
Prbb.g_00008	gene	939	queG			
Prbb.g_00008	CDS	939	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
Prbb.g_00009	gene	723				
Prbb.g_00009	CDS	723				hypothetical protein
Prbb.g_00010	gene	627	nusB			
Prbb.g_00010	CDS	627	nusB			Transcription antitermination protein NusB
Prbb.g_00011	gene	1296	ftsY			
Prbb.g_00011	CDS	1296	ftsY			Signal recognition particle receptor FtsY
Prbb.g_00012	gene	1401				
Prbb.g_00012	CDS	1401				hypothetical protein
Prbb.g_00013	gene	1392	argH			
Prbb.g_00013	CDS	1392	argH	4.3.2.1	COG0165	Argininosuccinate lyase
Prbb.g_00014	gene	753				
Prbb.g_00014	CDS	753				hypothetical protein
Prbb.g_00015	gene	1008	dusA			
Prbb.g_00015	CDS	1008	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
Prbb.g_00016	gene	468	msrB			
Prbb.g_00016	CDS	468	msrB	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
Prbb.g_00017	gene	780	grpE			
Prbb.g_00017	CDS	780	grpE			Protein GrpE
Prbb.g_00018	gene	1131	dnaJ_1			
Prbb.g_00018	CDS	1131	dnaJ_1		COG0484	Chaperone protein DnaJ
Prbb.g_00019	gene	240				
Prbb.g_00019	CDS	240				hypothetical protein
Prbb.g_00020	gene	939	rsgA			
Prbb.g_00020	CDS	939	rsgA	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
Prbb.g_00021	gene	348	ybaB			
Prbb.g_00021	CDS	348	ybaB		COG0718	Nucleoid-associated protein YbaB
Prbb.g_00022	gene	876	murB			
Prbb.g_00022	CDS	876	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
Prbb.g_00023	gene	1485	murC			
Prbb.g_00023	CDS	1485	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
Prbb.g_00024	gene	1023	gap2			
Prbb.g_00024	CDS	1023	gap2	1.2.1.59	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 2
Prbb.g_00025	gene	990	thiL			
Prbb.g_00025	CDS	990	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
Prbb.g_00026	gene	1077				
Prbb.g_00026	CDS	1077				hypothetical protein
Prbb.g_00027	gene	564	efp			
Prbb.g_00027	CDS	564	efp			Elongation factor P
Prbb.g_00028	gene	498	accB			
Prbb.g_00028	CDS	498	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
Prbb.g_00029	gene	1026	pdxA2			
Prbb.g_00029	CDS	1026	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
Prbb.g_00030	gene	897				
Prbb.g_00030	CDS	897				hypothetical protein
Prbb.g_00031	gene	249				
Prbb.g_00031	CDS	249				hypothetical protein
Prbb.g_00032	gene	411				
Prbb.g_00032	CDS	411				hypothetical protein
Prbb.g_00033	gene	423				
Prbb.g_00033	CDS	423				hypothetical protein
Prbb.g_00034	gene	189				
Prbb.g_00034	CDS	189				hypothetical protein
Prbb.g_00035	gene	1155				
Prbb.g_00035	CDS	1155		1.12.-.-		Soluble hydrogenase 42 kDa subunit
Prbb.g_00036	gene	1146	cbiD			
Prbb.g_00036	CDS	1146	cbiD	2.1.1.195		Cobalt-precorrin-5B C(1)-methyltransferase
Prbb.g_00037	gene	1587	guaA			
Prbb.g_00037	CDS	1587	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
Prbb.g_00038	gene	1074				
Prbb.g_00038	CDS	1074				hypothetical protein
Prbb.g_00039	gene	918				
Prbb.g_00039	CDS	918				IS1595 family transposase ISCco3
Prbb.g_00040	gene	795				
Prbb.g_00040	CDS	795				hypothetical protein
