locus_tag	ftype	length_bp	gene	EC_number	COG	product
Syaa.g_00001	gene	1158	dnaN			
Syaa.g_00001	CDS	1158	dnaN		COG0592	Beta sliding clamp
Syaa.g_00002	gene	726				
Syaa.g_00002	CDS	726				hypothetical protein
Syaa.g_00003	gene	2307	purL			
Syaa.g_00003	CDS	2307	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
Syaa.g_00004	gene	1464	purF			
Syaa.g_00004	CDS	1464	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
Syaa.g_00005	gene	2475	gyrA_1			
Syaa.g_00005	CDS	2475	gyrA_1	5.6.2.2	COG0188	DNA gyrase subunit A
Syaa.g_00006	gene	891	bepA_1			
Syaa.g_00006	CDS	891	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
Syaa.g_00007	gene	966	queG			
Syaa.g_00007	CDS	966	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
Syaa.g_00008	gene	645				
Syaa.g_00008	CDS	645				hypothetical protein
Syaa.g_00009	gene	735				
Syaa.g_00009	CDS	735				hypothetical protein
Syaa.g_00010	gene	636	nusB			
Syaa.g_00010	CDS	636	nusB			Transcription antitermination protein NusB
Syaa.g_00011	gene	1458	ftsY			
Syaa.g_00011	CDS	1458	ftsY			Signal recognition particle receptor FtsY
Syaa.g_00012	gene	1353				
Syaa.g_00012	CDS	1353				hypothetical protein
Syaa.g_00013	gene	1416	argH			
Syaa.g_00013	CDS	1416	argH	4.3.2.1	COG0165	Argininosuccinate lyase
Syaa.g_00014	gene	645				
Syaa.g_00014	CDS	645				hypothetical protein
Syaa.g_00015	gene	993	dusA			
Syaa.g_00015	CDS	993	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
Syaa.g_00016	gene	507	msrB_1			
Syaa.g_00016	CDS	507	msrB_1	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
Syaa.g_00017	gene	1278	baiN			
Syaa.g_00017	CDS	1278	baiN	1.3.1.114	COG2081	3-dehydro-bile acid delta(4,6)-reductase
