locus_tag	ftype	length_bp	gene	EC_number	COG	product
Syai.g_00001	gene	1158	dnaN			
Syai.g_00001	CDS	1158	dnaN		COG0592	Beta sliding clamp
Syai.g_00002	gene	669				
Syai.g_00002	CDS	669				hypothetical protein
Syai.g_00003	gene	2367	purL			
Syai.g_00003	CDS	2367	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
Syai.g_00004	gene	1551	purF			
Syai.g_00004	CDS	1551	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
Syai.g_00005	gene	2469	gyrA_1			
Syai.g_00005	CDS	2469	gyrA_1	5.6.2.2	COG0188	DNA gyrase subunit A
Syai.g_00006	gene	882	lapB			
Syai.g_00006	CDS	882	lapB			Lipopolysaccharide assembly protein B
Syai.g_00007	gene	966	queG			
Syai.g_00007	CDS	966	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
Syai.g_00008	gene	648				
Syai.g_00008	CDS	648				hypothetical protein
Syai.g_00009	gene	735				
Syai.g_00009	CDS	735				hypothetical protein
Syai.g_00010	gene	636	nusB			
Syai.g_00010	CDS	636	nusB			Transcription antitermination protein NusB
Syai.g_00011	gene	1539	ftsY			
Syai.g_00011	CDS	1539	ftsY			Signal recognition particle receptor FtsY
Syai.g_00012	gene	1344				
Syai.g_00012	CDS	1344				hypothetical protein
Syai.g_00013	gene	1419	argH			
Syai.g_00013	CDS	1419	argH	4.3.2.1	COG0165	Argininosuccinate lyase
Syai.g_00014	gene	522				
Syai.g_00014	CDS	522				hypothetical protein
Syai.g_00015	gene	996	dusA			
Syai.g_00015	CDS	996	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
Syai.g_00016	gene	504	msrB_1			
Syai.g_00016	CDS	504	msrB_1	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
Syai.g_00017	gene	1206	baiN			
Syai.g_00017	CDS	1206	baiN	1.3.1.114	COG2081	3-dehydro-bile acid delta(4,6)-reductase
Syai.g_00018	gene	648	epsF			
Syai.g_00018	CDS	648	epsF		COG1459	Type II secretion system protein F
Syai.g_00019	gene	1083	pilT_1			
Syai.g_00019	CDS	1083	pilT_1		COG2805	Twitching mobility protein
Syai.g_00020	gene	411				
Syai.g_00020	CDS	411				hypothetical protein
Syai.g_00021	gene	1170				
Syai.g_00021	CDS	1170				hypothetical protein
Syai.g_00022	gene	159				
Syai.g_00022	CDS	159				hypothetical protein
Syai.g_00023	gene	678	grpE			
Syai.g_00023	CDS	678	grpE			Protein GrpE
Syai.g_00024	gene	1137	dnaJ_1			
Syai.g_00024	CDS	1137	dnaJ_1		COG0484	Chaperone protein DnaJ
Syai.g_00025	gene	228				
Syai.g_00025	CDS	228				hypothetical protein
Syai.g_00026	gene	882	rsgA			
Syai.g_00026	CDS	882	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
Syai.g_00027	gene	342	ybaB			
Syai.g_00027	CDS	342	ybaB		COG0718	Nucleoid-associated protein YbaB
Syai.g_00028	gene	903	murB			
Syai.g_00028	CDS	903	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
Syai.g_00029	gene	1410	murC			
Syai.g_00029	CDS	1410	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
Syai.g_00030	gene	1026	gap2			
Syai.g_00030	CDS	1026	gap2	1.2.1.59		Glyceraldehyde-3-phosphate dehydrogenase 2
Syai.g_00031	gene	987	thiL_1			
Syai.g_00031	CDS	987	thiL_1	2.7.4.16	COG0611	Thiamine-monophosphate kinase
Syai.g_00032	gene	1110				
Syai.g_00032	CDS	1110				hypothetical protein
Syai.g_00033	gene	564	efp			
Syai.g_00033	CDS	564	efp			Elongation factor P
Syai.g_00034	gene	486	accB			
Syai.g_00034	CDS	486	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
Syai.g_00035	gene	1017	pdxA2			
Syai.g_00035	CDS	1017	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
Syai.g_00036	gene	186				
Syai.g_00036	CDS	186				hypothetical protein
Syai.g_00037	gene	954				
Syai.g_00037	CDS	954				hypothetical protein
Syai.g_00038	gene	396				
Syai.g_00038	CDS	396				hypothetical protein
Syai.g_00039	gene	1587				
Syai.g_00039	CDS	1587				hypothetical protein
Syai.g_00040	gene	255				
Syai.g_00040	CDS	255				hypothetical protein
Syai.g_00041	gene	411				
Syai.g_00041	CDS	411				hypothetical protein
Syai.g_00042	gene	513				
Syai.g_00042	CDS	513				hypothetical protein
Syai.g_00043	gene	129				
Syai.g_00043	CDS	129				hypothetical protein
Syai.g_00044	gene	207				
Syai.g_00044	CDS	207				hypothetical protein
Syai.g_00045	gene	219				
Syai.g_00045	CDS	219				hypothetical protein
Syai.g_00046	gene	72				
Syai.g_00046	tRNA	72				tRNA-Gly(ccc)
Syai.g_00047	gene	1149				
Syai.g_00047	CDS	1149		1.12.-.-		Soluble hydrogenase 42 kDa subunit
Syai.g_00048	gene	1062	cbiD			
Syai.g_00048	CDS	1062	cbiD	2.1.1.195		Cobalt-precorrin-5B C(1)-methyltransferase
Syai.g_00049	gene	1587	guaA			
Syai.g_00049	CDS	1587	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
Syai.g_00050	gene	153				
Syai.g_00050	CDS	153				hypothetical protein
Syai.g_00051	gene	198				
Syai.g_00051	CDS	198				hypothetical protein
Syai.g_00052	gene	162				
Syai.g_00052	CDS	162				hypothetical protein
Syai.g_00053	gene	612				
Syai.g_00053	CDS	612				hypothetical protein
Syai.g_00054	gene	384				
Syai.g_00054	CDS	384				hypothetical protein
Syai.g_00055	gene	1788	mrdA			
Syai.g_00055	CDS	1788	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
Syai.g_00056	gene	1146	mgtA			
Syai.g_00056	CDS	1146	mgtA	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
Syai.g_00057	gene	1197				
Syai.g_00057	CDS	1197				hypothetical protein
Syai.g_00058	gene	174				
Syai.g_00058	CDS	174				hypothetical protein
Syai.g_00059	gene	819	thiG			
Syai.g_00059	CDS	819	thiG	2.8.1.10	COG2022	Thiazole synthase
Syai.g_00060	gene	546				
Syai.g_00060	CDS	546				hypothetical protein
Syai.g_00061	gene	519				
Syai.g_00061	CDS	519				hypothetical protein
Syai.g_00062	gene	348	rplT			
Syai.g_00062	CDS	348	rplT		COG0292	50S ribosomal protein L20
Syai.g_00063	gene	198	rpmI			
Syai.g_00063	CDS	198	rpmI		COG0291	50S ribosomal protein L35
Syai.g_00064	gene	1560				
Syai.g_00064	CDS	1560				hypothetical protein
Syai.g_00065	gene	1320				
Syai.g_00065	CDS	1320		2.4.1.336		Beta-monoglucosyldiacylglycerol synthase
Syai.g_00066	gene	1248				
Syai.g_00066	CDS	1248				hypothetical protein
Syai.g_00067	gene	1845	dnaX			
Syai.g_00067	CDS	1845	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit gamma/tau
Syai.g_00068	gene	639				
Syai.g_00068	CDS	639				hypothetical protein
Syai.g_00069	gene	1350	clpX			
Syai.g_00069	CDS	1350	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
Syai.g_00070	gene	675	clpP_1			
Syai.g_00070	CDS	675	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
Syai.g_00071	gene	1410	tig			
Syai.g_00071	CDS	1410	tig	5.2.1.8		Trigger factor
Syai.g_00072	gene	1023	asd			
Syai.g_00072	CDS	1023	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
Syai.g_00073	gene	909	dapA			
Syai.g_00073	CDS	909	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
Syai.g_00074	gene	2040	rnj1			
Syai.g_00074	CDS	2040	rnj1	3.1.-.-		Ribonuclease J 1
Syai.g_00075	gene	546				
Syai.g_00075	CDS	546				hypothetical protein
Syai.g_00076	gene	1806				
Syai.g_00076	CDS	1806				hypothetical protein
Syai.g_00077	gene	966				
Syai.g_00077	CDS	966				hypothetical protein
Syai.g_00078	gene	651	cobH			
Syai.g_00078	CDS	651	cobH	5.4.99.61		Precorrin-8X methylmutase
Syai.g_00079	gene	1005	tilS			
Syai.g_00079	CDS	1005	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
Syai.g_00080	gene	759				
Syai.g_00080	CDS	759				hypothetical protein
Syai.g_00081	gene	189	psbZ			
Syai.g_00081	CDS	189	psbZ			Photosystem II reaction center protein Z
Syai.g_00082	gene	483	ribH			
Syai.g_00082	CDS	483	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
Syai.g_00083	gene	2712	mutS			
Syai.g_00083	CDS	2712	mutS		COG0249	DNA mismatch repair protein MutS
Syai.g_00084	gene	456				
Syai.g_00084	CDS	456				hypothetical protein
Syai.g_00085	gene	2040	uvrB			
Syai.g_00085	CDS	2040	uvrB			UvrABC system protein B
Syai.g_00086	gene	72				
Syai.g_00086	tRNA	72				tRNA-Gly(gcc)
Syai.g_00087	gene	2805	secA			
Syai.g_00087	CDS	2805	secA		COG0653	Protein translocase subunit SecA
Syai.g_00088	gene	234				
Syai.g_00088	CDS	234				hypothetical protein
Syai.g_00089	gene	747	cysE			
Syai.g_00089	CDS	747	cysE	2.3.1.30	COG1045	Serine acetyltransferase
Syai.g_00090	gene	1002				
Syai.g_00090	CDS	1002				hypothetical protein
Syai.g_00091	gene	768				
Syai.g_00091	CDS	768				hypothetical protein
Syai.g_00092	gene	654	infC			
Syai.g_00092	CDS	654	infC			Translation initiation factor IF-3
Syai.g_00093	gene	900	miaA			
Syai.g_00093	CDS	900	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
Syai.g_00094	gene	1968	gyrB			
Syai.g_00094	CDS	1968	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
Syai.g_00095	gene	429	crcB_1			
Syai.g_00095	CDS	429	crcB_1			Putative fluoride ion transporter CrcB
Syai.g_00096	gene	399	crcB_2			
Syai.g_00096	CDS	399	crcB_2			Putative fluoride ion transporter CrcB
Syai.g_00097	gene	474	gpx1			
Syai.g_00097	CDS	474	gpx1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
Syai.g_00098	gene	1461				
Syai.g_00098	CDS	1461			COG2239	Magnesium transporter MgtE
Syai.g_00099	gene	1008	sigA2_1			
Syai.g_00099	CDS	1008	sigA2_1		COG0568	RNA polymerase sigma factor SigA2
Syai.g_00100	gene	942	menH			
Syai.g_00100	CDS	942	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
Syai.g_00101	gene	924				
Syai.g_00101	CDS	924				hypothetical protein
Syai.g_00102	gene	585				
Syai.g_00102	CDS	585				hypothetical protein
Syai.g_00103	gene	456				
Syai.g_00103	CDS	456				hypothetical protein
Syai.g_00104	gene	216				
Syai.g_00104	CDS	216				hypothetical protein
Syai.g_00105	gene	1191	mutY			
Syai.g_00105	CDS	1191	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
Syai.g_00106	gene	957	kdgK			
Syai.g_00106	CDS	957	kdgK	2.7.1.45		2-dehydro-3-deoxygluconokinase
Syai.g_00107	gene	498				
Syai.g_00107	CDS	498				hypothetical protein
Syai.g_00108	gene	1431	ahcY			
Syai.g_00108	CDS	1431	ahcY	3.3.1.1		Adenosylhomocysteinase
Syai.g_00109	gene	660				
Syai.g_00109	CDS	660				hypothetical protein
Syai.g_00110	gene	408				
Syai.g_00110	CDS	408				Single-stranded DNA-binding protein
Syai.g_00111	gene	1053	mreB_1			
Syai.g_00111	CDS	1053	mreB_1			Cell shape-determining protein MreB
Syai.g_00112	gene	747	mreC			
Syai.g_00112	CDS	747	mreC		COG1792	Cell shape-determining protein MreC
Syai.g_00113	gene	510				
Syai.g_00113	CDS	510				hypothetical protein
Syai.g_00114	gene	1308				
Syai.g_00114	CDS	1308				hypothetical protein
Syai.g_00115	gene	762	mprA_1			
Syai.g_00115	CDS	762	mprA_1			Response regulator MprA
Syai.g_00116	gene	1509	lysS			
Syai.g_00116	CDS	1509	lysS	6.1.1.6		Lysine--tRNA ligase
Syai.g_00117	gene	264				
Syai.g_00117	CDS	264				hypothetical protein
Syai.g_00118	gene	480				
Syai.g_00118	CDS	480				hypothetical protein
Syai.g_00119	gene	234				
