locus_tag	ftype	length_bp	gene	EC_number	COG	product
Syal.g_00001	gene	183				
Syal.g_00001	CDS	183				hypothetical protein
Syal.g_00002	gene	162				
Syal.g_00002	CDS	162				hypothetical protein
Syal.g_00003	gene	1056				
Syal.g_00003	CDS	1056				hypothetical protein
Syal.g_00004	gene	201				
Syal.g_00004	CDS	201				hypothetical protein
Syal.g_00005	gene	168				
Syal.g_00005	CDS	168				hypothetical protein
Syal.g_00006	gene	279				
Syal.g_00006	CDS	279				hypothetical protein
Syal.g_00007	gene	1890				
Syal.g_00007	CDS	1890				hypothetical protein
Syal.g_00008	gene	201				
Syal.g_00008	CDS	201				hypothetical protein
Syal.g_00009	gene	117				
Syal.g_00009	CDS	117				hypothetical protein
Syal.g_00010	gene	720				
Syal.g_00010	CDS	720				hypothetical protein
Syal.g_00011	gene	156				
Syal.g_00011	CDS	156				hypothetical protein
Syal.g_00012	gene	159				
Syal.g_00012	CDS	159				hypothetical protein
Syal.g_00013	gene	543				
Syal.g_00013	CDS	543				hypothetical protein
Syal.g_00014	gene	1023	xerC_1			
Syal.g_00014	CDS	1023	xerC_1			Tyrosine recombinase XerC
Syal.g_00015	gene	1536	pyrE_1			
Syal.g_00015	CDS	1536	pyrE_1	2.4.2.10		Orotate phosphoribosyltransferase
Syal.g_00016	gene	1518				
Syal.g_00016	CDS	1518				hypothetical protein
Syal.g_00017	gene	204	psbA1_1			
Syal.g_00017	CDS	204	psbA1_1	1.10.3.9		Photosystem II protein D1 1
Syal.g_00018	gene	663				
Syal.g_00018	CDS	663				hypothetical protein
Syal.g_00019	gene	561				
Syal.g_00019	CDS	561				hypothetical protein
Syal.g_00020	gene	501	ispF			
Syal.g_00020	CDS	501	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
Syal.g_00021	gene	459				
Syal.g_00021	CDS	459				hypothetical protein
Syal.g_00022	gene	666	larB			
Syal.g_00022	CDS	666	larB	2.5.1.143	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
Syal.g_00023	gene	135				
Syal.g_00023	CDS	135				hypothetical protein
Syal.g_00024	gene	903				
Syal.g_00024	CDS	903				hypothetical protein
Syal.g_00025	gene	207				
Syal.g_00025	CDS	207				hypothetical protein
Syal.g_00026	gene	1062	thiE			
Syal.g_00026	CDS	1062	thiE	2.5.1.3		Thiamine-phosphate synthase
Syal.g_00027	gene	120				
Syal.g_00027	CDS	120				hypothetical protein
Syal.g_00028	gene	957	ribF			
Syal.g_00028	CDS	957	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
Syal.g_00029	gene	561				
Syal.g_00029	CDS	561				hypothetical protein
Syal.g_00030	gene	798	surE			
Syal.g_00030	CDS	798	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
Syal.g_00031	gene	1044	pheS			
Syal.g_00031	CDS	1044	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
Syal.g_00032	gene	261				
Syal.g_00032	CDS	261				hypothetical protein
Syal.g_00033	gene	1371				
Syal.g_00033	CDS	1371				hypothetical protein
Syal.g_00034	gene	1644	ubiB_1			
Syal.g_00034	CDS	1644	ubiB_1	2.7.-.-		protein kinase UbiB
Syal.g_00035	gene	1626	pds_1			
Syal.g_00035	CDS	1626	pds_1	1.3.5.5	COG3349	15-cis-phytoene desaturase
Syal.g_00036	gene	909	nadK_1			
Syal.g_00036	CDS	909	nadK_1	2.7.1.23		NAD kinase
Syal.g_00037	gene	684				
Syal.g_00037	CDS	684				hypothetical protein
Syal.g_00038	gene	429				
Syal.g_00038	CDS	429				hypothetical protein
Syal.g_00039	gene	294				
Syal.g_00039	CDS	294				hypothetical protein
Syal.g_00040	gene	1266	cbiET			
Syal.g_00040	CDS	1266	cbiET		COG2241	Cobalamin biosynthesis bifunctional protein CbiET
Syal.g_00041	gene	1197				
Syal.g_00041	CDS	1197				hypothetical protein
Syal.g_00042	gene	1140				
Syal.g_00042	CDS	1140				hypothetical protein
Syal.g_00043	gene	270				
Syal.g_00043	CDS	270				hypothetical protein
Syal.g_00044	gene	1572				
Syal.g_00044	CDS	1572				hypothetical protein
Syal.g_00045	gene	1554				
Syal.g_00045	CDS	1554				hypothetical protein
Syal.g_00046	gene	171				
Syal.g_00046	CDS	171				hypothetical protein
Syal.g_00047	gene	1308	pao			
Syal.g_00047	CDS	1308	pao	1.4.3.24		Pseudooxynicotine oxidase
Syal.g_00048	gene	1023				
Syal.g_00048	CDS	1023				hypothetical protein
Syal.g_00049	gene	1011				
Syal.g_00049	CDS	1011				hypothetical protein
Syal.g_00050	gene	849				
Syal.g_00050	CDS	849		1.8.3.7	COG1262	Formylglycine-generating enzyme
Syal.g_00051	gene	855				
Syal.g_00051	CDS	855				hypothetical protein
Syal.g_00052	gene	1311	yegS			
Syal.g_00052	CDS	1311	yegS	2.7.1.-		lipid kinase YegS
Syal.g_00053	gene	1515				
Syal.g_00053	CDS	1515				hypothetical protein
Syal.g_00054	gene	2418				
Syal.g_00054	CDS	2418				hypothetical protein
Syal.g_00055	gene	861				
Syal.g_00055	CDS	861				hypothetical protein
Syal.g_00056	gene	1029				
Syal.g_00056	CDS	1029				hypothetical protein
Syal.g_00057	gene	1077				
Syal.g_00057	CDS	1077				hypothetical protein
Syal.g_00058	gene	1071				
Syal.g_00058	CDS	1071				hypothetical protein
Syal.g_00059	gene	996				
Syal.g_00059	CDS	996				hypothetical protein
Syal.g_00060	gene	537				
Syal.g_00060	CDS	537				hypothetical protein
Syal.g_00061	gene	276				
Syal.g_00061	CDS	276				hypothetical protein
Syal.g_00062	gene	1539				
Syal.g_00062	CDS	1539				hypothetical protein
Syal.g_00063	gene	2502				
Syal.g_00063	CDS	2502				hypothetical protein
Syal.g_00064	gene	282				
Syal.g_00064	CDS	282				hypothetical protein
Syal.g_00065	gene	270				
Syal.g_00065	CDS	270				hypothetical protein
Syal.g_00066	gene	363				
Syal.g_00066	CDS	363				hypothetical protein
Syal.g_00067	gene	816				
Syal.g_00067	CDS	816				hypothetical protein
Syal.g_00068	gene	528				
Syal.g_00068	CDS	528				hypothetical protein
Syal.g_00069	gene	912				
Syal.g_00069	CDS	912				hypothetical protein
Syal.g_00070	gene	909				
Syal.g_00070	CDS	909				hypothetical protein
Syal.g_00071	gene	3249				
Syal.g_00071	CDS	3249				hypothetical protein
Syal.g_00072	gene	336				
Syal.g_00072	CDS	336				hypothetical protein
Syal.g_00073	gene	408				
Syal.g_00073	CDS	408				hypothetical protein
Syal.g_00074	gene	144				
Syal.g_00074	CDS	144				hypothetical protein
Syal.g_00075	gene	222				
Syal.g_00075	CDS	222				hypothetical protein
Syal.g_00076	gene	501				
Syal.g_00076	CDS	501				hypothetical protein
Syal.g_00077	gene	1914	dnaK2_1			
Syal.g_00077	CDS	1914	dnaK2_1			Chaperone protein dnaK2
Syal.g_00078	gene	894	aroE			
Syal.g_00078	CDS	894	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
Syal.g_00079	gene	465				
Syal.g_00079	CDS	465				hypothetical protein
Syal.g_00080	gene	366				
Syal.g_00080	CDS	366				hypothetical protein
Syal.g_00081	gene	318				
Syal.g_00081	CDS	318				hypothetical protein
Syal.g_00082	gene	1206	argG			
Syal.g_00082	CDS	1206	argG	6.3.4.5		Argininosuccinate synthase
Syal.g_00083	gene	240				
Syal.g_00083	CDS	240				hypothetical protein
Syal.g_00084	gene	264				
Syal.g_00084	CDS	264				hypothetical protein
Syal.g_00085	gene	1098	mraY			
Syal.g_00085	CDS	1098	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
Syal.g_00086	gene	693				
Syal.g_00086	CDS	693				hypothetical protein
Syal.g_00087	gene	264				
Syal.g_00087	CDS	264				hypothetical protein
Syal.g_00088	gene	162				
Syal.g_00088	CDS	162				hypothetical protein
Syal.g_00089	gene	1170	purT			
Syal.g_00089	CDS	1170	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
Syal.g_00090	gene	2151	mshA_1			
Syal.g_00090	CDS	2151	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
Syal.g_00091	gene	1515				
Syal.g_00091	CDS	1515				hypothetical protein
Syal.g_00092	gene	2994	uvrA			
Syal.g_00092	CDS	2994	uvrA		COG0178	UvrABC system protein A
Syal.g_00093	gene	1689	recN			
Syal.g_00093	CDS	1689	recN		COG0497	DNA repair protein RecN
Syal.g_00094	gene	1875	ubiB_2			
Syal.g_00094	CDS	1875	ubiB_2	2.7.-.-		protein kinase UbiB
Syal.g_00095	gene	570				
Syal.g_00095	CDS	570				hypothetical protein
Syal.g_00096	gene	1059	thrC			
Syal.g_00096	CDS	1059	thrC	4.2.3.1	COG0498	Threonine synthase
Syal.g_00097	gene	999				
Syal.g_00097	CDS	999				hypothetical protein
Syal.g_00098	gene	1158	dnaN			
Syal.g_00098	CDS	1158	dnaN		COG0592	Beta sliding clamp
Syal.g_00099	gene	714				
Syal.g_00099	CDS	714				hypothetical protein
Syal.g_00100	gene	2334	purL			
Syal.g_00100	CDS	2334	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
Syal.g_00101	gene	1506	purF			
Syal.g_00101	CDS	1506	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
Syal.g_00102	gene	2463	gyrA_1			
Syal.g_00102	CDS	2463	gyrA_1	5.6.2.2		DNA gyrase subunit A
Syal.g_00103	gene	900				
Syal.g_00103	CDS	900				hypothetical protein
Syal.g_00104	gene	978	queG			
Syal.g_00104	CDS	978	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
Syal.g_00105	gene	570				
Syal.g_00105	CDS	570				hypothetical protein
Syal.g_00106	gene	747				
Syal.g_00106	CDS	747				hypothetical protein
Syal.g_00107	gene	633	nusB			
Syal.g_00107	CDS	633	nusB			Transcription antitermination protein NusB
Syal.g_00108	gene	1680	ftsY			
Syal.g_00108	CDS	1680	ftsY			Signal recognition particle receptor FtsY
Syal.g_00109	gene	1311				
Syal.g_00109	CDS	1311				hypothetical protein
Syal.g_00110	gene	1410	argH			
Syal.g_00110	CDS	1410	argH	4.3.2.1	COG0165	Argininosuccinate lyase
Syal.g_00111	gene	531				
Syal.g_00111	CDS	531				hypothetical protein
Syal.g_00112	gene	1005	dusA			
Syal.g_00112	CDS	1005	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
Syal.g_00113	gene	471	msrB_1			
Syal.g_00113	CDS	471	msrB_1	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
Syal.g_00114	gene	1209	baiN			
Syal.g_00114	CDS	1209	baiN	1.3.1.114	COG2081	3-dehydro-bile acid delta(4,6)-reductase
Syal.g_00115	gene	1275	epsF_1			
Syal.g_00115	CDS	1275	epsF_1		COG1459	Type II secretion system protein F
Syal.g_00116	gene	1074	pilT_1			
Syal.g_00116	CDS	1074	pilT_1		COG2805	Twitching mobility protein
Syal.g_00117	gene	1752				
Syal.g_00117	CDS	1752				hypothetical protein
Syal.g_00118	gene	807	grpE			
Syal.g_00118	CDS	807	grpE			Protein GrpE
Syal.g_00119	gene	1131	dnaJ_1			
Syal.g_00119	CDS	1131	dnaJ_1		COG0484	Chaperone protein DnaJ
Syal.g_00120	gene	243				
Syal.g_00120	CDS	243				hypothetical protein
Syal.g_00121	gene	876	rsgA			
Syal.g_00121	CDS	876	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
Syal.g_00122	gene	342	ybaB			
Syal.g_00122	CDS	342	ybaB		COG0718	Nucleoid-associated protein YbaB
Syal.g_00123	gene	939	murB			
Syal.g_00123	CDS	939	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
Syal.g_00124	gene	1407	murC			
Syal.g_00124	CDS	1407	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
Syal.g_00125	gene	1026	gap2			
Syal.g_00125	CDS	1026	gap2	1.2.1.59		Glyceraldehyde-3-phosphate dehydrogenase 2
Syal.g_00126	gene	981	thiL			
Syal.g_00126	CDS	981	thiL	2.7.4.16		Thiamine-monophosphate kinase
Syal.g_00127	gene	1074				
Syal.g_00127	CDS	1074				hypothetical protein
Syal.g_00128	gene	564	efp			
Syal.g_00128	CDS	564	efp			Elongation factor P
Syal.g_00129	gene	480	accB			
Syal.g_00129	CDS	480	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
Syal.g_00130	gene	1029	pdxA2			
Syal.g_00130	CDS	1029	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
Syal.g_00131	gene	930				
Syal.g_00131	CDS	930				hypothetical protein
Syal.g_00132	gene	432				
Syal.g_00132	CDS	432				hypothetical protein
Syal.g_00133	gene	1551				
Syal.g_00133	CDS	1551				hypothetical protein
Syal.g_00134	gene	387				
Syal.g_00134	CDS	387				hypothetical protein
Syal.g_00135	gene	456				
Syal.g_00135	CDS	456				hypothetical protein
Syal.g_00136	gene	516				
Syal.g_00136	CDS	516				hypothetical protein
Syal.g_00137	gene	291				
Syal.g_00137	CDS	291				hypothetical protein
Syal.g_00138	gene	204				
Syal.g_00138	CDS	204				hypothetical protein
Syal.g_00139	gene	195				
Syal.g_00139	CDS	195				hypothetical protein
Syal.g_00140	gene	72				
Syal.g_00140	tRNA	72				tRNA-Gly(ccc)
Syal.g_00141	gene	1218				
Syal.g_00141	CDS	1218		1.12.-.-		Soluble hydrogenase 42 kDa subunit
Syal.g_00142	gene	1110	cbiD			
Syal.g_00142	CDS	1110	cbiD	2.1.1.195		Cobalt-precorrin-5B C(1)-methyltransferase
Syal.g_00143	gene	1587	guaA			
Syal.g_00143	CDS	1587	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
Syal.g_00144	gene	633				
Syal.g_00144	CDS	633				hypothetical protein
Syal.g_00145	gene	396				
Syal.g_00145	CDS	396				hypothetical protein
Syal.g_00146	gene	1806	mrdA			
Syal.g_00146	CDS	1806	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
Syal.g_00147	gene	1176	mgtA			
Syal.g_00147	CDS	1176	mgtA	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
Syal.g_00148	gene	1197				
Syal.g_00148	CDS	1197				hypothetical protein
Syal.g_00149	gene	168				
Syal.g_00149	CDS	168				hypothetical protein
Syal.g_00150	gene	813	thiG			
Syal.g_00150	CDS	813	thiG	2.8.1.10	COG2022	Thiazole synthase
Syal.g_00151	gene	522				
Syal.g_00151	CDS	522				hypothetical protein
Syal.g_00152	gene	576				
Syal.g_00152	CDS	576				hypothetical protein
Syal.g_00153	gene	348	rplT			
Syal.g_00153	CDS	348	rplT		COG0292	50S ribosomal protein L20
Syal.g_00154	gene	198	rpmI			
Syal.g_00154	CDS	198	rpmI		COG0291	50S ribosomal protein L35
Syal.g_00155	gene	1614				
Syal.g_00155	CDS	1614				hypothetical protein
Syal.g_00156	gene	1431				
Syal.g_00156	CDS	1431				hypothetical protein
Syal.g_00157	gene	1959	dnaX			
Syal.g_00157	CDS	1959	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit gamma/tau
Syal.g_00158	gene	696				
Syal.g_00158	CDS	696				hypothetical protein
Syal.g_00159	gene	1356	clpX			
Syal.g_00159	CDS	1356	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
Syal.g_00160	gene	690	clpP_1			
Syal.g_00160	CDS	690	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
Syal.g_00161	gene	1350	tig			
Syal.g_00161	CDS	1350	tig	5.2.1.8		Trigger factor
Syal.g_00162	gene	987	asd			
Syal.g_00162	CDS	987	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
Syal.g_00163	gene	909	dapA			
Syal.g_00163	CDS	909	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
Syal.g_00164	gene	2049	rnj1			
Syal.g_00164	CDS	2049	rnj1	3.1.-.-		Ribonuclease J 1
Syal.g_00165	gene	840				
Syal.g_00165	CDS	840				hypothetical protein
Syal.g_00166	gene	996	tilS			
Syal.g_00166	CDS	996	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
Syal.g_00167	gene	798				
Syal.g_00167	CDS	798				hypothetical protein
Syal.g_00168	gene	423				
Syal.g_00168	CDS	423				hypothetical protein
Syal.g_00169	gene	2040	uvrB			
Syal.g_00169	CDS	2040	uvrB			UvrABC system protein B
Syal.g_00170	gene	1803				
Syal.g_00170	CDS	1803				hypothetical protein
Syal.g_00171	gene	981				
Syal.g_00171	CDS	981				hypothetical protein
Syal.g_00172	gene	543	cobH			
Syal.g_00172	CDS	543	cobH	5.4.99.61		Precorrin-8X methylmutase
Syal.g_00173	gene	1095	mutS_1			
Syal.g_00173	CDS	1095	mutS_1		COG0249	DNA mismatch repair protein MutS
Syal.g_00174	gene	1587	mutS_2			
Syal.g_00174	CDS	1587	mutS_2		COG0249	DNA mismatch repair protein MutS
Syal.g_00175	gene	189	psbZ			
Syal.g_00175	CDS	189	psbZ			Photosystem II reaction center protein Z
Syal.g_00176	gene	483	ribH			
Syal.g_00176	CDS	483	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
Syal.g_00177	gene	72				
Syal.g_00177	tRNA	72				tRNA-Gly(gcc)
Syal.g_00178	gene	549				
Syal.g_00178	CDS	549				hypothetical protein
Syal.g_00179	gene	456				
Syal.g_00179	CDS	456				hypothetical protein
Syal.g_00180	gene	942	rfbA			
Syal.g_00180	CDS	942	rfbA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 1
Syal.g_00181	gene	618	rfbC			
Syal.g_00181	CDS	618	rfbC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
Syal.g_00182	gene	921	rmlD			
Syal.g_00182	CDS	921	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
Syal.g_00183	gene	1356				
Syal.g_00183	CDS	1356				hypothetical protein
Syal.g_00184	gene	1077	rffG			
Syal.g_00184	CDS	1077	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
Syal.g_00185	gene	309				
Syal.g_00185	CDS	309				hypothetical protein
Syal.g_00186	gene	1146				
Syal.g_00186	CDS	1146				hypothetical protein
Syal.g_00187	gene	792	tagH			
Syal.g_00187	CDS	792	tagH	7.5.2.4		Teichoic acids export ATP-binding protein TagH
Syal.g_00188	gene	828				
Syal.g_00188	CDS	828				hypothetical protein
Syal.g_00189	gene	1269				
Syal.g_00189	CDS	1269				hypothetical protein
Syal.g_00190	gene	1242	mshA_2			
Syal.g_00190	CDS	1242	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
Syal.g_00191	gene	2274				
Syal.g_00191	CDS	2274				hypothetical protein
Syal.g_00192	gene	1203				
Syal.g_00192	CDS	1203				hypothetical protein
Syal.g_00193	gene	1605				
Syal.g_00193	CDS	1605				hypothetical protein
Syal.g_00194	gene	759				
Syal.g_00194	CDS	759				hypothetical protein
Syal.g_00195	gene	312	clpS_1			
Syal.g_00195	CDS	312	clpS_1			ATP-dependent Clp protease adapter protein ClpS
Syal.g_00196	gene	1227	dapL_1			
Syal.g_00196	CDS	1227	dapL_1	2.6.1.83		LL-diaminopimelate aminotransferase
Syal.g_00197	gene	2709				
Syal.g_00197	CDS	2709				hypothetical protein
Syal.g_00198	gene	2010	rne			
Syal.g_00198	CDS	2010	rne	3.1.26.12		Ribonuclease E
Syal.g_00199	gene	594	rnhB			
Syal.g_00199	CDS	594	rnhB	3.1.26.4	COG0164	Ribonuclease HII
Syal.g_00200	gene	576				
Syal.g_00200	CDS	576				hypothetical protein
Syal.g_00201	gene	834	pheA			
Syal.g_00201	CDS	834	pheA			Bifunctional chorismate mutase/prephenate dehydratase
Syal.g_00202	gene	945				
Syal.g_00202	CDS	945		2.1.1.295		2-methyl-6-phytyl-1,4-hydroquinone methyltransferase
Syal.g_00203	gene	663	lon2			
Syal.g_00203	CDS	663	lon2	3.4.21.53	COG0466	Lon protease 2
Syal.g_00204	gene	321	rpsJ			
Syal.g_00204	CDS	321	rpsJ		COG0051	30S ribosomal protein S10
Syal.g_00205	gene	1200	tuf			
Syal.g_00205	CDS	1200	tuf			Elongation factor Tu
Syal.g_00206	gene	2076	fusA			
Syal.g_00206	CDS	2076	fusA		COG0480	Elongation factor G
Syal.g_00207	gene	471	rpsG			
Syal.g_00207	CDS	471	rpsG			30S ribosomal protein S7
Syal.g_00208	gene	375	rpsL			
Syal.g_00208	CDS	375	rpsL		COG0048	30S ribosomal protein S12
Syal.g_00209	gene	339				
Syal.g_00209	CDS	339				hypothetical protein
Syal.g_00210	gene	1725				
