locus_tag	ftype	length_bp	gene	EC_number	COG	product
Prbe.g_00001	gene	153				
Prbe.g_00001	CDS	153				hypothetical protein
Prbe.g_00002	gene	903				
Prbe.g_00002	CDS	903				hypothetical protein
Prbe.g_00003	gene	618				
Prbe.g_00003	CDS	618				hypothetical protein
Prbe.g_00004	gene	150				
Prbe.g_00004	CDS	150				hypothetical protein
Prbe.g_00005	gene	405				
Prbe.g_00005	CDS	405				hypothetical protein
Prbe.g_00006	gene	513				
Prbe.g_00006	CDS	513				hypothetical protein
Prbe.g_00007	gene	282				
Prbe.g_00007	CDS	282				hypothetical protein
Prbe.g_00008	gene	351				
Prbe.g_00008	CDS	351				hypothetical protein
Prbe.g_00009	gene	153				
Prbe.g_00009	CDS	153				hypothetical protein
Prbe.g_00010	gene	165				
Prbe.g_00010	CDS	165				hypothetical protein
Prbe.g_00011	gene	726				
Prbe.g_00011	CDS	726				hypothetical protein
Prbe.g_00012	gene	186				
Prbe.g_00012	CDS	186				hypothetical protein
Prbe.g_00013	gene	306				
Prbe.g_00013	CDS	306				hypothetical protein
Prbe.g_00014	gene	171				
Prbe.g_00014	CDS	171				hypothetical protein
Prbe.g_00015	gene	171				
Prbe.g_00015	CDS	171				hypothetical protein
Prbe.g_00016	gene	540				
Prbe.g_00016	CDS	540				hypothetical protein
Prbe.g_00017	gene	867				
Prbe.g_00017	CDS	867				hypothetical protein
Prbe.g_00018	gene	342				
Prbe.g_00018	CDS	342				hypothetical protein
Prbe.g_00019	gene	111				
Prbe.g_00019	CDS	111				hypothetical protein
Prbe.g_00020	gene	201				
Prbe.g_00020	CDS	201				hypothetical protein
Prbe.g_00021	gene	522				
Prbe.g_00021	CDS	522				hypothetical protein
Prbe.g_00022	gene	228				
Prbe.g_00022	CDS	228				hypothetical protein
Prbe.g_00023	gene	165				
Prbe.g_00023	CDS	165				hypothetical protein
Prbe.g_00024	gene	195				
Prbe.g_00024	CDS	195				hypothetical protein
Prbe.g_00025	gene	117				
Prbe.g_00025	CDS	117				hypothetical protein
Prbe.g_00026	gene	99				
Prbe.g_00026	CDS	99				hypothetical protein
Prbe.g_00027	gene	429				
Prbe.g_00027	CDS	429				hypothetical protein
Prbe.g_00028	gene	498				
Prbe.g_00028	CDS	498				hypothetical protein
Prbe.g_00029	gene	444				
Prbe.g_00029	CDS	444				hypothetical protein
Prbe.g_00030	gene	282				
Prbe.g_00030	CDS	282				hypothetical protein
Prbe.g_00031	gene	177				
Prbe.g_00031	CDS	177				hypothetical protein
Prbe.g_00032	gene	165				
Prbe.g_00032	CDS	165				hypothetical protein
Prbe.g_00033	gene	609				
Prbe.g_00033	CDS	609				hypothetical protein
Prbe.g_00034	gene	291	psbF			
Prbe.g_00034	CDS	291	psbF			Cytochrome b559 subunit beta
Prbe.g_00035	gene	129				
Prbe.g_00035	CDS	129				hypothetical protein
Prbe.g_00036	gene	216				
Prbe.g_00036	CDS	216				hypothetical protein
Prbe.g_00037	gene	447				
Prbe.g_00037	CDS	447				hypothetical protein
Prbe.g_00038	gene	255				
Prbe.g_00038	CDS	255				hypothetical protein
Prbe.g_00039	gene	264				
Prbe.g_00039	CDS	264				hypothetical protein
Prbe.g_00040	gene	147				
Prbe.g_00040	CDS	147				hypothetical protein
Prbe.g_00041	gene	792	mntB_1			
