locus_tag	ftype	length_bp	gene	EC_number	COG	product
Prah.g_00001	gene	99				
Prah.g_00001	CDS	99				hypothetical protein
Prah.g_00002	gene	1167	dnaN			
Prah.g_00002	CDS	1167	dnaN		COG0592	Beta sliding clamp
Prah.g_00003	gene	777				
Prah.g_00003	CDS	777				hypothetical protein
Prah.g_00004	gene	2403	purL			
Prah.g_00004	CDS	2403	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
Prah.g_00005	gene	1458	purF			
Prah.g_00005	CDS	1458	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
Prah.g_00006	gene	2490	gyrA_1			
Prah.g_00006	CDS	2490	gyrA_1	5.6.2.2	COG0188	DNA gyrase subunit A
Prah.g_00007	gene	894				
Prah.g_00007	CDS	894				hypothetical protein
Prah.g_00008	gene	975	queG			
Prah.g_00008	CDS	975	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
Prah.g_00009	gene	615				
Prah.g_00009	CDS	615				hypothetical protein
Prah.g_00010	gene	750				
Prah.g_00010	CDS	750				hypothetical protein
Prah.g_00011	gene	636	nusB			
Prah.g_00011	CDS	636	nusB			Transcription antitermination protein NusB
Prah.g_00012	gene	1455	ftsY			
Prah.g_00012	CDS	1455	ftsY			Signal recognition particle receptor FtsY
Prah.g_00013	gene	1344				
Prah.g_00013	CDS	1344				hypothetical protein
Prah.g_00014	gene	1413	argH			
Prah.g_00014	CDS	1413	argH	4.3.2.1	COG0165	Argininosuccinate lyase
Prah.g_00015	gene	600				
Prah.g_00015	CDS	600				hypothetical protein
Prah.g_00016	gene	1005	dusA			
Prah.g_00016	CDS	1005	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
Prah.g_00017	gene	507	msrB_1			
Prah.g_00017	CDS	507	msrB_1	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
Prah.g_00018	gene	1278	baiN			
Prah.g_00018	CDS	1278	baiN	1.3.1.114	COG2081	3-dehydro-bile acid delta(4,6)-reductase
Prah.g_00019	gene	1281	epsF			
