locus_tag	ftype	length_bp	gene	EC_number	COG	product
Prbk.g_00001	gene	945				
Prbk.g_00001	CDS	945				hypothetical protein
Prbk.g_00002	gene	237				
Prbk.g_00002	CDS	237				hypothetical protein
Prbk.g_00003	gene	357				
Prbk.g_00003	CDS	357				hypothetical protein
Prbk.g_00004	gene	360				
Prbk.g_00004	CDS	360				hypothetical protein
Prbk.g_00005	gene	333				
Prbk.g_00005	CDS	333				hypothetical protein
Prbk.g_00006	gene	1158	xseA			
Prbk.g_00006	CDS	1158	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
Prbk.g_00007	gene	222				
Prbk.g_00007	CDS	222				hypothetical protein
Prbk.g_00008	gene	2562	hrpB			
Prbk.g_00008	CDS	2562	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
Prbk.g_00009	gene	105				
Prbk.g_00009	CDS	105				hypothetical protein
Prbk.g_00010	gene	429				
Prbk.g_00010	CDS	429				hypothetical protein
Prbk.g_00011	gene	276				
Prbk.g_00011	CDS	276				hypothetical protein
Prbk.g_00012	gene	1188	hhoA_1			
Prbk.g_00012	CDS	1188	hhoA_1			Putative serine protease HhoA
Prbk.g_00013	gene	189				
Prbk.g_00013	CDS	189				hypothetical protein
Prbk.g_00014	gene	1725	yheS			
Prbk.g_00014	CDS	1725	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
Prbk.g_00015	gene	195				
Prbk.g_00015	CDS	195				hypothetical protein
Prbk.g_00016	gene	231				
Prbk.g_00016	CDS	231				hypothetical protein
Prbk.g_00017	gene	360				
Prbk.g_00017	CDS	360				hypothetical protein
Prbk.g_00018	gene	363				
Prbk.g_00018	CDS	363				hypothetical protein
Prbk.g_00019	gene	1140	anmK			
Prbk.g_00019	CDS	1140	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
Prbk.g_00020	gene	705	ktrA			
Prbk.g_00020	CDS	705	ktrA		COG0569	Ktr system potassium uptake protein A
Prbk.g_00021	gene	1404	ktrB			
Prbk.g_00021	CDS	1404	ktrB		COG0168	Ktr system potassium uptake protein B
Prbk.g_00022	gene	1821				
Prbk.g_00022	CDS	1821				hypothetical protein
Prbk.g_00023	gene	1677	hflX			
Prbk.g_00023	CDS	1677	hflX			GTPase HflX
Prbk.g_00024	gene	1170	ndbB			
Prbk.g_00024	CDS	1170	ndbB	1.6.5.12		Demethylphylloquinone reductase NdbB
Prbk.g_00025	gene	801	cysH			
Prbk.g_00025	CDS	801	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
Prbk.g_00026	gene	756	coaX			
Prbk.g_00026	CDS	756	coaX	2.7.1.33		Type III pantothenate kinase
Prbk.g_00027	gene	468	bcp_1			
Prbk.g_00027	CDS	468	bcp_1	1.11.1.15	COG1225	Putative peroxiredoxin bcp
Prbk.g_00028	gene	654				
Prbk.g_00028	CDS	654				hypothetical protein
Prbk.g_00029	gene	504				
Prbk.g_00029	CDS	504				hypothetical protein
Prbk.g_00030	gene	681				
Prbk.g_00030	CDS	681				hypothetical protein
Prbk.g_00031	gene	2208	ruvB_1			
Prbk.g_00031	CDS	2208	ruvB_1	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
Prbk.g_00032	gene	1083	bepD			
Prbk.g_00032	CDS	1083	bepD			Efflux pump periplasmic linker BepD
Prbk.g_00033	gene	3438	mdtC			
Prbk.g_00033	CDS	3438	mdtC			Multidrug resistance protein MdtC
Prbk.g_00034	gene	237				
Prbk.g_00034	CDS	237				hypothetical protein
Prbk.g_00035	gene	1659	pgm			
Prbk.g_00035	CDS	1659	pgm	5.4.2.2	COG0033	Phosphoglucomutase
Prbk.g_00036	gene	375				
Prbk.g_00036	CDS	375				hypothetical protein
Prbk.g_00037	gene	408				
Prbk.g_00037	CDS	408				hypothetical protein
Prbk.g_00038	gene	1104				
Prbk.g_00038	CDS	1104				hypothetical protein
Prbk.g_00039	gene	156				
Prbk.g_00039	CDS	156				hypothetical protein
Prbk.g_00040	gene	480				
Prbk.g_00040	CDS	480				hypothetical protein
Prbk.g_00041	gene	102				
Prbk.g_00041	CDS	102				hypothetical protein
Prbk.g_00042	gene	9279				
Prbk.g_00042	CDS	9279				hypothetical protein
Prbk.g_00043	gene	168				
Prbk.g_00043	CDS	168				hypothetical protein
Prbk.g_00044	gene	903				
Prbk.g_00044	CDS	903				hypothetical protein
Prbk.g_00045	gene	222				
Prbk.g_00045	CDS	222				hypothetical protein
Prbk.g_00046	gene	1176	xerC			
Prbk.g_00046	CDS	1176	xerC			Tyrosine recombinase XerC
Prbk.g_00047	gene	180				
Prbk.g_00047	CDS	180				hypothetical protein
Prbk.g_00048	gene	102				
Prbk.g_00048	CDS	102				hypothetical protein
Prbk.g_00049	gene	357				
Prbk.g_00049	CDS	357				hypothetical protein
Prbk.g_00050	gene	77				
Prbk.g_00050	tRNA	77				tRNA-Met(cat)
Prbk.g_00051	gene	978				
Prbk.g_00051	CDS	978				hypothetical protein
Prbk.g_00052	gene	369	rsfS			
Prbk.g_00052	CDS	369	rsfS			Ribosomal silencing factor RsfS
Prbk.g_00053	gene	636				
Prbk.g_00053	CDS	636				hypothetical protein
Prbk.g_00054	gene	3309	carB			
Prbk.g_00054	CDS	3309	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
Prbk.g_00055	gene	684				
Prbk.g_00055	CDS	684				hypothetical protein
Prbk.g_00056	gene	237				
Prbk.g_00056	CDS	237				hypothetical protein
Prbk.g_00057	gene	1758				
Prbk.g_00057	CDS	1758		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
Prbk.g_00058	gene	198				
Prbk.g_00058	CDS	198				hypothetical protein
Prbk.g_00059	gene	693	tpiA			
Prbk.g_00059	CDS	693	tpiA	5.3.1.1		Triosephosphate isomerase
Prbk.g_00060	gene	780	folP1			
Prbk.g_00060	CDS	780	folP1	2.5.1.15	COG0294	Dihydropteroate synthase
Prbk.g_00061	gene	4044	cobN_1			
Prbk.g_00061	CDS	4044	cobN_1	6.6.1.2		Aerobic cobaltochelatase subunit CobN
Prbk.g_00062	gene	852	dapB			
Prbk.g_00062	CDS	852	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
Prbk.g_00063	gene	657				
Prbk.g_00063	CDS	657				hypothetical protein
Prbk.g_00064	gene	1140	ubiH			
Prbk.g_00064	CDS	1140	ubiH	1.14.13.-	COG0654	2-octaprenyl-6-methoxyphenol hydroxylase
Prbk.g_00065	gene	213				
Prbk.g_00065	CDS	213				hypothetical protein
Prbk.g_00066	gene	552	apt			
Prbk.g_00066	CDS	552	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
Prbk.g_00067	gene	600				
Prbk.g_00067	CDS	600				hypothetical protein
Prbk.g_00068	gene	618				
Prbk.g_00068	CDS	618				hypothetical protein
Prbk.g_00069	gene	402				
Prbk.g_00069	CDS	402				hypothetical protein
Prbk.g_00070	gene	522				
Prbk.g_00070	CDS	522				hypothetical protein
Prbk.g_00071	gene	726	ompR			
Prbk.g_00071	CDS	726	ompR			Transcriptional regulatory protein OmpR
Prbk.g_00072	gene	1323	sasA_1			
Prbk.g_00072	CDS	1323	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
Prbk.g_00073	gene	942				
Prbk.g_00073	CDS	942		2.7.4.1	COG2326	Polyphosphate:ADP phosphotransferase
Prbk.g_00074	gene	162				
Prbk.g_00074	CDS	162				hypothetical protein
Prbk.g_00075	gene	1116				
Prbk.g_00075	CDS	1116				hypothetical protein
Prbk.g_00076	gene	165				
Prbk.g_00076	CDS	165				hypothetical protein
Prbk.g_00077	gene	240				
Prbk.g_00077	CDS	240				hypothetical protein
Prbk.g_00078	gene	252				
Prbk.g_00078	CDS	252				hypothetical protein
Prbk.g_00079	gene	168				
Prbk.g_00079	CDS	168				hypothetical protein
Prbk.g_00080	gene	540				
Prbk.g_00080	CDS	540				hypothetical protein
Prbk.g_00081	gene	198				
Prbk.g_00081	CDS	198				hypothetical protein
Prbk.g_00082	gene	981				
Prbk.g_00082	CDS	981				hypothetical protein
Prbk.g_00083	gene	312				
Prbk.g_00083	CDS	312				hypothetical protein
Prbk.g_00084	gene	201				
Prbk.g_00084	CDS	201				hypothetical protein
Prbk.g_00085	gene	213				
Prbk.g_00085	CDS	213				hypothetical protein
Prbk.g_00086	gene	255				
Prbk.g_00086	CDS	255				hypothetical protein
Prbk.g_00087	gene	363				
Prbk.g_00087	CDS	363				hypothetical protein
Prbk.g_00088	gene	228				
Prbk.g_00088	CDS	228				hypothetical protein
Prbk.g_00089	gene	270				
Prbk.g_00089	CDS	270				hypothetical protein
Prbk.g_00090	gene	210				
Prbk.g_00090	CDS	210				hypothetical protein
Prbk.g_00091	gene	222				
Prbk.g_00091	CDS	222				hypothetical protein
Prbk.g_00092	gene	174				
Prbk.g_00092	CDS	174				hypothetical protein
Prbk.g_00093	gene	141				
Prbk.g_00093	CDS	141				hypothetical protein
Prbk.g_00094	gene	291				
Prbk.g_00094	CDS	291				hypothetical protein
Prbk.g_00095	gene	210				
Prbk.g_00095	CDS	210				hypothetical protein
Prbk.g_00096	gene	405				
Prbk.g_00096	CDS	405				hypothetical protein
Prbk.g_00097	gene	273				
Prbk.g_00097	CDS	273				hypothetical protein
Prbk.g_00098	gene	705	mprA_1			
Prbk.g_00098	CDS	705	mprA_1		COG0745	Response regulator MprA
Prbk.g_00099	gene	375				
Prbk.g_00099	CDS	375				hypothetical protein
Prbk.g_00100	gene	1113	sasA_2			
Prbk.g_00100	CDS	1113	sasA_2	2.7.13.3		Adaptive-response sensory-kinase SasA
Prbk.g_00101	gene	73				
Prbk.g_00101	tRNA	73				tRNA-Glu(ttc)
Prbk.g_00102	gene	477				
Prbk.g_00102	CDS	477				hypothetical protein
Prbk.g_00103	gene	1101	petH			
Prbk.g_00103	CDS	1101	petH	1.18.1.2		Ferredoxin--NADP reductase
Prbk.g_00104	gene	1524	zwf2			
Prbk.g_00104	CDS	1524	zwf2	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase 2
Prbk.g_00105	gene	1290				
Prbk.g_00105	CDS	1290				hypothetical protein
Prbk.g_00106	gene	1428	cobB			
Prbk.g_00106	CDS	1428	cobB	6.3.5.9	COG1797	Hydrogenobyrinate a,c-diamide synthase
Prbk.g_00107	gene	579	gpm2			
Prbk.g_00107	CDS	579	gpm2	3.1.3.2	COG0406	Acid phosphatase
Prbk.g_00108	gene	1086				
Prbk.g_00108	CDS	1086				hypothetical protein
Prbk.g_00109	gene	804				
Prbk.g_00109	CDS	804				hypothetical protein
Prbk.g_00110	gene	456				
Prbk.g_00110	CDS	456				hypothetical protein
Prbk.g_00111	gene	207				
Prbk.g_00111	CDS	207				hypothetical protein
Prbk.g_00112	gene	228				
Prbk.g_00112	CDS	228				hypothetical protein
Prbk.g_00113	gene	114				
Prbk.g_00113	CDS	114				hypothetical protein
Prbk.g_00114	gene	177				
Prbk.g_00114	CDS	177				hypothetical protein
Prbk.g_00115	gene	93				
Prbk.g_00115	CDS	93				hypothetical protein
Prbk.g_00116	gene	210				
Prbk.g_00116	CDS	210				hypothetical protein
Prbk.g_00117	gene	96				
Prbk.g_00117	CDS	96				hypothetical protein
Prbk.g_00118	gene	255				
Prbk.g_00118	CDS	255				hypothetical protein
Prbk.g_00119	gene	195				
Prbk.g_00119	CDS	195				hypothetical protein
Prbk.g_00120	gene	372				
Prbk.g_00120	CDS	372				hypothetical protein
Prbk.g_00121	gene	267	trmFO			
Prbk.g_00121	CDS	267	trmFO	2.1.1.74		Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
Prbk.g_00122	gene	1563	crtI			
Prbk.g_00122	CDS	1563	crtI	1.3.99.31	COG1233	Phytoene desaturase (lycopene-forming)
Prbk.g_00123	gene	2619	pepN			
Prbk.g_00123	CDS	2619	pepN	3.4.11.2	COG0308	Aminopeptidase N
Prbk.g_00124	gene	1200				
Prbk.g_00124	CDS	1200				hypothetical protein
Prbk.g_00125	gene	261				
Prbk.g_00125	CDS	261				hypothetical protein
Prbk.g_00126	gene	438				
Prbk.g_00126	CDS	438				hypothetical protein
Prbk.g_00127	gene	933				
Prbk.g_00127	CDS	933				hypothetical protein
Prbk.g_00128	gene	1008	bioB			
Prbk.g_00128	CDS	1008	bioB	2.8.1.6	COG0502	Biotin synthase
Prbk.g_00129	gene	798	uppS			
Prbk.g_00129	CDS	798	uppS	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
Prbk.g_00130	gene	888	cdaA			
Prbk.g_00130	CDS	888	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
Prbk.g_00131	gene	1368	lysA			
Prbk.g_00131	CDS	1368	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
