locus_tag	ftype	length_bp	gene	EC_number	COG	product
Syah.g_00001	gene	801	cysQ_1			
Syah.g_00001	CDS	801	cysQ_1	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
Syah.g_00002	gene	1746				
Syah.g_00002	CDS	1746				hypothetical protein
Syah.g_00003	gene	1398				
Syah.g_00003	CDS	1398				hypothetical protein
Syah.g_00004	gene	852	uppP			
Syah.g_00004	CDS	852	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
Syah.g_00005	gene	642				
Syah.g_00005	CDS	642				hypothetical protein
Syah.g_00006	gene	408	psbU			
Syah.g_00006	CDS	408	psbU			Photosystem II 12 kDa extrinsic protein
Syah.g_00007	gene	1332	nadB			
Syah.g_00007	CDS	1332	nadB	1.4.3.16	COG0029	L-aspartate oxidase
Syah.g_00008	gene	930				
Syah.g_00008	CDS	930		1.17.4.-	COG4243	Vitamin K epoxide reductase 
Syah.g_00009	gene	1377	rimO			
Syah.g_00009	CDS	1377	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
Syah.g_00010	gene	1116				
Syah.g_00010	CDS	1116				hypothetical protein
Syah.g_00011	gene	93				
Syah.g_00011	CDS	93				hypothetical protein
Syah.g_00012	gene	405				
Syah.g_00012	CDS	405				hypothetical protein
Syah.g_00013	gene	1176				
Syah.g_00013	CDS	1176				hypothetical protein
Syah.g_00014	gene	699				
Syah.g_00014	CDS	699				hypothetical protein
Syah.g_00015	gene	921				
Syah.g_00015	CDS	921				hypothetical protein
Syah.g_00016	gene	576	aroK			
Syah.g_00016	CDS	576	aroK	2.7.1.71	COG0703	Shikimate kinase 1
Syah.g_00017	gene	249				
Syah.g_00017	CDS	249				hypothetical protein
Syah.g_00018	gene	675				
Syah.g_00018	CDS	675				hypothetical protein
Syah.g_00019	gene	741				
Syah.g_00019	CDS	741				hypothetical protein
Syah.g_00020	gene	207				
Syah.g_00020	CDS	207				hypothetical protein
Syah.g_00021	gene	405	rbfA			
Syah.g_00021	CDS	405	rbfA			Ribosome-binding factor A
Syah.g_00022	gene	1287	nagZ			
Syah.g_00022	CDS	1287	nagZ	3.2.1.52		Beta-hexosaminidase
Syah.g_00023	gene	306				
Syah.g_00023	CDS	306				hypothetical protein
Syah.g_00024	gene	1203				
Syah.g_00024	CDS	1203				hypothetical protein
Syah.g_00025	gene	771				
Syah.g_00025	CDS	771				hypothetical protein
Syah.g_00026	gene	501				
Syah.g_00026	CDS	501				hypothetical protein
Syah.g_00027	gene	441				
Syah.g_00027	CDS	441				hypothetical protein
Syah.g_00028	gene	1467	pds_1			
Syah.g_00028	CDS	1467	pds_1	1.3.5.5	COG3349	15-cis-phytoene desaturase
Syah.g_00029	gene	393				
Syah.g_00029	CDS	393				putative protein
Syah.g_00030	gene	420				
Syah.g_00030	CDS	420				hypothetical protein
Syah.g_00031	gene	168				
Syah.g_00031	CDS	168				hypothetical protein
Syah.g_00032	gene	1182				
Syah.g_00032	CDS	1182				hypothetical protein
Syah.g_00033	gene	273				
Syah.g_00033	CDS	273				hypothetical protein
Syah.g_00034	gene	930				
Syah.g_00034	CDS	930			COG1090	Epimerase family protein
Syah.g_00035	gene	981	nhaP			
Syah.g_00035	CDS	981	nhaP			K(+)/H(+) antiporter NhaP
Syah.g_00036	gene	273	ndhO			
Syah.g_00036	CDS	273	ndhO	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit O
Syah.g_00037	gene	2046				
Syah.g_00037	CDS	2046				hypothetical protein
Syah.g_00038	gene	669	dnaJ_1			
Syah.g_00038	CDS	669	dnaJ_1			Chaperone protein DnaJ
Syah.g_00039	gene	969	cysK1			
Syah.g_00039	CDS	969	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
Syah.g_00040	gene	1548				
Syah.g_00040	CDS	1548				putative protein
Syah.g_00041	gene	1542				
Syah.g_00041	CDS	1542				putative protein
Syah.g_00042	gene	1647				
Syah.g_00042	CDS	1647				hypothetical protein
Syah.g_00043	gene	1590				
Syah.g_00043	CDS	1590				hypothetical protein
Syah.g_00044	gene	1407				
Syah.g_00044	CDS	1407				hypothetical protein
Syah.g_00045	gene	951				
Syah.g_00045	CDS	951				hypothetical protein
Syah.g_00046	gene	675				
Syah.g_00046	CDS	675				hypothetical protein
Syah.g_00047	gene	600				
