Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000000	N3	n1	0.725	Non-Terminal	Prat.g_00680, Prat.g_01191, Praj.g_00419, Praj.g_01356, Prbb.g_00433, Prbb.g_01318, Prbb.g_01353, Prbm.g_01408, Prbb.g_01119, Prbm.g_01115, Praj.g_01076, Prbc.g_02163, Praj.g_01201, Praj.g_01271, Praj.g_01308, Prbb.g_01243, Prbb.g_01400, Prbc.g_00103, Prbm.g_00437, Prbm.g_01228, Prbm.g_01312, Prbm.g_01381, Pram.g_01561, Prbh.g_01853, Prai.g_00905, Prai.g_01772, Prab.g_00915, Prab.g_01617, Pran.g_00582, Prac.g_00159, Praq.g_00117, Prar.g_00971, Praa.g_01300, Prao.g_01294, Pras.g_00184, Prau.g_01352, Prax.g_01917, Pray.g_01888, Praz.g_01198, Prba.g_01174, Prbd.g_01833, Prbi.g_01373, Prae.g_01310, Prag.g_01647, Praw.g_00493, Prad.g_00352, Prav.g_01736, Prag.g_00719, Prav.g_01415, Praw.g_01782, Prag.g_01335, Praw.g_00961, Pral.g_01331	Prbb.g_01144, Prbm.g_01140, Praj.g_01099, Prbc.g_00609, Praj.g_01737, Prbb.g_01792, Prbc.g_00812, Prbm.g_01814, Prbb.g_00429, Prbb.g_01246, Praj.g_00415, Praj.g_01204, Praj.g_01274, Praj.g_01311, Prbb.g_01321, Prbb.g_01356, Prbm.g_01313, Prbm.g_00433, Prbm.g_01231, Prbm.g_01384, Pral.g_00040, Pram.g_01513, Prbh.g_01901, Prak.g_01210, Prap.g_00494, Prbe.g_01587, Prbf.g_00880, Prbg.g_01524, Prbn.g_01151, Prat.g_01190, Pral.g_01332, Pram.g_01176, Prbh.g_01319, Praj.g_01736, Prbb.g_01791, Prax.g_00494, Prav.g_01019, Pras.g_00136, Prau.g_01300, Praa.g_00413, Pras.g_00493, Prai.g_01612, Prac.g_00277, Praq.g_01956, Prar.g_00713, Prau.g_01665, Praa.g_01235, Prbd.g_01914, Pray.g_01576, Praz.g_00894, Prba.g_00243, Prad.g_01982, Prbc.g_00104, Prbb.g_01354, Prbb.g_00432, Prbb.g_01120, Prbb.g_01401, Prbc.g_02164, Prbm.g_00435, Prbm.g_01116, Prbm.g_01406, Praj.g_00418, Praj.g_01077, Praj.g_01357, Prbc.g_00806, Prbb.g_01785, Prbm.g_01808, Praj.g_01730, Prac.g_00292, Praq.g_00026, Prar.g_00729, Prab.g_00760, Pran.g_01423, Prab.g_01630, Pran.g_00931, Prag.g_00721, Praw.g_01780, Prag.g_01648, Praw.g_00494, Praa.g_01598, Prag.g_01608, Praw.g_00455, Pras.g_00470, Prau.g_01648, Prab.g_01598, Pran.g_00601, Prad.g_00392, Prbd.g_01568, Prae.g_01580, Prbi.g_01709, Pray.g_01603, Praz.g_00921, Prba.g_00269, Prax.g_01608, Prai.g_01592, Prao.g_01515, Prav.g_01695, Praa.g_01244, Prag.g_01230, Prag.g_01348, Praw.g_00893, Praw.g_00974, Prav.g_00973, Prax.g_00496, Praj.g_01272, Praj.g_01309, Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbc.g_02165, Prbm.g_01117, Prbm.g_01229, Prbm.g_01382, Praj.g_01078, Prbb.g_01244, Praj.g_00417, Praj.g_01202, Prbm.g_01407, Prbm.g_00436, Prat.g_01549, Praf.g_00813, Prah.g_01348, Prbj.g_00164, Prbk.g_00165, Prbl.g_00116, Pral.g_00037, Prak.g_01562, Prap.g_01862, Prbe.g_01119, Prbf.g_00776, Prbg.g_01567, Prbn.g_01662, Pram.g_01511, Prbh.g_01903, Praa.g_01597, Prad.g_01297, Prbe.g_01586, Prbc.g_00106, Praj.g_01307, Praj.g_01359, Praj.g_01732, Prak.g_01209, Prak.g_01563, Pral.g_00038, Pral.g_01333, Pram.g_01512, Prap.g_00493, Prap.g_01861, Prbb.g_01123, Prbb.g_01352, Prbb.g_01403, Prbb.g_01787, Prbc.g_00618, Prbc.g_02167, Prbe.g_01120, Prbf.g_00775, Prbf.g_00881, Prbg.g_01523, Prbg.g_01568, Prbh.g_01902, Prbm.g_01119, Prbm.g_01404, Prbm.g_01810, Prbn.g_01152, Prbn.g_01663, Prat.g_01510, Prat.g_01189, Prak.g_01578, Prap.g_01846, Prbe.g_01052, Prbf.g_00760, Prbg.g_01583, Prbn.g_01678, Pram.g_01556, Prbh.g_01858, Praj.g_01100, Prbc.g_00608, Prbb.g_01145, Prbm.g_01141, Prbc.g_00808, Prat.g_01547, Praj.g_01080, Prbb.g_00103, Praj.g_00087, Prbc.g_00525, Prac.g_00293, Prar.g_00730, Prav.g_01738, Prab.g_00918, Prab.g_01620, Pran.g_00579, Prbd.g_01569, Prao.g_01514, Prag.g_00722, Praw.g_01779, Prab.g_01278, Prab.g_01597, Prac.g_00926, Prad.g_00393, Prad.g_01435, Prae.g_01222, Prae.g_01579, Prag.g_01213, Prag.g_01607, Prag.g_01650, Prai.g_00908, Prai.g_01234, Prai.g_01591, Prai.g_01775, Pran.g_00001, Pran.g_00602, Prao.g_01029, Praq.g_00025, Praq.g_01392, Prar.g_01204, Pras.g_00117, Pras.g_00469, Prau.g_01266, Prau.g_01647, Prav.g_01694, Prav.g_01821, Praw.g_00294, Praw.g_00454, Praw.g_00496, Prax.g_00259, Prax.g_01609, Pray.g_00003, Pray.g_01604, Praz.g_00694, Praz.g_00922, Prba.g_00003, Prba.g_00270, Prbd.g_00528, Prbi.g_01268, Prbi.g_01708, Praj.g_01267, Prbb.g_01313, Praf.g_01039, Prah.g_01154, Praf.g_01042, Prah.g_01152, Prab.g_01606, Pran.g_00593, Praw.g_00472, Prav.g_01730, Prav.g_01715, Prag.g_01626, Prbd.g_01836, Prad.g_00372, Prad.g_00349, Prae.g_01300, Prbi.g_01370, Prao.g_01528, Praa.g_01297, Prao.g_01297, Prax.g_01920, Prac.g_00157, Praq.g_00115, Prar.g_00973, Prab.g_00917, Prab.g_01619, Pran.g_00580, Prai.g_00907, Prai.g_01774, Prac.g_00290, Praq.g_00028, Prar.g_00727, Prab.g_01308, Pran.g_00894, Prau.g_01350, Prav.g_01413, Praa.g_01298, Prag.g_01333, Prao.g_01296, Praw.g_00959, Prax.g_01919, Prbd.g_01835, Prbi.g_01371, Prad.g_00350, Prae.g_01308, Pras.g_00182, Pray.g_01890, Praz.g_01200, Prba.g_01172, Prai.g_01314, Prai.g_01596, Pras.g_00471, Prau.g_01650, Prad.g_00389, Prag.g_01649, Praw.g_00495, Prag.g_01610, Praw.g_00457, Prav.g_01698, Prao.g_01518, Prbd.g_01567, Prbi.g_01710, Prae.g_01581, Prax.g_01606, Praa.g_01599, Pray.g_01602, Praz.g_00920, Prba.g_00268, Praf.g_00815, Prah.g_01346, Prbj.g_00166, Prbk.g_00167, Prbl.g_00118, Prah.g_01347, Prbj.g_00165, Prbk.g_00166, Prbl.g_00117, Praf.g_00814
OG0000000	N7	n2	0.02857142857142857	Non-Terminal	Prat.g_00680	Prat.g_01191, Praj.g_00419, Praj.g_01356, Prbb.g_00433, Prbb.g_01318, Prbb.g_01353, Prbm.g_01408, Prbb.g_01119, Prbm.g_01115, Praj.g_01076, Prbc.g_02163, Praj.g_01201, Praj.g_01271, Praj.g_01308, Prbb.g_01243, Prbb.g_01400, Prbc.g_00103, Prbm.g_00437, Prbm.g_01228, Prbm.g_01312, Prbm.g_01381, Pram.g_01561, Prbh.g_01853, Prai.g_00905, Prai.g_01772, Prab.g_00915, Prab.g_01617, Pran.g_00582, Prac.g_00159, Praq.g_00117, Prar.g_00971, Praa.g_01300, Prao.g_01294, Pras.g_00184, Prau.g_01352, Prax.g_01917, Pray.g_01888, Praz.g_01198, Prba.g_01174, Prbd.g_01833, Prbi.g_01373, Prae.g_01310, Prag.g_01647, Praw.g_00493, Prad.g_00352, Prav.g_01736, Prag.g_00719, Prav.g_01415, Praw.g_01782, Prag.g_01335, Praw.g_00961, Pral.g_01331
OG0000000	N22	n6	0.75	Non-Terminal	Praj.g_00419, Praj.g_01356, Prbb.g_00433, Prbb.g_01318, Prbb.g_01353, Prbm.g_01408	Prbb.g_01119, Prbm.g_01115, Praj.g_01076, Prbc.g_02163, Praj.g_01201, Praj.g_01271, Praj.g_01308, Prbb.g_01243, Prbb.g_01400, Prbc.g_00103, Prbm.g_00437, Prbm.g_01228, Prbm.g_01312, Prbm.g_01381
OG0000000	N22	n8	1.0	Non-Terminal	Prbb.g_01119, Prbm.g_01115, Praj.g_01076, Prbc.g_02163	Praj.g_01201, Praj.g_01271, Praj.g_01308, Prbb.g_01243, Prbb.g_01400, Prbc.g_00103, Prbm.g_00437, Prbm.g_01228, Prbm.g_01312, Prbm.g_01381
OG0000000	Prai	n16	1.0	Terminal	Prai.g_00905	Prai.g_01772
OG0000000	N36	n24	0.13333333333333333	Non-Terminal	Prag.g_01647, Praw.g_00493	Prad.g_00352, Prav.g_01736, Prag.g_00719, Prav.g_01415, Praw.g_01782, Prag.g_01335, Praw.g_00961
OG0000000	N43	n27	0.3333333333333333	Non-Terminal	Prav.g_01736	Prag.g_00719, Prav.g_01415, Praw.g_01782, Prag.g_01335, Praw.g_00961
OG0000000	N43	n28	0.6666666666666666	Non-Terminal	Prag.g_00719, Prav.g_01415, Praw.g_01782	Prag.g_01335, Praw.g_00961
OG0000000	N3	n31	0.65	Non-Terminal	Prbb.g_01144, Prbm.g_01140, Praj.g_01099, Prbc.g_00609, Praj.g_01737, Prbb.g_01792, Prbc.g_00812, Prbm.g_01814, Prbb.g_00429, Prbb.g_01246, Praj.g_00415, Praj.g_01204, Praj.g_01274, Praj.g_01311, Prbb.g_01321, Prbb.g_01356, Prbm.g_01313, Prbm.g_00433, Prbm.g_01231, Prbm.g_01384, Pral.g_00040, Pram.g_01513, Prbh.g_01901, Prak.g_01210, Prap.g_00494, Prbe.g_01587, Prbf.g_00880, Prbg.g_01524, Prbn.g_01151, Prat.g_01190, Pral.g_01332, Pram.g_01176, Prbh.g_01319, Praj.g_01736, Prbb.g_01791, Prax.g_00494, Prav.g_01019, Pras.g_00136, Prau.g_01300, Praa.g_00413, Pras.g_00493, Prai.g_01612, Prac.g_00277, Praq.g_01956, Prar.g_00713, Prau.g_01665, Praa.g_01235, Prbd.g_01914, Pray.g_01576, Praz.g_00894, Prba.g_00243, Prad.g_01982, Prbc.g_00104, Prbb.g_01354, Prbb.g_00432, Prbb.g_01120, Prbb.g_01401, Prbc.g_02164, Prbm.g_00435, Prbm.g_01116, Prbm.g_01406, Praj.g_00418, Praj.g_01077, Praj.g_01357, Prbc.g_00806, Prbb.g_01785, Prbm.g_01808, Praj.g_01730, Prac.g_00292, Praq.g_00026, Prar.g_00729, Prab.g_00760, Pran.g_01423, Prab.g_01630, Pran.g_00931, Prag.g_00721, Praw.g_01780, Prag.g_01648, Praw.g_00494, Praa.g_01598, Prag.g_01608, Praw.g_00455, Pras.g_00470, Prau.g_01648, Prab.g_01598, Pran.g_00601, Prad.g_00392, Prbd.g_01568, Prae.g_01580, Prbi.g_01709, Pray.g_01603, Praz.g_00921, Prba.g_00269, Prax.g_01608, Prai.g_01592, Prao.g_01515, Prav.g_01695, Praa.g_01244, Prag.g_01230, Prag.g_01348, Praw.g_00893, Praw.g_00974, Prav.g_00973, Prax.g_00496, Praj.g_01272, Praj.g_01309, Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbc.g_02165, Prbm.g_01117, Prbm.g_01229, Prbm.g_01382, Praj.g_01078, Prbb.g_01244, Praj.g_00417, Praj.g_01202, Prbm.g_01407, Prbm.g_00436, Prat.g_01549, Praf.g_00813, Prah.g_01348, Prbj.g_00164, Prbk.g_00165, Prbl.g_00116, Pral.g_00037, Prak.g_01562, Prap.g_01862, Prbe.g_01119, Prbf.g_00776, Prbg.g_01567, Prbn.g_01662, Pram.g_01511, Prbh.g_01903, Praa.g_01597, Prad.g_01297, Prbe.g_01586, Prbc.g_00106, Praj.g_01307, Praj.g_01359, Praj.g_01732, Prak.g_01209, Prak.g_01563, Pral.g_00038, Pral.g_01333, Pram.g_01512, Prap.g_00493, Prap.g_01861, Prbb.g_01123, Prbb.g_01352, Prbb.g_01403, Prbb.g_01787, Prbc.g_00618, Prbc.g_02167, Prbe.g_01120, Prbf.g_00775, Prbf.g_00881, Prbg.g_01523, Prbg.g_01568, Prbh.g_01902, Prbm.g_01119, Prbm.g_01404, Prbm.g_01810, Prbn.g_01152, Prbn.g_01663, Prat.g_01510, Prat.g_01189, Prak.g_01578, Prap.g_01846, Prbe.g_01052, Prbf.g_00760, Prbg.g_01583, Prbn.g_01678, Pram.g_01556, Prbh.g_01858, Praj.g_01100, Prbc.g_00608, Prbb.g_01145, Prbm.g_01141, Prbc.g_00808, Prat.g_01547, Praj.g_01080, Prbb.g_00103, Praj.g_00087, Prbc.g_00525, Prac.g_00293, Prar.g_00730, Prav.g_01738, Prab.g_00918, Prab.g_01620, Pran.g_00579, Prbd.g_01569, Prao.g_01514, Prag.g_00722, Praw.g_01779, Prab.g_01278, Prab.g_01597, Prac.g_00926, Prad.g_00393, Prad.g_01435, Prae.g_01222, Prae.g_01579, Prag.g_01213, Prag.g_01607, Prag.g_01650, Prai.g_00908, Prai.g_01234, Prai.g_01591, Prai.g_01775, Pran.g_00001, Pran.g_00602, Prao.g_01029, Praq.g_00025, Praq.g_01392, Prar.g_01204, Pras.g_00117, Pras.g_00469, Prau.g_01266, Prau.g_01647, Prav.g_01694, Prav.g_01821, Praw.g_00294, Praw.g_00454, Praw.g_00496, Prax.g_00259, Prax.g_01609, Pray.g_00003, Pray.g_01604, Praz.g_00694, Praz.g_00922, Prba.g_00003, Prba.g_00270, Prbd.g_00528, Prbi.g_01268, Prbi.g_01708, Praj.g_01267, Prbb.g_01313, Praf.g_01039, Prah.g_01154, Praf.g_01042, Prah.g_01152, Prab.g_01606, Pran.g_00593, Praw.g_00472, Prav.g_01730, Prav.g_01715, Prag.g_01626, Prbd.g_01836, Prad.g_00372, Prad.g_00349, Prae.g_01300, Prbi.g_01370, Prao.g_01528, Praa.g_01297, Prao.g_01297, Prax.g_01920	Prac.g_00157, Praq.g_00115, Prar.g_00973, Prab.g_00917, Prab.g_01619, Pran.g_00580, Prai.g_00907, Prai.g_01774, Prac.g_00290, Praq.g_00028, Prar.g_00727, Prab.g_01308, Pran.g_00894, Prau.g_01350, Prav.g_01413, Praa.g_01298, Prag.g_01333, Prao.g_01296, Praw.g_00959, Prax.g_01919, Prbd.g_01835, Prbi.g_01371, Prad.g_00350, Prae.g_01308, Pras.g_00182, Pray.g_01890, Praz.g_01200, Prba.g_01172, Prai.g_01314, Prai.g_01596, Pras.g_00471, Prau.g_01650, Prad.g_00389, Prag.g_01649, Praw.g_00495, Prag.g_01610, Praw.g_00457, Prav.g_01698, Prao.g_01518, Prbd.g_01567, Prbi.g_01710, Prae.g_01581, Prax.g_01606, Praa.g_01599, Pray.g_01602, Praz.g_00920, Prba.g_00268, Praf.g_00815, Prah.g_01346, Prbj.g_00166, Prbk.g_00167, Prbl.g_00118, Prah.g_01347, Prbj.g_00165, Prbk.g_00166, Prbl.g_00117, Praf.g_00814
OG0000000	N3	n32	0.35	Non-Terminal	Prbb.g_01144, Prbm.g_01140, Praj.g_01099, Prbc.g_00609, Praj.g_01737, Prbb.g_01792, Prbc.g_00812, Prbm.g_01814, Prbb.g_00429, Prbb.g_01246, Praj.g_00415, Praj.g_01204, Praj.g_01274, Praj.g_01311, Prbb.g_01321, Prbb.g_01356, Prbm.g_01313, Prbm.g_00433, Prbm.g_01231, Prbm.g_01384, Pral.g_00040, Pram.g_01513, Prbh.g_01901, Prak.g_01210, Prap.g_00494, Prbe.g_01587, Prbf.g_00880, Prbg.g_01524, Prbn.g_01151, Prat.g_01190, Pral.g_01332, Pram.g_01176, Prbh.g_01319	Praj.g_01736, Prbb.g_01791, Prax.g_00494, Prav.g_01019, Pras.g_00136, Prau.g_01300, Praa.g_00413, Pras.g_00493, Prai.g_01612, Prac.g_00277, Praq.g_01956, Prar.g_00713, Prau.g_01665, Praa.g_01235, Prbd.g_01914, Pray.g_01576, Praz.g_00894, Prba.g_00243, Prad.g_01982, Prbc.g_00104, Prbb.g_01354, Prbb.g_00432, Prbb.g_01120, Prbb.g_01401, Prbc.g_02164, Prbm.g_00435, Prbm.g_01116, Prbm.g_01406, Praj.g_00418, Praj.g_01077, Praj.g_01357, Prbc.g_00806, Prbb.g_01785, Prbm.g_01808, Praj.g_01730, Prac.g_00292, Praq.g_00026, Prar.g_00729, Prab.g_00760, Pran.g_01423, Prab.g_01630, Pran.g_00931, Prag.g_00721, Praw.g_01780, Prag.g_01648, Praw.g_00494, Praa.g_01598, Prag.g_01608, Praw.g_00455, Pras.g_00470, Prau.g_01648, Prab.g_01598, Pran.g_00601, Prad.g_00392, Prbd.g_01568, Prae.g_01580, Prbi.g_01709, Pray.g_01603, Praz.g_00921, Prba.g_00269, Prax.g_01608, Prai.g_01592, Prao.g_01515, Prav.g_01695, Praa.g_01244, Prag.g_01230, Prag.g_01348, Praw.g_00893, Praw.g_00974, Prav.g_00973, Prax.g_00496, Praj.g_01272, Praj.g_01309, Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbc.g_02165, Prbm.g_01117, Prbm.g_01229, Prbm.g_01382, Praj.g_01078, Prbb.g_01244, Praj.g_00417, Praj.g_01202, Prbm.g_01407, Prbm.g_00436, Prat.g_01549, Praf.g_00813, Prah.g_01348, Prbj.g_00164, Prbk.g_00165, Prbl.g_00116, Pral.g_00037, Prak.g_01562, Prap.g_01862, Prbe.g_01119, Prbf.g_00776, Prbg.g_01567, Prbn.g_01662, Pram.g_01511, Prbh.g_01903, Praa.g_01597, Prad.g_01297, Prbe.g_01586, Prbc.g_00106, Praj.g_01307, Praj.g_01359, Praj.g_01732, Prak.g_01209, Prak.g_01563, Pral.g_00038, Pral.g_01333, Pram.g_01512, Prap.g_00493, Prap.g_01861, Prbb.g_01123, Prbb.g_01352, Prbb.g_01403, Prbb.g_01787, Prbc.g_00618, Prbc.g_02167, Prbe.g_01120, Prbf.g_00775, Prbf.g_00881, Prbg.g_01523, Prbg.g_01568, Prbh.g_01902, Prbm.g_01119, Prbm.g_01404, Prbm.g_01810, Prbn.g_01152, Prbn.g_01663, Prat.g_01510, Prat.g_01189, Prak.g_01578, Prap.g_01846, Prbe.g_01052, Prbf.g_00760, Prbg.g_01583, Prbn.g_01678, Pram.g_01556, Prbh.g_01858, Praj.g_01100, Prbc.g_00608, Prbb.g_01145, Prbm.g_01141, Prbc.g_00808, Prat.g_01547, Praj.g_01080, Prbb.g_00103, Praj.g_00087, Prbc.g_00525, Prac.g_00293, Prar.g_00730, Prav.g_01738, Prab.g_00918, Prab.g_01620, Pran.g_00579, Prbd.g_01569, Prao.g_01514, Prag.g_00722, Praw.g_01779, Prab.g_01278, Prab.g_01597, Prac.g_00926, Prad.g_00393, Prad.g_01435, Prae.g_01222, Prae.g_01579, Prag.g_01213, Prag.g_01607, Prag.g_01650, Prai.g_00908, Prai.g_01234, Prai.g_01591, Prai.g_01775, Pran.g_00001, Pran.g_00602, Prao.g_01029, Praq.g_00025, Praq.g_01392, Prar.g_01204, Pras.g_00117, Pras.g_00469, Prau.g_01266, Prau.g_01647, Prav.g_01694, Prav.g_01821, Praw.g_00294, Praw.g_00454, Praw.g_00496, Prax.g_00259, Prax.g_01609, Pray.g_00003, Pray.g_01604, Praz.g_00694, Praz.g_00922, Prba.g_00003, Prba.g_00270, Prbd.g_00528, Prbi.g_01268, Prbi.g_01708, Praj.g_01267, Prbb.g_01313, Praf.g_01039, Prah.g_01154, Praf.g_01042, Prah.g_01152, Prab.g_01606, Pran.g_00593, Praw.g_00472, Prav.g_01730, Prav.g_01715, Prag.g_01626, Prbd.g_01836, Prad.g_00372, Prad.g_00349, Prae.g_01300, Prbi.g_01370, Prao.g_01528, Praa.g_01297, Prao.g_01297, Prax.g_01920
