locus_tag	ftype	length_bp	gene	EC_number	COG	product
Prau.g_00001	gene	1158	dnaN			
Prau.g_00001	CDS	1158	dnaN		COG0592	Beta sliding clamp
Prau.g_00002	gene	708				
Prau.g_00002	CDS	708				hypothetical protein
Prau.g_00003	gene	2340	purL			
Prau.g_00003	CDS	2340	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
Prau.g_00004	gene	1461	purF			
Prau.g_00004	CDS	1461	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
Prau.g_00005	gene	2442	gyrA_1			
Prau.g_00005	CDS	2442	gyrA_1	5.6.2.2		DNA gyrase subunit A
Prau.g_00006	gene	864	lapB			
Prau.g_00006	CDS	864	lapB			Lipopolysaccharide assembly protein B
Prau.g_00007	gene	957	queG			
Prau.g_00007	CDS	957	queG	1.17.99.6		Epoxyqueuosine reductase
Prau.g_00008	gene	735				
Prau.g_00008	CDS	735				hypothetical protein
Prau.g_00009	gene	627	nusB			
Prau.g_00009	CDS	627	nusB			Transcription antitermination protein NusB
Prau.g_00010	gene	1230	ftsY			
Prau.g_00010	CDS	1230	ftsY			Signal recognition particle receptor FtsY
Prau.g_00011	gene	1344				
Prau.g_00011	CDS	1344				hypothetical protein
Prau.g_00012	gene	1380	argH			
Prau.g_00012	CDS	1380	argH	4.3.2.1	COG0165	Argininosuccinate lyase
Prau.g_00013	gene	645				
Prau.g_00013	CDS	645				hypothetical protein
Prau.g_00014	gene	1005	dusA			
Prau.g_00014	CDS	1005	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
Prau.g_00015	gene	495	msrB			
Prau.g_00015	CDS	495	msrB	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
Prau.g_00016	gene	720	grpE			
Prau.g_00016	CDS	720	grpE			Protein GrpE
Prau.g_00017	gene	1128	dnaJ_1			
Prau.g_00017	CDS	1128	dnaJ_1		COG0484	Chaperone protein DnaJ
Prau.g_00018	gene	231				
Prau.g_00018	CDS	231				hypothetical protein
Prau.g_00019	gene	918	rsgA			
Prau.g_00019	CDS	918	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
Prau.g_00020	gene	351	ybaB			
Prau.g_00020	CDS	351	ybaB		COG0718	Nucleoid-associated protein YbaB
Prau.g_00021	gene	894	murB			
Prau.g_00021	CDS	894	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
Prau.g_00022	gene	1407	murC			
Prau.g_00022	CDS	1407	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
Prau.g_00023	gene	1023	gap2			
Prau.g_00023	CDS	1023	gap2	1.2.1.59	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 2
Prau.g_00024	gene	987	thiL			
Prau.g_00024	CDS	987	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
Prau.g_00025	gene	1092				
Prau.g_00025	CDS	1092				hypothetical protein
Prau.g_00026	gene	597	efp			
Prau.g_00026	CDS	597	efp		COG0231	Elongation factor P
Prau.g_00027	gene	507	accB			
Prau.g_00027	CDS	507	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
Prau.g_00028	gene	1077	pdxA2			
Prau.g_00028	CDS	1077	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
Prau.g_00029	gene	879				
Prau.g_00029	CDS	879				hypothetical protein
Prau.g_00030	gene	399				
Prau.g_00030	CDS	399				hypothetical protein
Prau.g_00031	gene	450				
Prau.g_00031	CDS	450				hypothetical protein
Prau.g_00032	gene	513				
Prau.g_00032	CDS	513				hypothetical protein
Prau.g_00033	gene	198				
Prau.g_00033	CDS	198				hypothetical protein
Prau.g_00034	gene	1164				
Prau.g_00034	CDS	1164		1.12.-.-		Soluble hydrogenase 42 kDa subunit
Prau.g_00035	gene	1113	cbiD			
Prau.g_00035	CDS	1113	cbiD	2.1.1.195		Cobalt-precorrin-5B C(1)-methyltransferase
Prau.g_00036	gene	1587	guaA			
Prau.g_00036	CDS	1587	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
Prau.g_00037	gene	1074	mreB_1			
Prau.g_00037	CDS	1074	mreB_1			Cell shape-determining protein MreB
Prau.g_00038	gene	327				
Prau.g_00038	CDS	327				hypothetical protein
Prau.g_00039	gene	297				
Prau.g_00039	CDS	297				hypothetical protein
Prau.g_00040	gene	1314	murA_1			
Prau.g_00040	CDS	1314	murA_1	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
Prau.g_00041	gene	261				
Prau.g_00041	CDS	261				hypothetical protein
Prau.g_00042	gene	321				
Prau.g_00042	CDS	321				hypothetical protein
Prau.g_00043	gene	351				
Prau.g_00043	CDS	351				hypothetical protein
Prau.g_00044	gene	297				
Prau.g_00044	CDS	297				hypothetical protein
Prau.g_00045	gene	921				
Prau.g_00045	CDS	921				hypothetical protein
Prau.g_00046	gene	714				
Prau.g_00046	CDS	714				hypothetical protein
Prau.g_00047	gene	609				
Prau.g_00047	CDS	609				hypothetical protein
Prau.g_00048	gene	144				
Prau.g_00048	CDS	144				hypothetical protein
Prau.g_00049	gene	1791	mrdA			
Prau.g_00049	CDS	1791	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
Prau.g_00050	gene	525				
Prau.g_00050	CDS	525				hypothetical protein
Prau.g_00051	gene	1803	dfa5			
Prau.g_00051	CDS	1803	dfa5	1.-.-.-	COG0426	Putative diflavin flavoprotein A 5
Prau.g_00052	gene	444				
Prau.g_00052	CDS	444				hypothetical protein
Prau.g_00053	gene	1776	dfa1			
Prau.g_00053	CDS	1776	dfa1	1.-.-.-		Diflavin flavoprotein A 1
Prau.g_00054	gene	2661	alaS			
Prau.g_00054	CDS	2661	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
Prau.g_00055	gene	1947	speA_1			
Prau.g_00055	CDS	1947	speA_1	4.1.1.19	COG1166	Biosynthetic arginine decarboxylase
Prau.g_00056	gene	459	ndk			
Prau.g_00056	CDS	459	ndk	2.7.4.6		Nucleoside diphosphate kinase
Prau.g_00057	gene	1110	hcnC			
Prau.g_00057	CDS	1110	hcnC	1.4.99.5	COG0665	Hydrogen cyanide synthase subunit HcnC
Prau.g_00058	gene	1473	gatB			
Prau.g_00058	CDS	1473	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
Prau.g_00059	gene	618	coaE			
Prau.g_00059	CDS	618	coaE	2.7.1.24		Dephospho-CoA kinase
Prau.g_00060	gene	1239	argJ			
Prau.g_00060	CDS	1239	argJ		COG1364	Arginine biosynthesis bifunctional protein ArgJ
Prau.g_00061	gene	114				
Prau.g_00061	CDS	114				hypothetical protein
Prau.g_00062	gene	672				
Prau.g_00062	CDS	672				hypothetical protein
Prau.g_00063	gene	963	iolS			
Prau.g_00063	CDS	963	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
Prau.g_00064	gene	138				
Prau.g_00064	CDS	138				hypothetical protein
Prau.g_00065	gene	310	ssrA			
Prau.g_00065	tmRNA	310	ssrA			transfer-messenger RNA, SsrA
Prau.g_00066	gene	1125	rlmL			
Prau.g_00066	CDS	1125	rlmL	2.1.1.173	COG0116	Ribosomal RNA large subunit methyltransferase L
Prau.g_00067	gene	387				
Prau.g_00067	CDS	387				hypothetical protein
Prau.g_00068	gene	462				
Prau.g_00068	CDS	462				hypothetical protein
Prau.g_00069	gene	138				
Prau.g_00069	CDS	138				hypothetical protein
Prau.g_00070	gene	363				
Prau.g_00070	CDS	363				hypothetical protein
Prau.g_00071	gene	3531	smc			
Prau.g_00071	CDS	3531	smc		COG1196	Chromosome partition protein Smc
Prau.g_00072	gene	1059				
Prau.g_00072	CDS	1059				hypothetical protein
Prau.g_00073	gene	84				
Prau.g_00073	tRNA	84				tRNA-Leu(aag)
Prau.g_00074	gene	1350	accC			
Prau.g_00074	CDS	1350	accC	6.3.4.14	COG0439	Biotin carboxylase
Prau.g_00075	gene	315				
Prau.g_00075	CDS	315				hypothetical protein
Prau.g_00076	gene	186	psbX			
Prau.g_00076	CDS	186	psbX			Photosystem II reaction center X protein
Prau.g_00077	gene	933				
Prau.g_00077	CDS	933				hypothetical protein
Prau.g_00078	gene	276				
Prau.g_00078	CDS	276				hypothetical protein
Prau.g_00079	gene	1983				
Prau.g_00079	CDS	1983				hypothetical protein
Prau.g_00080	gene	279				
Prau.g_00080	CDS	279				hypothetical protein
Prau.g_00081	gene	342				
Prau.g_00081	CDS	342		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
Prau.g_00082	gene	606	def			
Prau.g_00082	CDS	606	def	3.5.1.88	COG0242	Peptide deformylase
Prau.g_00083	gene	1941				
Prau.g_00083	CDS	1941				hypothetical protein
Prau.g_00084	gene	1242	csd			
Prau.g_00084	CDS	1242	csd	2.8.1.7		putative cysteine desulfurase
Prau.g_00085	gene	1218				
Prau.g_00085	CDS	1218				hypothetical protein
Prau.g_00086	gene	786	sufC			
Prau.g_00086	CDS	786	sufC		COG0396	putative ATP-dependent transporter SufC
Prau.g_00087	gene	1443	sufB			
Prau.g_00087	CDS	1443	sufB		COG0719	FeS cluster assembly protein SufB
Prau.g_00088	gene	354				
Prau.g_00088	CDS	354				hypothetical protein
Prau.g_00089	gene	1086				
Prau.g_00089	CDS	1086				hypothetical protein
Prau.g_00090	gene	171				
Prau.g_00090	CDS	171				hypothetical protein
Prau.g_00091	gene	1638	pgm			
Prau.g_00091	CDS	1638	pgm	5.4.2.2	COG0033	Phosphoglucomutase
Prau.g_00092	gene	1290				
Prau.g_00092	CDS	1290			COG2256	putative AAA domain-containing protein
Prau.g_00093	gene	594				
Prau.g_00093	CDS	594				hypothetical protein
Prau.g_00094	gene	468	bcp_1			
Prau.g_00094	CDS	468	bcp_1	1.11.1.15	COG1225	Putative peroxiredoxin bcp
Prau.g_00095	gene	696	coaX			
Prau.g_00095	CDS	696	coaX	2.7.1.33		Type III pantothenate kinase
Prau.g_00096	gene	723	cysH			
Prau.g_00096	CDS	723	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
Prau.g_00097	gene	1194	ndbB			
Prau.g_00097	CDS	1194	ndbB	1.6.5.12		Demethylphylloquinone reductase NdbB
Prau.g_00098	gene	1809				
Prau.g_00098	CDS	1809				hypothetical protein
Prau.g_00099	gene	1404	ktrB			
Prau.g_00099	CDS	1404	ktrB		COG0168	Ktr system potassium uptake protein B
Prau.g_00100	gene	705	ktrA			
Prau.g_00100	CDS	705	ktrA		COG0569	Ktr system potassium uptake protein A
Prau.g_00101	gene	303				
Prau.g_00101	CDS	303				hypothetical protein
Prau.g_00102	gene	372				
Prau.g_00102	CDS	372				hypothetical protein
Prau.g_00103	gene	231				
Prau.g_00103	CDS	231				hypothetical protein
Prau.g_00104	gene	177				
Prau.g_00104	CDS	177				hypothetical protein
Prau.g_00105	gene	1629	yheS			
Prau.g_00105	CDS	1629	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
Prau.g_00106	gene	144				
Prau.g_00106	CDS	144				hypothetical protein
Prau.g_00107	gene	1158	hhoA_1			
Prau.g_00107	CDS	1158	hhoA_1			Putative serine protease HhoA
Prau.g_00108	gene	264				
Prau.g_00108	CDS	264				hypothetical protein
Prau.g_00109	gene	384				
Prau.g_00109	CDS	384				hypothetical protein
Prau.g_00110	gene	147				
Prau.g_00110	CDS	147				hypothetical protein
Prau.g_00111	gene	342				
Prau.g_00111	CDS	342				hypothetical protein
Prau.g_00112	gene	915				
Prau.g_00112	CDS	915				hypothetical protein
Prau.g_00113	gene	801	suhB_1			
Prau.g_00113	CDS	801	suhB_1	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
Prau.g_00114	gene	1428				
Prau.g_00114	CDS	1428				hypothetical protein
Prau.g_00115	gene	1380				
Prau.g_00115	CDS	1380				hypothetical protein
Prau.g_00116	gene	768				
Prau.g_00116	CDS	768				hypothetical protein
Prau.g_00117	gene	1668	nadB			
Prau.g_00117	CDS	1668	nadB	1.4.3.16	COG0029	L-aspartate oxidase
Prau.g_00118	gene	936				
Prau.g_00118	CDS	936		1.17.4.-	COG4243	Vitamin K epoxide reductase 
Prau.g_00119	gene	1425	rimO			
Prau.g_00119	CDS	1425	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
Prau.g_00120	gene	93				
Prau.g_00120	CDS	93				hypothetical protein
Prau.g_00121	gene	387				
Prau.g_00121	CDS	387				hypothetical protein
Prau.g_00122	gene	1155				
Prau.g_00122	CDS	1155				hypothetical protein
Prau.g_00123	gene	651				
Prau.g_00123	CDS	651				hypothetical protein
Prau.g_00124	gene	927				
Prau.g_00124	CDS	927				hypothetical protein
Prau.g_00125	gene	558	aroK			
Prau.g_00125	CDS	558	aroK	2.7.1.71		Shikimate kinase
Prau.g_00126	gene	258				
Prau.g_00126	CDS	258				hypothetical protein
Prau.g_00127	gene	708				
Prau.g_00127	CDS	708				hypothetical protein
Prau.g_00128	gene	726				
Prau.g_00128	CDS	726				hypothetical protein
Prau.g_00129	gene	219				
Prau.g_00129	CDS	219				hypothetical protein
Prau.g_00130	gene	393	rbfA			
Prau.g_00130	CDS	393	rbfA		COG0858	30S ribosome-binding factor
Prau.g_00131	gene	813				
Prau.g_00131	CDS	813				hypothetical protein
Prau.g_00132	gene	471				
Prau.g_00132	CDS	471				hypothetical protein
Prau.g_00133	gene	1455	pds_1			
Prau.g_00133	CDS	1455	pds_1	1.3.5.5	COG3349	15-cis-phytoene desaturase
Prau.g_00134	gene	393	iscA			
Prau.g_00134	CDS	393	iscA		COG0316	Iron-binding protein IscA
Prau.g_00135	gene	429				
Prau.g_00135	CDS	429				hypothetical protein
Prau.g_00136	gene	1203				
Prau.g_00136	CDS	1203				hypothetical protein
Prau.g_00137	gene	270				
Prau.g_00137	CDS	270				hypothetical protein
Prau.g_00138	gene	927				
Prau.g_00138	CDS	927			COG1090	Epimerase family protein
Prau.g_00139	gene	237	ndhO			
Prau.g_00139	CDS	237	ndhO	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit O
Prau.g_00140	gene	678	dnaJ_2			
Prau.g_00140	CDS	678	dnaJ_2			Chaperone protein DnaJ
Prau.g_00141	gene	969	cysK1			
Prau.g_00141	CDS	969	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
Prau.g_00142	gene	282				
Prau.g_00142	CDS	282				hypothetical protein
Prau.g_00143	gene	675	ecfA1			
Prau.g_00143	CDS	675	ecfA1	7.-.-.-		Energy-coupling factor transporter ATP-binding protein EcfA1
Prau.g_00144	gene	73				
Prau.g_00144	tRNA	73				tRNA-Asn(gtt)
Prau.g_00145	gene	360				
Prau.g_00145	CDS	360				hypothetical protein
Prau.g_00146	gene	792	phoP			
Prau.g_00146	CDS	792	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
Prau.g_00147	gene	963				
Prau.g_00147	CDS	963				hypothetical protein
Prau.g_00148	gene	639	tmk			
Prau.g_00148	CDS	639	tmk	2.7.4.9	COG0125	Thymidylate kinase
Prau.g_00149	gene	2295	copA			
Prau.g_00149	CDS	2295	copA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
Prau.g_00150	gene	615	ycf3			
Prau.g_00150	CDS	615	ycf3			Photosystem I assembly protein Ycf3
Prau.g_00151	gene	1362	radA			
Prau.g_00151	CDS	1362	radA	3.6.4.-	COG1066	DNA repair protein RadA
Prau.g_00152	gene	747	walR			
Prau.g_00152	CDS	747	walR		COG0745	Transcriptional regulatory protein WalR
Prau.g_00153	gene	1407	plsX			
Prau.g_00153	CDS	1407	plsX	2.3.1.274		Phosphate acyltransferase
Prau.g_00154	gene	1008	fabH			
Prau.g_00154	CDS	1008	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
Prau.g_00155	gene	897	fabD			
Prau.g_00155	CDS	897	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
Prau.g_00156	gene	621				
Prau.g_00156	CDS	621				hypothetical protein
Prau.g_00157	gene	654				
Prau.g_00157	CDS	654				hypothetical protein
Prau.g_00158	gene	252				
Prau.g_00158	CDS	252				hypothetical protein
Prau.g_00159	gene	1206				
Prau.g_00159	CDS	1206		2.7.7.-		CC-adding tRNA nucleotidyltransferase
Prau.g_00160	gene	420				
Prau.g_00160	CDS	420				hypothetical protein
Prau.g_00161	gene	909	crtB			
Prau.g_00161	CDS	909	crtB	2.5.1.32		15-cis-phytoene synthase
Prau.g_00162	gene	1401	pds_2			
Prau.g_00162	CDS	1401	pds_2	1.3.5.5	COG3349	15-cis-phytoene desaturase
Prau.g_00163	gene	348	ndhM			
Prau.g_00163	CDS	348	ndhM	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit M
