locus_tag	ftype	length_bp	gene	EC_number	COG	product
Pram.g_00001	gene	999	dusA			
Pram.g_00001	CDS	999	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
Pram.g_00002	gene	507	msrB			
Pram.g_00002	CDS	507	msrB	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
Pram.g_00003	gene	786	grpE			
Pram.g_00003	CDS	786	grpE			Protein GrpE
Pram.g_00004	gene	1128	dnaJ_1			
Pram.g_00004	CDS	1128	dnaJ_1		COG0484	Chaperone protein DnaJ
Pram.g_00005	gene	231				
Pram.g_00005	CDS	231				hypothetical protein
Pram.g_00006	gene	921	rsgA			
Pram.g_00006	CDS	921	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
Pram.g_00007	gene	348	ybaB			
Pram.g_00007	CDS	348	ybaB		COG0718	Nucleoid-associated protein YbaB
Pram.g_00008	gene	885	murB			
Pram.g_00008	CDS	885	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
Pram.g_00009	gene	1440	murC			
Pram.g_00009	CDS	1440	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
Pram.g_00010	gene	1023	gap2			
Pram.g_00010	CDS	1023	gap2	1.2.1.59	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 2
Pram.g_00011	gene	1005	thiL			
Pram.g_00011	CDS	1005	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
Pram.g_00012	gene	1077				
Pram.g_00012	CDS	1077				hypothetical protein
Pram.g_00013	gene	624	efp			
Pram.g_00013	CDS	624	efp			Elongation factor P
Pram.g_00014	gene	519	accB			
Pram.g_00014	CDS	519	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
Pram.g_00015	gene	1032	pdxA2			
Pram.g_00015	CDS	1032	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
Pram.g_00016	gene	909				
Pram.g_00016	CDS	909				hypothetical protein
Pram.g_00017	gene	222				
Pram.g_00017	CDS	222				hypothetical protein
Pram.g_00018	gene	411				
Pram.g_00018	CDS	411				hypothetical protein
Pram.g_00019	gene	393				
Pram.g_00019	CDS	393				hypothetical protein
Pram.g_00020	gene	297				
Pram.g_00020	CDS	297				hypothetical protein
Pram.g_00021	gene	1152				
Pram.g_00021	CDS	1152		1.12.-.-		Soluble hydrogenase 42 kDa subunit
Pram.g_00022	gene	1149	cbiD			
Pram.g_00022	CDS	1149	cbiD	2.1.1.195		Cobalt-precorrin-5B C(1)-methyltransferase
Pram.g_00023	gene	1587	guaA			
Pram.g_00023	CDS	1587	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
Pram.g_00024	gene	612				
Pram.g_00024	CDS	612				hypothetical protein
Pram.g_00025	gene	372				
Pram.g_00025	CDS	372				hypothetical protein
Pram.g_00026	gene	1794	mrdA			
Pram.g_00026	CDS	1794	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
Pram.g_00027	gene	234				
Pram.g_00027	CDS	234				hypothetical protein
Pram.g_00028	gene	543				
Pram.g_00028	CDS	543				hypothetical protein
Pram.g_00029	gene	1821	dfa3			
Pram.g_00029	CDS	1821	dfa3	1.-.-.-		Putative diflavin flavoprotein A 3
Pram.g_00030	gene	1773	dfa1			
Pram.g_00030	CDS	1773	dfa1	1.-.-.-		Diflavin flavoprotein A 1
Pram.g_00031	gene	894				
Pram.g_00031	CDS	894				hypothetical protein
Pram.g_00032	gene	3186	rapA			
Pram.g_00032	CDS	3186	rapA	3.6.4.-		RNA polymerase-associated protein RapA
Pram.g_00033	gene	2679	alaS			
Pram.g_00033	CDS	2679	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
Pram.g_00034	gene	1953	speA_1			
Pram.g_00034	CDS	1953	speA_1	4.1.1.19		Biosynthetic arginine decarboxylase
Pram.g_00035	gene	522	ndk			
Pram.g_00035	CDS	522	ndk	2.7.4.6		Nucleoside diphosphate kinase
