locus_tag	ftype	length_bp	gene	EC_number	COG	product
Syam.g_00001	gene	1062	dnaN			
Syam.g_00001	CDS	1062	dnaN			Beta sliding clamp
Syam.g_00002	gene	669				
Syam.g_00002	CDS	669				hypothetical protein
Syam.g_00003	gene	2307	purL			
Syam.g_00003	CDS	2307	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
Syam.g_00004	gene	1458	purF			
Syam.g_00004	CDS	1458	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
Syam.g_00005	gene	2469	gyrA_1			
Syam.g_00005	CDS	2469	gyrA_1	5.6.2.2	COG0188	DNA gyrase subunit A
Syam.g_00006	gene	882	lapB			
Syam.g_00006	CDS	882	lapB			Lipopolysaccharide assembly protein B
Syam.g_00007	gene	966	queG			
Syam.g_00007	CDS	966	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
Syam.g_00008	gene	648				
Syam.g_00008	CDS	648				hypothetical protein
Syam.g_00009	gene	735				
Syam.g_00009	CDS	735				hypothetical protein
Syam.g_00010	gene	636	nusB			
Syam.g_00010	CDS	636	nusB			Transcription antitermination protein NusB
Syam.g_00011	gene	1515	ftsY			
Syam.g_00011	CDS	1515	ftsY			Signal recognition particle receptor FtsY
Syam.g_00012	gene	1344				
Syam.g_00012	CDS	1344				hypothetical protein
Syam.g_00013	gene	1419	argH			
Syam.g_00013	CDS	1419	argH	4.3.2.1	COG0165	Argininosuccinate lyase
Syam.g_00014	gene	573				
Syam.g_00014	CDS	573				hypothetical protein
Syam.g_00015	gene	996	dusA			
Syam.g_00015	CDS	996	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
Syam.g_00016	gene	504	msrB_1			
Syam.g_00016	CDS	504	msrB_1	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
Syam.g_00017	gene	1206	baiN			
Syam.g_00017	CDS	1206	baiN	1.3.1.114	COG2081	3-dehydro-bile acid delta(4,6)-reductase
Syam.g_00018	gene	240				
Syam.g_00018	CDS	240				hypothetical protein
Syam.g_00019	gene	351				
Syam.g_00019	CDS	351				hypothetical protein
Syam.g_00020	gene	153				
Syam.g_00020	CDS	153				hypothetical protein
Syam.g_00021	gene	678	grpE			
Syam.g_00021	CDS	678	grpE			Protein GrpE
Syam.g_00022	gene	1137	dnaJ_1			
Syam.g_00022	CDS	1137	dnaJ_1		COG0484	Chaperone protein DnaJ
Syam.g_00023	gene	228				
Syam.g_00023	CDS	228				hypothetical protein
Syam.g_00024	gene	882	rsgA			
Syam.g_00024	CDS	882	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
Syam.g_00025	gene	342	ybaB			
Syam.g_00025	CDS	342	ybaB			Nucleoid-associated protein YbaB
Syam.g_00026	gene	903	murB			
Syam.g_00026	CDS	903	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
Syam.g_00027	gene	1410	murC			
Syam.g_00027	CDS	1410	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
Syam.g_00028	gene	1026	gap2			
Syam.g_00028	CDS	1026	gap2	1.2.1.59		Glyceraldehyde-3-phosphate dehydrogenase 2
Syam.g_00029	gene	987	thiL			
Syam.g_00029	CDS	987	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
Syam.g_00030	gene	1110				
Syam.g_00030	CDS	1110				hypothetical protein
Syam.g_00031	gene	582	efp			
Syam.g_00031	CDS	582	efp			Elongation factor P
Syam.g_00032	gene	477	accB			
Syam.g_00032	CDS	477	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
Syam.g_00033	gene	1017	pdxA2			
Syam.g_00033	CDS	1017	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
Syam.g_00034	gene	954				
Syam.g_00034	CDS	954				hypothetical protein
Syam.g_00035	gene	396				
Syam.g_00035	CDS	396				hypothetical protein
Syam.g_00036	gene	1545				
Syam.g_00036	CDS	1545				hypothetical protein
Syam.g_00037	gene	360				
Syam.g_00037	CDS	360				hypothetical protein
Syam.g_00038	gene	411				
Syam.g_00038	CDS	411				hypothetical protein
Syam.g_00039	gene	513				
Syam.g_00039	CDS	513				hypothetical protein
Syam.g_00040	gene	324				
Syam.g_00040	CDS	324				hypothetical protein
Syam.g_00041	gene	165				
Syam.g_00041	CDS	165				hypothetical protein
Syam.g_00042	gene	72				
Syam.g_00042	tRNA	72				tRNA-Gly(ccc)
Syam.g_00043	gene	1149				
Syam.g_00043	CDS	1149		1.12.-.-		Soluble hydrogenase 42 kDa subunit
Syam.g_00044	gene	1107	cbiD			
Syam.g_00044	CDS	1107	cbiD	2.1.1.195		Cobalt-precorrin-5B C(1)-methyltransferase
Syam.g_00045	gene	1587	guaA			
Syam.g_00045	CDS	1587	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
Syam.g_00046	gene	612				
Syam.g_00046	CDS	612				hypothetical protein
Syam.g_00047	gene	384				
Syam.g_00047	CDS	384				hypothetical protein
Syam.g_00048	gene	1788	mrdA			
Syam.g_00048	CDS	1788	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
Syam.g_00049	gene	1146	mgtA			
Syam.g_00049	CDS	1146	mgtA	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
Syam.g_00050	gene	1197				
Syam.g_00050	CDS	1197				hypothetical protein
Syam.g_00051	gene	174				
Syam.g_00051	CDS	174				hypothetical protein
Syam.g_00052	gene	819	thiG			
Syam.g_00052	CDS	819	thiG	2.8.1.10	COG2022	Thiazole synthase
Syam.g_00053	gene	546				
Syam.g_00053	CDS	546				hypothetical protein
Syam.g_00054	gene	519				
Syam.g_00054	CDS	519				hypothetical protein
Syam.g_00055	gene	348	rplT			
Syam.g_00055	CDS	348	rplT		COG0292	50S ribosomal protein L20
Syam.g_00056	gene	198	rpmI			
Syam.g_00056	CDS	198	rpmI		COG0291	50S ribosomal protein L35
Syam.g_00057	gene	1545				
Syam.g_00057	CDS	1545				hypothetical protein
Syam.g_00058	gene	1320				
Syam.g_00058	CDS	1320		2.4.1.336		Beta-monoglucosyldiacylglycerol synthase
Syam.g_00059	gene	1881				
Syam.g_00059	CDS	1881				hypothetical protein
Syam.g_00060	gene	639				
Syam.g_00060	CDS	639				hypothetical protein
Syam.g_00061	gene	1350	clpX			
Syam.g_00061	CDS	1350	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
Syam.g_00062	gene	675	clpP_1			
Syam.g_00062	CDS	675	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
Syam.g_00063	gene	1410	tig			
Syam.g_00063	CDS	1410	tig	5.2.1.8		Trigger factor
Syam.g_00064	gene	1023	asd			
Syam.g_00064	CDS	1023	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
Syam.g_00065	gene	909	dapA			
Syam.g_00065	CDS	909	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
Syam.g_00066	gene	2046	rnj1			
Syam.g_00066	CDS	2046	rnj1	3.1.-.-		Ribonuclease J 1
Syam.g_00067	gene	219				
Syam.g_00067	CDS	219				hypothetical protein
Syam.g_00068	gene	1806				
Syam.g_00068	CDS	1806				hypothetical protein
Syam.g_00069	gene	966				
Syam.g_00069	CDS	966				hypothetical protein
Syam.g_00070	gene	651	cobH			
Syam.g_00070	CDS	651	cobH	5.4.99.61		Precorrin-8X methylmutase
Syam.g_00071	gene	1005	tilS			
Syam.g_00071	CDS	1005	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
Syam.g_00072	gene	759				
Syam.g_00072	CDS	759				hypothetical protein
Syam.g_00073	gene	189	psbZ			
Syam.g_00073	CDS	189	psbZ			Photosystem II reaction center protein Z
Syam.g_00074	gene	483	ribH			
Syam.g_00074	CDS	483	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
Syam.g_00075	gene	2706	mutS			
Syam.g_00075	CDS	2706	mutS		COG0249	DNA mismatch repair protein MutS
Syam.g_00076	gene	456				
Syam.g_00076	CDS	456				hypothetical protein
Syam.g_00077	gene	2040	uvrB			
Syam.g_00077	CDS	2040	uvrB			UvrABC system protein B
Syam.g_00078	gene	72				
Syam.g_00078	tRNA	72				tRNA-Gly(gcc)
Syam.g_00079	gene	1353				
Syam.g_00079	CDS	1353				hypothetical protein
Syam.g_00080	gene	1185				
Syam.g_00080	CDS	1185				hypothetical protein
Syam.g_00081	gene	2952	btuD_1			
Syam.g_00081	CDS	2952	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
Syam.g_00082	gene	651	surA			
Syam.g_00082	CDS	651	surA	5.2.1.8		Chaperone SurA
Syam.g_00083	gene	2811	secA			
Syam.g_00083	CDS	2811	secA		COG0653	Protein translocase subunit SecA
Syam.g_00084	gene	789				
Syam.g_00084	CDS	789				hypothetical protein
Syam.g_00085	gene	942				
Syam.g_00085	CDS	942				hypothetical protein
Syam.g_00086	gene	927	fcf1			
Syam.g_00086	CDS	927	fcf1	1.1.1.266		dTDP-4-dehydro-6-deoxyglucose reductase
Syam.g_00087	gene	2319				
Syam.g_00087	CDS	2319				hypothetical protein
Syam.g_00088	gene	1146				
Syam.g_00088	CDS	1146				hypothetical protein
Syam.g_00089	gene	2688				
Syam.g_00089	CDS	2688				hypothetical protein
Syam.g_00090	gene	3807				
Syam.g_00090	CDS	3807				hypothetical protein
Syam.g_00091	gene	1233	mshA_1			
Syam.g_00091	CDS	1233	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
Syam.g_00092	gene	189				
Syam.g_00092	CDS	189				hypothetical protein
Syam.g_00093	gene	870				
Syam.g_00093	CDS	870				hypothetical protein
Syam.g_00094	gene	1416	btuD_2			
Syam.g_00094	CDS	1416	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
Syam.g_00095	gene	807	tagG			
Syam.g_00095	CDS	807	tagG		COG1682	Teichoic acid translocation permease protein TagG
Syam.g_00096	gene	765	cysE			
Syam.g_00096	CDS	765	cysE	2.3.1.30	COG1045	Serine acetyltransferase
Syam.g_00097	gene	873				
Syam.g_00097	CDS	873				hypothetical protein
Syam.g_00098	gene	324				
Syam.g_00098	CDS	324				hypothetical protein
Syam.g_00099	gene	654	infC			
Syam.g_00099	CDS	654	infC			Translation initiation factor IF-3
Syam.g_00100	gene	984	miaA			
Syam.g_00100	CDS	984	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
Syam.g_00101	gene	1968	gyrB			
Syam.g_00101	CDS	1968	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
Syam.g_00102	gene	306				
Syam.g_00102	CDS	306				hypothetical protein
Syam.g_00103	gene	381	crcB_1			
Syam.g_00103	CDS	381	crcB_1			Putative fluoride ion transporter CrcB
Syam.g_00104	gene	399	crcB_2			
Syam.g_00104	CDS	399	crcB_2			Putative fluoride ion transporter CrcB
Syam.g_00105	gene	474	gpx1			
Syam.g_00105	CDS	474	gpx1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
Syam.g_00106	gene	1461				
Syam.g_00106	CDS	1461			COG2239	Magnesium transporter MgtE
