21_2	5_1967	52.252	333	155	1	4	332	3	335	1.01e-125	360
21_2	5_14	27.615	239	160	5	19	246	14	250	2.98e-25	100
21_3	5_2021	34.146	82	53	1	4	84	6	87	3.36e-14	58.5
21_7	5_2012	36.567	134	83	1	7	138	11	144	2.66e-30	103
21_9	5_1799	41.975	81	47	0	7	87	43	123	1.13e-20	75.9
21_13	5_1079	33.735	83	54	1	2	84	6	87	2.39e-13	57.4
21_16	5_2088	41.463	41	17	2	1	41	1	34	2.80e-04	32.0
21_18	5_1647	38.983	59	36	0	1	59	1	59	1.36e-15	63.2
21_20	5_2540	71.154	104	30	0	1	104	1	104	3.78e-53	158
21_23	5_2601	51.515	66	32	0	1	66	1	66	1.18e-21	75.9
21_23	5_986	47.692	65	34	0	1	65	1	65	4.03e-17	64.7
21_25	5_944	46.970	132	70	0	1	132	1	132	1.05e-45	141
21_28	5_949	37.273	110	69	0	17	126	23	132	2.57e-23	84.3
21_28	5_198	35.000	100	65	0	27	126	9	108	3.73e-19	73.2
21_32	5_2643	47.984	248	129	0	8	255	7	254	3.91e-66	202
21_32	5_1698	28.502	207	135	5	7	202	12	216	1.20e-13	65.5
21_32	5_1018	24.519	208	156	1	40	246	47	254	2.76e-07	46.6
21_33	5_2651	58.065	124	52	0	21	144	9	132	1.94e-50	154
21_33	5_1208	33.333	105	67	1	38	139	73	177	4.45e-15	65.1
21_33	5_1583	26.437	87	63	1	20	106	34	119	2.98e-05	38.1
21_34	5_2644	45.098	255	109	5	1	255	36	259	2.76e-71	216
21_34	5_1697	32.110	218	127	5	20	232	29	230	1.49e-28	105
21_34	5_1019	30.165	242	147	5	3	236	4	231	3.93e-26	99.4
21_34	5_1098	30.568	229	129	7	20	237	20	229	1.05e-25	97.8
21_34	5_1256	32.099	243	140	8	4	240	339	562	2.35e-23	94.7
21_34	5_1523	27.074	229	138	4	21	239	18	227	3.46e-23	90.9
21_34	5_1034	31.304	230	135	8	3	222	7	223	2.63e-21	86.3
21_34	5_1391	29.461	241	140	9	4	237	3	220	1.99e-20	85.1
21_34	5_83	27.686	242	148	8	7	240	739	961	5.01e-20	85.5
21_34	5_2583	28.879	232	131	9	21	242	229	436	1.78e-18	80.9
21_34	5_1426	28.634	227	135	10	8	228	266	471	2.30e-18	80.1
21_34	5_1543	25.391	256	140	7	20	249	46	276	2.32e-18	79.7
21_34	5_1603	28.458	253	136	8	4	240	5	228	5.73e-18	78.2
21_34	5_600	26.667	240	150	6	7	241	5	223	6.76e-18	78.2
21_34	5_242	33.178	214	95	10	5	210	330	503	1.11e-17	78.2
21_34	5_242	26.638	229	140	8	21	228	17	238	1.55e-06	44.7
21_34	5_1428	27.869	244	143	8	7	240	495	715	1.38e-17	78.2
21_34	5_1381	25.620	242	142	10	7	233	21	239	4.33e-17	75.1
21_34	5_2534	27.511	229	154	4	10	234	290	510	5.54e-17	76.3
21_34	5_2534	23.009	226	157	8	8	225	13	229	5.14e-07	46.2
21_34	5_2384	31.754	211	111	8	3	209	4	185	6.10e-16	70.9
21_34	5_373	27.626	257	145	11	6	234	47	290	3.65e-15	70.9
21_34	5_2280	30.180	222	119	8	19	224	12	213	5.76e-15	68.6
21_34	5_583	24.800	250	143	4	11	239	9	234	9.00e-15	67.8
21_34	5_1432	26.638	229	145	5	6	229	340	550	1.01e-14	69.7
21_34	5_1295	27.897	233	140	9	21	240	20	237	1.04e-14	67.8
21_34	5_2683	30.909	220	118	8	1	209	21	217	3.98e-14	66.2
21_34	5_127	28.962	183	108	6	7	183	750	916	1.77e-13	65.9
21_34	5_382	31.395	172	91	6	35	188	33	195	2.08e-13	65.9
21_34	5_382	24.885	217	104	8	4	210	336	503	2.00e-06	44.7
21_34	5_2684	27.711	249	149	9	2	238	4	233	3.08e-13	63.9
21_34	5_2631	26.263	198	117	6	20	209	43	219	7.92e-13	63.5
21_34	5_1288	27.570	214	121	7	3	210	1	186	1.17e-12	61.6
21_34	5_1508	24.510	204	117	6	21	210	26	206	1.22e-12	62.0
21_34	5_2321	25.417	240	152	8	7	237	368	589	6.00e-12	61.2
21_34	5_893	28.649	185	111	5	4	183	354	522	6.71e-12	61.2
21_34	5_1422	23.041	217	143	5	31	237	33	235	1.45e-11	59.3
21_34	5_295	25.123	203	126	7	19	209	23	211	3.39e-09	52.4
21_34	5_753	24.893	233	147	8	4	229	357	568	8.36e-09	52.0
21_34	5_304	26.794	209	118	8	21	224	466	644	1.49e-07	48.1
21_34	5_135	47.917	48	25	0	20	67	31	78	3.30e-07	46.2
21_34	5_2731	34.921	63	38	1	151	210	868	930	1.44e-04	38.9
21_35	5_2645	26.786	336	208	4	37	372	28	325	1.13e-48	164
21_35	5_1020	20.330	182	131	5	180	355	94	267	1.15e-05	42.4
21_36	5_1021	75.711	457	103	1	1	449	1	457	0.0	718
21_36	5_658	47.264	201	105	1	7	207	25	224	1.86e-60	197
21_36	5_658	30.233	86	58	2	363	448	274	357	8.44e-07	47.0
21_36	5_1540	32.759	232	123	5	3	203	2	231	1.78e-32	123
21_37	5_1022	60.870	345	135	0	12	356	1	345	6.31e-160	448
21_38	5_352	43.750	48	27	0	24	71	1	48	1.53e-10	48.9
21_45	5_1804	50.000	166	83	0	6	171	3	168	1.68e-47	149
21_45	5_363	45.098	102	56	0	71	172	90	191	2.34e-23	88.2
21_45	5_1539	39.669	121	73	0	51	171	76	196	3.56e-21	82.4
21_45	5_1467	37.681	138	81	1	40	172	21	158	4.49e-20	78.6
21_45	5_2229	35.354	99	54	2	51	139	57	155	1.33e-09	50.8
21_48	5_1118	48.327	269	139	0	19	287	15	283	2.52e-98	286
21_49	5_228	56.637	113	49	0	13	125	1	113	5.43e-47	144
21_51	5_808	34.646	508	323	6	4	506	16	519	8.24e-104	318
21_51	5_2730	25.306	245	168	9	203	438	208	446	2.55e-14	71.2
21_52	5_809	55.294	340	151	1	1	340	1	339	9.20e-124	355
21_53	5_810	49.400	500	253	0	20	519	27	526	0.0	537
21_54	5_811	39.623	53	31	1	21	72	2	54	4.57e-11	49.7
21_55	5_812	52.283	438	201	3	2	433	3	438	4.13e-170	481
21_56	5_813	54.198	131	60	0	8	138	14	144	5.86e-51	155
21_57	5_816	39.011	182	108	2	4	183	5	185	4.09e-42	136
