Orthogroup	Species	Pray	Orthologs
OG0000000	Prbe	Pray.g_01576, Pray.g_01603	Prbe.g_01119
OG0000000	Prap	Pray.g_01576, Pray.g_01603	Prap.g_01862
OG0000000	Prbf	Pray.g_01576, Pray.g_01603	Prbf.g_00776
OG0000000	Prak	Pray.g_01576, Pray.g_01603	Prak.g_01562
OG0000000	Prbn	Pray.g_01576, Pray.g_01603	Prbn.g_01662
OG0000000	Prbg	Pray.g_01576, Pray.g_01603	Prbg.g_01567
OG0000000	Prbh	Pray.g_01576, Pray.g_01603	Prbh.g_01903
OG0000000	Pram	Pray.g_01576, Pray.g_01603	Pram.g_01511
OG0000000	Pral	Pray.g_01576, Pray.g_01603	Pral.g_00037
OG0000000	Prbb	Pray.g_01576	Prbb.g_01354, Prbb.g_00432, Prbb.g_01401, Prbb.g_01120, Prbb.g_01785
OG0000000	Prbm	Pray.g_01576	Prbm.g_01406, Prbm.g_01116, Prbm.g_00435, Prbm.g_01808
OG0000000	Praj	Pray.g_01576	Praj.g_01077, Praj.g_01357, Praj.g_00418, Praj.g_01730
OG0000000	Prbc	Pray.g_01576	Prbc.g_00104, Prbc.g_02164, Prbc.g_00806
OG0000000	Prau	Pray.g_01576	Prau.g_01665
OG0000000	Pras	Pray.g_01576	Pras.g_00493
OG0000000	Prai	Pray.g_01576	Prai.g_01612
OG0000000	Praq	Pray.g_01576	Praq.g_01956
OG0000000	Prar	Pray.g_01576	Prar.g_00713
OG0000000	Prac	Pray.g_01576	Prac.g_00277
OG0000000	Prbd	Pray.g_01576	Prbd.g_01914
OG0000000	Praa	Pray.g_01576	Praa.g_01235
OG0000000	Prad	Pray.g_01576	Prad.g_01982
OG0000000	Praz	Pray.g_01576	Praz.g_00894
OG0000000	Prba	Pray.g_01576	Prba.g_00243
OG0000000	Prbc	Pray.g_01603	Prbc.g_02165
OG0000000	Praj	Pray.g_01603	Praj.g_01078, Praj.g_01309, Praj.g_01272, Praj.g_01202, Praj.g_00417
OG0000000	Prbb	Pray.g_01603	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431, Prbb.g_01244
OG0000000	Prbm	Pray.g_01603	Prbm.g_01117, Prbm.g_01382, Prbm.g_01229, Prbm.g_00436, Prbm.g_01407
OG0000000	Prbl	Pray.g_01603	Prbl.g_00116
OG0000000	Prbj	Pray.g_01603	Prbj.g_00164
OG0000000	Prbk	Pray.g_01603	Prbk.g_00165
OG0000000	Praf	Pray.g_01603	Praf.g_00813
OG0000000	Prah	Pray.g_01603	Prah.g_01348
OG0000000	Prat	Pray.g_01603	Prat.g_01549
OG0000000	Praw	Pray.g_01603	Praw.g_00455
OG0000000	Prag	Pray.g_01603	Prag.g_01608
OG0000000	Praa	Pray.g_01603	Praa.g_01598
OG0000000	Prai	Pray.g_01603	Prai.g_01592
OG0000000	Prax	Pray.g_01603	Prax.g_01608
OG0000000	Praq	Pray.g_01603	Praq.g_00026
OG0000000	Prar	Pray.g_01603	Prar.g_00729
OG0000000	Prac	Pray.g_01603	Prac.g_00292
OG0000000	Prav	Pray.g_01603	Prav.g_01695
OG0000000	Prao	Pray.g_01603	Prao.g_01515
OG0000000	Prbd	Pray.g_01603	Prbd.g_01568
OG0000000	Prae	Pray.g_01603	Prae.g_01580
OG0000000	Prab	Pray.g_01603	Prab.g_01598
OG0000000	Pran	Pray.g_01603	Pran.g_00601
OG0000000	Prad	Pray.g_01603	Prad.g_00392
OG0000000	Prau	Pray.g_01603	Prau.g_01648
OG0000000	Pras	Pray.g_01603	Pras.g_00470
OG0000000	Prbi	Pray.g_01603	Prbi.g_01709
OG0000000	Prba	Pray.g_01603	Prba.g_00269
OG0000000	Praz	Pray.g_01603	Praz.g_00921
OG0000000	Prah	Pray.g_00003, Pray.g_01604	Prah.g_01152, Prah.g_01154, Prah.g_01346
OG0000000	Praf	Pray.g_00003, Pray.g_01604	Praf.g_01042, Praf.g_01039, Praf.g_00815
OG0000000	Prbl	Pray.g_00003, Pray.g_01604	Prbl.g_00118
OG0000000	Prbk	Pray.g_00003, Pray.g_01604	Prbk.g_00167
OG0000000	Prbj	Pray.g_00003, Pray.g_01604	Prbj.g_00166
OG0000000	Praj	Pray.g_00003, Pray.g_01604	Praj.g_01080, Praj.g_01100, Praj.g_01359, Praj.g_01307, Praj.g_01732
OG0000000	Prat	Pray.g_00003, Pray.g_01604	Prat.g_01510, Prat.g_01189, Prat.g_01547
OG0000000	Prbf	Pray.g_00003, Pray.g_01604	Prbf.g_00760, Prbf.g_00775, Prbf.g_00881
OG0000000	Prak	Pray.g_00003, Pray.g_01604	Prak.g_01578, Prak.g_01563, Prak.g_01209
OG0000000	Prap	Pray.g_00003, Pray.g_01604	Prap.g_01846, Prap.g_01861, Prap.g_00493
OG0000000	Prbg	Pray.g_00003, Pray.g_01604	Prbg.g_01583, Prbg.g_01568, Prbg.g_01523
OG0000000	Prbe	Pray.g_00003, Pray.g_01604	Prbe.g_01052, Prbe.g_01120, Prbe.g_01586
OG0000000	Prbn	Pray.g_00003, Pray.g_01604	Prbn.g_01678, Prbn.g_01152, Prbn.g_01663
OG0000000	Prbc	Pray.g_00003, Pray.g_01604	Prbc.g_00106, Prbc.g_00608, Prbc.g_02167, Prbc.g_00808, Prbc.g_00618
OG0000000	Prbm	Pray.g_00003, Pray.g_01604	Prbm.g_01141, Prbm.g_01810, Prbm.g_01404, Prbm.g_01119
OG0000000	Prbb	Pray.g_00003, Pray.g_01604	Prbb.g_01145, Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787
OG0000000	Prbh	Pray.g_00003, Pray.g_01604	Prbh.g_01858, Prbh.g_01902
OG0000000	Pram	Pray.g_00003, Pray.g_01604	Pram.g_01556, Pram.g_01512
OG0000000	Pral	Pray.g_00003, Pray.g_01604	Pral.g_01333, Pral.g_00038
OG0000000	Praa	Pray.g_00003, Pray.g_01604	Praa.g_01597
OG0000000	Prbd	Pray.g_00003, Pray.g_01604	Prbd.g_00528
OG0000000	Prae	Pray.g_00003, Pray.g_01604	Prae.g_01579
OG0000000	Praq	Pray.g_00003, Pray.g_01604	Praq.g_01392
OG0000000	Prao	Pray.g_00003, Pray.g_01604	Prao.g_01029
OG0000000	Prau	Pray.g_00003, Pray.g_01604	Prau.g_01266
OG0000000	Prax	Pray.g_01604	Prax.g_01609
OG0000000	Praz	Pray.g_01604	Praz.g_00694
OG0000000	Prab	Pray.g_01604	Prab.g_01597
OG0000000	Prai	Pray.g_01604	Prai.g_01775, Prai.g_00908
OG0000000	Prag	Pray.g_01604	Prag.g_01607, Prag.g_01213
OG0000000	Prac	Pray.g_01604	Prac.g_00926, Prac.g_00293
OG0000000	Praw	Pray.g_01604	Praw.g_00496, Praw.g_00294, Praw.g_00454
OG0000000	Prar	Pray.g_01604	Prar.g_00730
OG0000000	Prad	Pray.g_01604	Prad.g_00393
OG0000000	Prav	Pray.g_01604	Prav.g_01694
OG0000000	Pran	Pray.g_01604	Pran.g_00602
OG0000000	Pras	Pray.g_01604	Pras.g_00117
OG0000000	Prba	Pray.g_01604	Prba.g_00270
OG0000000	Prbi	Pray.g_01604	Prbi.g_01708
OG0000001	Prbk	Pray.g_01836	Prbk.g_02574
OG0000001	Prbj	Pray.g_01836	Prbj.g_02517
OG0000001	Prbl	Pray.g_01836	Prbl.g_01582
OG0000001	Prah	Pray.g_01836	Prah.g_00562
OG0000001	Praf	Pray.g_01836	Praf.g_01631
OG0000001	Prbc	Pray.g_01836	Prbc.g_01920
OG0000001	Praj	Pray.g_01836	Praj.g_00832
OG0000001	Prbb	Pray.g_01836	Prbb.g_00844
OG0000001	Prbm	Pray.g_01836	Prbm.g_00874
OG0000001	Pram	Pray.g_01836	Pram.g_00873, Pram.g_00879
OG0000001	Prbh	Pray.g_01836	Prbh.g_01016, Prbh.g_01022
OG0000001	Prak	Pray.g_01836	Prak.g_00908, Prak.g_00913
OG0000001	Prap	Pray.g_01836	Prap.g_00720, Prap.g_00715
OG0000001	Prbg	Pray.g_01836	Prbg.g_01222, Prbg.g_01227
OG0000001	Prbn	Pray.g_01836	Prbn.g_01483, Prbn.g_01478
OG0000001	Prbe	Pray.g_01836	Prbe.g_01285, Prbe.g_01290
OG0000001	Prbf	Pray.g_01836	Prbf.g_01182, Prbf.g_01177
OG0000001	Pral	Pray.g_01836	Pral.g_01549, Pral.g_01554
OG0000001	Prat	Pray.g_01836	Prat.g_00977
OG0000001	Prav	Pray.g_01836	Prav.g_01466
OG0000001	Praw	Pray.g_01836	Praw.g_01009
OG0000001	Prag	Pray.g_01836	Prag.g_01382
OG0000001	Prax	Pray.g_01836	Prax.g_01870
OG0000001	Praq	Pray.g_01836	Praq.g_00168
OG0000001	Prac	Pray.g_01836	Prac.g_00210
OG0000001	Prar	Pray.g_01836	Prar.g_00918
OG0000001	Prbd	Pray.g_01836	Prbd.g_01771
OG0000001	Prau	Pray.g_01836	Prau.g_01402
OG0000001	Pras	Pray.g_01836	Pras.g_00243
OG0000001	Prae	Pray.g_01836	Prae.g_01361
OG0000001	Praz	Pray.g_01836	Praz.g_01146
OG0000001	Praa	Pray.g_01836	Praa.g_01359
OG0000001	Prao	Pray.g_01836	Prao.g_01246
OG0000001	Prba	Pray.g_01836	Prba.g_00203
OG0000001	Prbi	Pray.g_01836	Prbi.g_01432
OG0000001	Prad	Pray.g_01836	Prad.g_00601
OG0000001	Prai	Pray.g_01836	Prai.g_01363
OG0000001	Prbk	Pray.g_01085	Prbk.g_01649
OG0000001	Prbj	Pray.g_01085	Prbj.g_00030
OG0000001	Prbl	Pray.g_01085	Prbl.g_01092
OG0000001	Praf	Pray.g_01085	Praf.g_00948
OG0000001	Prah	Pray.g_01085	Prah.g_01226
OG0000001	Prbn	Pray.g_01085	Prbn.g_01586, Prbn.g_00879, Prbn.g_01159, Prbn.g_01234, Prbn.g_01161, Prbn.g_01154
OG0000001	Prap	Pray.g_01085	Prap.g_00823, Prap.g_00224, Prap.g_00486, Prap.g_01946, Prap.g_00484, Prap.g_00491
OG0000001	Prak	Pray.g_01085	Prak.g_00805, Prak.g_01494, Prak.g_01202, Prak.g_01323, Prak.g_01200, Prak.g_01207
OG0000001	Prbe	Pray.g_01085	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584
OG0000001	Prbf	Pray.g_01085	Prbf.g_01285, Prbf.g_00260, Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883
OG0000001	Prbg	Pray.g_01085	Prbg.g_01119, Prbg.g_00694, Prbg.g_01516, Prbg.g_00523, Prbg.g_01514, Prbg.g_01521
OG0000001	Prbh	Pray.g_01085	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317
OG0000001	Pram	Pray.g_01085	Pram.g_00768, Pram.g_01278, Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174
OG0000001	Prat	Pray.g_01085	Prat.g_00751, Prat.g_01462, Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187
OG0000001	Pral	Pray.g_01085	Pral.g_01764, Pral.g_01052, Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337
OG0000001	Prbm	Pray.g_01085	Prbm.g_00712, Prbm.g_01581, Prbm.g_01578, Prbm.g_01577, Prbm.g_01582, Prbm.g_01576
OG0000001	Prbb	Pray.g_01085	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544
OG0000001	Praj	Pray.g_01085	Praj.g_00670, Praj.g_01492, Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487
OG0000001	Prbc	Pray.g_01085	Prbc.g_01759, Prbc.g_01478, Prbc.g_01475, Prbc.g_01474, Prbc.g_01479, Prbc.g_01473
OG0000001	Prav	Pray.g_01085	Prav.g_01276
OG0000001	Prag	Pray.g_01085	Prag.g_00656
OG0000001	Praw	Pray.g_01085	Praw.g_01844
OG0000001	Pran	Pray.g_01085	Pran.g_01500
OG0000001	Prab	Pray.g_01085	Prab.g_00683
OG0000001	Prai	Pray.g_01085	Prai.g_00707
OG0000001	Praa	Pray.g_01085	Praa.g_00678
OG0000001	Prbi	Pray.g_01085	Prbi.g_00681
OG0000001	Prax	Pray.g_01085	Prax.g_00964
OG0000001	Prae	Pray.g_01085	Prae.g_00652
OG0000001	Praq	Pray.g_01085	Praq.g_00807
OG0000001	Prac	Pray.g_01085	Prac.g_00693
OG0000001	Prar	Pray.g_01085	Prar.g_01508
OG0000001	Pras	Pray.g_01085	Pras.g_01554
OG0000001	Prau	Pray.g_01085	Prau.g_00718
OG0000001	Prad	Pray.g_01085	Prad.g_01252
OG0000001	Prba	Pray.g_01085	Prba.g_01639
OG0000001	Praz	Pray.g_01085	Praz.g_01652
OG0000001	Prao	Pray.g_01085	Prao.g_00116
OG0000001	Prbd	Pray.g_01085	Prbd.g_00566
OG0000002	Prat	Pray.g_00247, Pray.g_00246	Prat.g_00851
OG0000002	Pral	Pray.g_00247, Pray.g_00246	Pral.g_01296, Pral.g_01671
OG0000002	Prbg	Pray.g_00247, Pray.g_00246	Prbg.g_01069
OG0000002	Prak	Pray.g_00247, Pray.g_00246	Prak.g_00755
OG0000002	Prap	Pray.g_00247, Pray.g_00246	Prap.g_00653
OG0000002	Prbe	Pray.g_00247, Pray.g_00246	Prbe.g_00112
OG0000002	Prbn	Pray.g_00247, Pray.g_00246	Prbn.g_01923
OG0000002	Prbf	Pray.g_00247, Pray.g_00246	Prbf.g_00831
OG0000002	Pram	Pray.g_00247, Pray.g_00246	Pram.g_00719
OG0000002	Prbh	Pray.g_00247, Pray.g_00246	Prbh.g_00863
OG0000002	Prbl	Pray.g_00247, Pray.g_00246	Prbl.g_02599
OG0000002	Prbm	Pray.g_00247, Pray.g_00246	Prbm.g_01940, Prbm.g_00496, Prbm.g_01426
OG0000002	Prbb	Pray.g_00247, Pray.g_00246	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157
OG0000002	Praj	Pray.g_00247, Pray.g_00246	Praj.g_01861, Praj.g_00463, Praj.g_01112
OG0000002	Prbc	Pray.g_00247, Pray.g_00246	Prbc.g_00925, Prbc.g_01530
OG0000002	Prad	Pray.g_00247, Pray.g_00246	Prad.g_01994, Prad.g_01434
OG0000002	Prai	Pray.g_00247, Pray.g_00246	Prai.g_01236
OG0000002	Prbi	Pray.g_00247, Pray.g_00246	Prbi.g_01270
OG0000002	Prao	Pray.g_00247, Pray.g_00246	Prao.g_01852
OG0000002	Prbd	Pray.g_00247, Pray.g_00246	Prbd.g_01930
OG0000002	Prae	Pray.g_00247, Pray.g_00246	Prae.g_01224, Prae.g_01223
OG0000002	Prac	Pray.g_00247, Pray.g_00246	Prac.g_00924
OG0000002	Prar	Pray.g_00247, Pray.g_00246	Prar.g_01202
OG0000002	Praq	Pray.g_00247, Pray.g_00246	Praq.g_01394
OG0000002	Prav	Pray.g_00247, Pray.g_00246	Prav.g_01820, Prav.g_02007
OG0000002	Praw	Pray.g_00247, Pray.g_00246	Praw.g_01951
OG0000002	Prag	Pray.g_00247, Pray.g_00246	Prag.g_01215, Prag.g_01216
OG0000002	Praz	Pray.g_00247	Praz.g_01939
OG0000002	Prba	Pray.g_00247	Prba.g_01081
OG0000002	Prba	Pray.g_00246	Prba.g_01080
OG0000002	Praz	Pray.g_00246	Praz.g_01940
OG0000002	Prbj	Pray.g_01844	Prbj.g_00169, Prbj.g_00672, Prbj.g_01549, Prbj.g_02662, Prbj.g_02690
OG0000002	Prbl	Pray.g_01844	Prbl.g_00121, Prbl.g_00725, Prbl.g_00808, Prbl.g_02598, Prbl.g_02578
OG0000002	Prbk	Pray.g_01844	Prbk.g_00170, Prbk.g_01196, Prbk.g_00561, Prbk.g_02701, Prbk.g_00630
OG0000002	Prah	Pray.g_01844	Prah.g_01343, Prah.g_00324, Prah.g_01159, Prah.g_02270, Prah.g_00896
OG0000002	Praf	Pray.g_01844	Praf.g_01896, Praf.g_00818, Praf.g_01895, Praf.g_01031, Praf.g_02422, Praf.g_01293
OG0000002	Prbh	Pray.g_01844	Prbh.g_00001
OG0000002	Pral	Pray.g_01844	Pral.g_01236
OG0000002	Prat	Pray.g_01844	Prat.g_01286, Prat.g_01285
OG0000002	Prbe	Pray.g_01844	Prbe.g_00400
OG0000002	Prbn	Pray.g_01844	Prbn.g_01213
OG0000002	Prbf	Pray.g_01844	Prbf.g_00068
OG0000002	Prap	Pray.g_01844	Prap.g_01925
OG0000002	Prak	Pray.g_01844	Prak.g_01302
OG0000002	Prbg	Pray.g_01844	Prbg.g_00502
OG0000002	Pram	Pray.g_01844	Pram.g_01953, Pram.g_01954
OG0000002	Praj	Pray.g_01844	Praj.g_01549
OG0000002	Prbm	Pray.g_01844	Prbm.g_01633
OG0000002	Prbc	Pray.g_01844	Prbc.g_00588
OG0000002	Prbb	Pray.g_01844	Prbb.g_01611
OG0000002	Praw	Pray.g_01844	Praw.g_01000
OG0000002	Prag	Pray.g_01844	Prag.g_01374
OG0000002	Prav	Pray.g_01844	Prav.g_01458
OG0000002	Prao	Pray.g_01844	Prao.g_01254
OG0000002	Prbi	Pray.g_01844	Prbi.g_01424
OG0000002	Prax	Pray.g_01844	Prax.g_01878
OG0000002	Pras	Pray.g_01844	Pras.g_00235
OG0000002	Prau	Pray.g_01844	Prau.g_01394
OG0000002	Praq	Pray.g_01844	Praq.g_00160
OG0000002	Prar	Pray.g_01844	Prar.g_00926
OG0000002	Prac	Pray.g_01844	Prac.g_00202
OG0000002	Prbd	Pray.g_01844	Prbd.g_01779
OG0000002	Praa	Pray.g_01844	Praa.g_01351
OG0000002	Prae	Pray.g_01844	Prae.g_01353
OG0000002	Prad	Pray.g_01844	Prad.g_00609
OG0000002	Prai	Pray.g_01844	Prai.g_01356, Prai.g_01235
OG0000002	Praz	Pray.g_01844	Praz.g_01154
OG0000002	Prba	Pray.g_01844	Prba.g_00211
OG0000003	Pral	Pray.g_00245	Pral.g_01006
OG0000003	Prac	Pray.g_00245	Prac.g_01905
OG0000003	Prar	Pray.g_00245	Prar.g_00593
OG0000003	Praq	Pray.g_00245	Praq.g_01242
OG0000003	Prae	Pray.g_00245	Prae.g_00040
OG0000003	Prag	Pray.g_00245	Prag.g_00038
OG0000003	Praw	Pray.g_00245	Praw.g_01390
OG0000003	Prbi	Pray.g_00245	Prbi.g_00047
OG0000003	Prbb	Pray.g_00245	Prbb.g_01570, Prbb.g_00045, Prbb.g_01562
