locus_tag	ftype	length_bp	gene	EC_number	COG	product
Praa.g_00001	gene	1158	dnaN			
Praa.g_00001	CDS	1158	dnaN		COG0592	Beta sliding clamp
Praa.g_00002	gene	648				
Praa.g_00002	CDS	648				hypothetical protein
Praa.g_00003	gene	2340	purL			
Praa.g_00003	CDS	2340	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
Praa.g_00004	gene	1461	purF			
Praa.g_00004	CDS	1461	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
Praa.g_00005	gene	2442	gyrA_1			
Praa.g_00005	CDS	2442	gyrA_1	5.6.2.2		DNA gyrase subunit A
Praa.g_00006	gene	864	lapB			
Praa.g_00006	CDS	864	lapB			Lipopolysaccharide assembly protein B
Praa.g_00007	gene	957	queG			
Praa.g_00007	CDS	957	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
Praa.g_00008	gene	735				
Praa.g_00008	CDS	735				hypothetical protein
Praa.g_00009	gene	627	nusB			
Praa.g_00009	CDS	627	nusB			Transcription antitermination protein NusB
Praa.g_00010	gene	1290	ftsY			
Praa.g_00010	CDS	1290	ftsY			Signal recognition particle receptor FtsY
Praa.g_00011	gene	1344				
Praa.g_00011	CDS	1344				hypothetical protein
Praa.g_00012	gene	1380	argH			
Praa.g_00012	CDS	1380	argH	4.3.2.1	COG0165	Argininosuccinate lyase
Praa.g_00013	gene	612				
Praa.g_00013	CDS	612				hypothetical protein
Praa.g_00014	gene	1005	dusA			
Praa.g_00014	CDS	1005	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
Praa.g_00015	gene	420	msrB			
Praa.g_00015	CDS	420	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
Praa.g_00016	gene	720	grpE			
Praa.g_00016	CDS	720	grpE			Protein GrpE
Praa.g_00017	gene	1125	dnaJ_1			
Praa.g_00017	CDS	1125	dnaJ_1		COG0484	Chaperone protein DnaJ
Praa.g_00018	gene	231				
Praa.g_00018	CDS	231				hypothetical protein
Praa.g_00019	gene	918	rsgA			
Praa.g_00019	CDS	918	rsgA	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
Praa.g_00020	gene	351	ybaB			
Praa.g_00020	CDS	351	ybaB		COG0718	Nucleoid-associated protein YbaB
Praa.g_00021	gene	894	murB			
Praa.g_00021	CDS	894	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
Praa.g_00022	gene	1392	murC			
Praa.g_00022	CDS	1392	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
Praa.g_00023	gene	1023	gap2			
Praa.g_00023	CDS	1023	gap2	1.2.1.59	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 2
