locus_tag	ftype	length_bp	gene	EC_number	COG	product
Syaq.g_00001	gene	363				
Syaq.g_00001	CDS	363				hypothetical protein
Syaq.g_00002	gene	489				
Syaq.g_00002	CDS	489				hypothetical protein
Syaq.g_00003	gene	1578				
Syaq.g_00003	CDS	1578				hypothetical protein
Syaq.g_00004	gene	1308				
Syaq.g_00004	CDS	1308				hypothetical protein
Syaq.g_00005	gene	696				
Syaq.g_00005	CDS	696				hypothetical protein
Syaq.g_00006	gene	1644				
Syaq.g_00006	CDS	1644				hypothetical protein
Syaq.g_00007	gene	534				
Syaq.g_00007	CDS	534				hypothetical protein
Syaq.g_00008	gene	405				
Syaq.g_00008	CDS	405				hypothetical protein
Syaq.g_00009	gene	348				
Syaq.g_00009	CDS	348				hypothetical protein
Syaq.g_00010	gene	711				
Syaq.g_00010	CDS	711				hypothetical protein
Syaq.g_00011	gene	2508				
Syaq.g_00011	CDS	2508				hypothetical protein
Syaq.g_00012	gene	222				
Syaq.g_00012	CDS	222				hypothetical protein
Syaq.g_00013	gene	357				
Syaq.g_00013	CDS	357				hypothetical protein
Syaq.g_00014	gene	540				
Syaq.g_00014	CDS	540				hypothetical protein
Syaq.g_00015	gene	684				
Syaq.g_00015	CDS	684				hypothetical protein
Syaq.g_00016	gene	789				
Syaq.g_00016	CDS	789				hypothetical protein
Syaq.g_00017	gene	240				
Syaq.g_00017	CDS	240				hypothetical protein
Syaq.g_00018	gene	654				
Syaq.g_00018	CDS	654				hypothetical protein
Syaq.g_00019	gene	198				
Syaq.g_00019	CDS	198				hypothetical protein
Syaq.g_00020	gene	768				
Syaq.g_00020	CDS	768				hypothetical protein
Syaq.g_00021	gene	267				
Syaq.g_00021	CDS	267				hypothetical protein
Syaq.g_00022	gene	1281	intA			
Syaq.g_00022	CDS	1281	intA		COG0582	Prophage integrase IntA
Syaq.g_00023	gene	85				
Syaq.g_00023	tRNA	85				tRNA-Ser(tga)
Syaq.g_00024	gene	2361	rtpR			
Syaq.g_00024	CDS	2361	rtpR	1.17.4.2		Adenosylcobalamin-dependent ribonucleoside-triphosphate reductase
Syaq.g_00025	gene	2184				
Syaq.g_00025	CDS	2184				hypothetical protein
Syaq.g_00026	gene	684	tam_1			
Syaq.g_00026	CDS	684	tam_1	2.1.1.144		Trans-aconitate 2-methyltransferase
Syaq.g_00027	gene	1656	prfC			
Syaq.g_00027	CDS	1656	prfC			Peptide chain release factor 3
Syaq.g_00028	gene	225				
Syaq.g_00028	CDS	225				hypothetical protein
Syaq.g_00029	gene	693				
Syaq.g_00029	CDS	693				hypothetical protein
Syaq.g_00030	gene	918	hslO			
Syaq.g_00030	CDS	918	hslO		COG1281	33 kDa chaperonin
Syaq.g_00031	gene	657	glnQ_1			
Syaq.g_00031	CDS	657	glnQ_1		COG1126	Glutamine transport ATP-binding protein GlnQ
Syaq.g_00032	gene	450				
Syaq.g_00032	CDS	450				hypothetical protein
Syaq.g_00033	gene	747	rsmE			
Syaq.g_00033	CDS	747	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
Syaq.g_00034	gene	402				
Syaq.g_00034	CDS	402				hypothetical protein
Syaq.g_00035	gene	723				
Syaq.g_00035	CDS	723				hypothetical protein
Syaq.g_00036	gene	789	sigF_1			
Syaq.g_00036	CDS	789	sigF_1		COG1191	RNA polymerase sigma factor SigF
Syaq.g_00037	gene	678				
Syaq.g_00037	CDS	678				hypothetical protein
Syaq.g_00038	gene	1572	phnE			
Syaq.g_00038	CDS	1572	phnE		COG3639	Phosphate-import permease protein PhnE
Syaq.g_00039	gene	711	yknY_1			
Syaq.g_00039	CDS	711	yknY_1	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
Syaq.g_00040	gene	909	phnD1			
Syaq.g_00040	CDS	909	phnD1		COG3221	putative ABC transporter phosphite binding protein PhnD1
Syaq.g_00041	gene	1185	aspC			
Syaq.g_00041	CDS	1185	aspC	2.6.1.1		Aspartate aminotransferase
Syaq.g_00042	gene	1026				
Syaq.g_00042	CDS	1026				hypothetical protein
Syaq.g_00043	gene	1212	ispG			
Syaq.g_00043	CDS	1212	ispG	1.17.7.1	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (ferredoxin)
Syaq.g_00044	gene	1356				
Syaq.g_00044	CDS	1356				hypothetical protein
Syaq.g_00045	gene	165				
Syaq.g_00045	CDS	165				hypothetical protein
Syaq.g_00046	gene	3555	mfd_1			
Syaq.g_00046	CDS	3555	mfd_1	3.6.4.-		Transcription-repair-coupling factor
Syaq.g_00047	gene	252				
Syaq.g_00047	CDS	252				hypothetical protein
Syaq.g_00048	gene	771				
Syaq.g_00048	CDS	771				hypothetical protein
Syaq.g_00049	gene	756				
Syaq.g_00049	CDS	756				hypothetical protein
Syaq.g_00050	gene	339				
Syaq.g_00050	CDS	339				hypothetical protein
Syaq.g_00051	gene	714				
Syaq.g_00051	CDS	714				hypothetical protein
Syaq.g_00052	gene	1170	rhlE			
Syaq.g_00052	CDS	1170	rhlE	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
Syaq.g_00053	gene	1014	fmt			
Syaq.g_00053	CDS	1014	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
Syaq.g_00054	gene	1392	pmbA			
Syaq.g_00054	CDS	1392	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
Syaq.g_00055	gene	1446	tldD			
Syaq.g_00055	CDS	1446	tldD	3.4.-.-	COG0312	Metalloprotease TldD
Syaq.g_00056	gene	1086				
Syaq.g_00056	CDS	1086				hypothetical protein
Syaq.g_00057	gene	405				
