locus_tag	ftype	length_bp	gene	EC_number	COG	product
Syar.g_00001	gene	294				
Syar.g_00001	CDS	294				hypothetical protein
Syar.g_00002	gene	258				
Syar.g_00002	CDS	258				hypothetical protein
Syar.g_00003	gene	309				
Syar.g_00003	CDS	309				hypothetical protein
Syar.g_00004	gene	534	mobA_1			
Syar.g_00004	CDS	534	mobA_1	2.7.7.77		Molybdenum cofactor guanylyltransferase
Syar.g_00005	gene	360				
Syar.g_00005	CDS	360				hypothetical protein
Syar.g_00006	gene	249				
Syar.g_00006	CDS	249				hypothetical protein
Syar.g_00007	gene	132				
Syar.g_00007	CDS	132				hypothetical protein
Syar.g_00008	gene	291	purS_1			
Syar.g_00008	CDS	291	purS_1	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
Syar.g_00009	gene	654	purQ_1			
Syar.g_00009	CDS	654	purQ_1	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
Syar.g_00010	gene	990	prlC_1			
Syar.g_00010	CDS	990	prlC_1	3.4.24.70	COG0339	Oligopeptidase A
Syar.g_00011	gene	1035	yrbG			
Syar.g_00011	CDS	1035	yrbG		COG0530	Inner membrane protein YrbG
Syar.g_00012	gene	219				
Syar.g_00012	CDS	219				hypothetical protein
Syar.g_00013	gene	177				
Syar.g_00013	CDS	177				hypothetical protein
Syar.g_00014	gene	1140	dnaK2_1			
Syar.g_00014	CDS	1140	dnaK2_1			Chaperone protein dnaK2
Syar.g_00015	gene	462	pheS_1			
Syar.g_00015	CDS	462	pheS_1	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
Syar.g_00016	gene	1038				
Syar.g_00016	CDS	1038				hypothetical protein
Syar.g_00017	gene	897	codAch2_1			
Syar.g_00017	CDS	897	codAch2_1	3.5.4.11	COG0402	Pterin deaminase
Syar.g_00018	gene	186				
Syar.g_00018	CDS	186				hypothetical protein
Syar.g_00019	gene	315				
Syar.g_00019	CDS	315				hypothetical protein
Syar.g_00020	gene	984	menA_1			
Syar.g_00020	CDS	984	menA_1	2.5.1.130		2-carboxy-1,4-naphthoquinone phytyltransferase
Syar.g_00021	gene	972	menC_1			
Syar.g_00021	CDS	972	menC_1	4.2.1.113		o-succinylbenzoate synthase
Syar.g_00022	gene	252				
Syar.g_00022	CDS	252				hypothetical protein
Syar.g_00023	gene	747	mprA_1			
Syar.g_00023	CDS	747	mprA_1			Response regulator MprA
Syar.g_00024	gene	780	cobS_1			
Syar.g_00024	CDS	780	cobS_1	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
Syar.g_00025	gene	132				
Syar.g_00025	CDS	132				hypothetical protein
Syar.g_00026	gene	159				
Syar.g_00026	CDS	159				hypothetical protein
Syar.g_00027	gene	74				
Syar.g_00027	tRNA	74				tRNA-Ala(tgc)
Syar.g_00028	gene	76				
Syar.g_00028	tRNA	76				tRNA-Ile(gat)
Syar.g_00029	gene	105				
Syar.g_00029	CDS	105				hypothetical protein
Syar.g_00030	gene	210				
Syar.g_00030	CDS	210				hypothetical protein
Syar.g_00031	gene	807	cysQ_1			
Syar.g_00031	CDS	807	cysQ_1	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
Syar.g_00032	gene	1410	pucC			
Syar.g_00032	CDS	1410	pucC			Protein PucC
Syar.g_00033	gene	1698				
Syar.g_00033	CDS	1698				hypothetical protein
Syar.g_00034	gene	1389				
Syar.g_00034	CDS	1389				hypothetical protein
Syar.g_00035	gene	873	uppP			
Syar.g_00035	CDS	873	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
Syar.g_00036	gene	630				
Syar.g_00036	CDS	630				hypothetical protein
Syar.g_00037	gene	378	psbU			
Syar.g_00037	CDS	378	psbU			Photosystem II 12 kDa extrinsic protein
Syar.g_00038	gene	1695	nadB			
Syar.g_00038	CDS	1695	nadB	1.4.3.16	COG0029	L-aspartate oxidase
Syar.g_00039	gene	921				
Syar.g_00039	CDS	921		1.17.4.-	COG4243	Vitamin K epoxide reductase 
Syar.g_00040	gene	837				
Syar.g_00040	CDS	837				hypothetical protein
Syar.g_00041	gene	1434	rimO			
