Number of species	60
Number of genes	137548
Number of genes in orthogroups	132606
Number of unassigned genes	4942
Percentage of genes in orthogroups	96.4
Percentage of unassigned genes	3.6
Number of orthogroups	6547
Number of species-specific orthogroups	227
Number of genes in species-specific orthogroups	570
Percentage of genes in species-specific orthogroups	0.4
Mean orthogroup size	20.3
Median orthogroup size	7.0
G50 (assigned genes)	59
G50 (all genes)	59
O50 (assigned genes)	1059
O50 (all genes)	1101
Number of orthogroups with all species present	898
Number of single-copy orthogroups	622
Date	2025-10-17
Orthogroups file	Orthogroups.tsv
Unassigned genes file	Orthogroups_UnassignedGenes.tsv
Per-species statistics	Statistics_PerSpecies.tsv
Overall statistics	Statistics_Overall.tsv
Orthogroups shared between species	Orthogroups_SpeciesOverlaps.tsv

Average number of genes per-species in orthogroup	Number of orthogroups	Percentage of orthogroups	Number of genes	Percentage of genes
<1	5538	84.6	69241	52.2
'1	1001	15.3	61936	46.7
'2	6	0.1	819	0.6
'3	0	0.0	0	0.0
'4	1	0.0	241	0.2
'5	0	0.0	0	0.0
'6	1	0.0	369	0.3
'7	0	0.0	0	0.0
'8	0	0.0	0	0.0
'9	0	0.0	0	0.0
'10	0	0.0	0	0.0
11-15	0	0.0	0	0.0
16-20	0	0.0	0	0.0
21-50	0	0.0	0	0.0
51-100	0	0.0	0	0.0
101-150	0	0.0	0	0.0
151-200	0	0.0	0	0.0
201-500	0	0.0	0	0.0
501-1000	0	0.0	0	0.0
'1001+	0	0.0	0	0.0

Number of species in orthogroup	Number of orthogroups
1	227
2	1175
3	816
4	491
5	375
6	283
7	170
8	136
9	117
10	100
11	64
12	72
13	66
14	83
15	47
16	48
17	60
18	46
19	59
20	76
21	70
22	38
23	35
24	76
25	113
26	21
27	18
28	10
29	18
30	11
31	14
32	7
33	16
34	22
35	35
36	17
37	15
38	18
39	33
40	10
41	8
42	7
43	15
44	15
45	13
46	9
47	10
48	10
49	23
50	7
51	11
52	7
53	9
54	28
55	29
56	25
57	27
58	50
59	238
60	898
