locus_tag	ftype	length_bp	gene	EC_number	COG	product
Prbc.g_00001	gene	381				
Prbc.g_00001	CDS	381				hypothetical protein
Prbc.g_00002	gene	534				
Prbc.g_00002	CDS	534				hypothetical protein
Prbc.g_00003	gene	300				
Prbc.g_00003	CDS	300				hypothetical protein
Prbc.g_00004	gene	150				
Prbc.g_00004	CDS	150				hypothetical protein
Prbc.g_00005	gene	249				
Prbc.g_00005	CDS	249				hypothetical protein
Prbc.g_00006	gene	258				
Prbc.g_00006	CDS	258				hypothetical protein
Prbc.g_00007	gene	747	glnQ			
Prbc.g_00007	CDS	747	glnQ			Glutamine transport ATP-binding protein GlnQ
Prbc.g_00008	gene	1035	yhdY			
Prbc.g_00008	CDS	1035	yhdY		COG0765	Inner membrane amino-acid ABC transporter permease protein YhdY
Prbc.g_00009	gene	900				
Prbc.g_00009	CDS	900				hypothetical protein
Prbc.g_00010	gene	1062	yhdW			
Prbc.g_00010	CDS	1062	yhdW			Putative amino-acid ABC transporter-binding protein YhdW
Prbc.g_00011	gene	429				
Prbc.g_00011	CDS	429				hypothetical protein
Prbc.g_00012	gene	3738				
Prbc.g_00012	CDS	3738				hypothetical protein
Prbc.g_00013	gene	288				
Prbc.g_00013	CDS	288				hypothetical protein
Prbc.g_00014	gene	633				
Prbc.g_00014	CDS	633				hypothetical protein
Prbc.g_00015	gene	165				
Prbc.g_00015	CDS	165				hypothetical protein
Prbc.g_00016	gene	1359				
Prbc.g_00016	CDS	1359				hypothetical protein
Prbc.g_00017	gene	183				
Prbc.g_00017	CDS	183				hypothetical protein
Prbc.g_00018	gene	171				
Prbc.g_00018	CDS	171				hypothetical protein
Prbc.g_00019	gene	273				
Prbc.g_00019	CDS	273				hypothetical protein
Prbc.g_00020	gene	195				
Prbc.g_00020	CDS	195				hypothetical protein
Prbc.g_00021	gene	429				
Prbc.g_00021	CDS	429				hypothetical protein
Prbc.g_00022	gene	141				
Prbc.g_00022	CDS	141				hypothetical protein
Prbc.g_00023	gene	345				
Prbc.g_00023	CDS	345				hypothetical protein
Prbc.g_00024	gene	549				
Prbc.g_00024	CDS	549				hypothetical protein
Prbc.g_00025	gene	1062				
Prbc.g_00025	CDS	1062				hypothetical protein
Prbc.g_00026	gene	387				
Prbc.g_00026	CDS	387				hypothetical protein
Prbc.g_00027	gene	264				
Prbc.g_00027	CDS	264				hypothetical protein
Prbc.g_00028	gene	231				
Prbc.g_00028	CDS	231				hypothetical protein
Prbc.g_00029	gene	306				
Prbc.g_00029	CDS	306				hypothetical protein
Prbc.g_00030	gene	225				
Prbc.g_00030	CDS	225				hypothetical protein
Prbc.g_00031	gene	285				
Prbc.g_00031	CDS	285				hypothetical protein
Prbc.g_00032	gene	150				
Prbc.g_00032	CDS	150				hypothetical protein
Prbc.g_00033	gene	225				
Prbc.g_00033	CDS	225				hypothetical protein
Prbc.g_00034	gene	141				
Prbc.g_00034	CDS	141				hypothetical protein
Prbc.g_00035	gene	324				
Prbc.g_00035	CDS	324				hypothetical protein
Prbc.g_00036	gene	129				
Prbc.g_00036	CDS	129				hypothetical protein
Prbc.g_00037	gene	354				
Prbc.g_00037	CDS	354				hypothetical protein
Prbc.g_00038	gene	198				
Prbc.g_00038	CDS	198				hypothetical protein
Prbc.g_00039	gene	348				
Prbc.g_00039	CDS	348				hypothetical protein
Prbc.g_00040	gene	165				
Prbc.g_00040	CDS	165				hypothetical protein
Prbc.g_00041	gene	183				
Prbc.g_00041	CDS	183				hypothetical protein
Prbc.g_00042	gene	147				
Prbc.g_00042	CDS	147				hypothetical protein
Prbc.g_00043	gene	1056				
Prbc.g_00043	CDS	1056				hypothetical protein
Prbc.g_00044	gene	558				
Prbc.g_00044	CDS	558				hypothetical protein
Prbc.g_00045	gene	231				
Prbc.g_00045	CDS	231				hypothetical protein
Prbc.g_00046	gene	171				
Prbc.g_00046	CDS	171				hypothetical protein
Prbc.g_00047	gene	327				
Prbc.g_00047	CDS	327				hypothetical protein
Prbc.g_00048	gene	183				
Prbc.g_00048	CDS	183				hypothetical protein
Prbc.g_00049	gene	165				
Prbc.g_00049	CDS	165				hypothetical protein
Prbc.g_00050	gene	192				
Prbc.g_00050	CDS	192				hypothetical protein
Prbc.g_00051	gene	240				
Prbc.g_00051	CDS	240				hypothetical protein
Prbc.g_00052	gene	117				
Prbc.g_00052	CDS	117				hypothetical protein
Prbc.g_00053	gene	153				
Prbc.g_00053	CDS	153				hypothetical protein
Prbc.g_00054	gene	297				
Prbc.g_00054	CDS	297				hypothetical protein
Prbc.g_00055	gene	195				
Prbc.g_00055	CDS	195				hypothetical protein
Prbc.g_00056	gene	291				
Prbc.g_00056	CDS	291				hypothetical protein
Prbc.g_00057	gene	114				
Prbc.g_00057	CDS	114				hypothetical protein
Prbc.g_00058	gene	147				
Prbc.g_00058	CDS	147				hypothetical protein
Prbc.g_00059	gene	195				
Prbc.g_00059	CDS	195				hypothetical protein
Prbc.g_00060	gene	96				
Prbc.g_00060	CDS	96				hypothetical protein
Prbc.g_00061	gene	213				
Prbc.g_00061	CDS	213				hypothetical protein
Prbc.g_00062	gene	219				
Prbc.g_00062	CDS	219				hypothetical protein
Prbc.g_00063	gene	225				
Prbc.g_00063	CDS	225				hypothetical protein
Prbc.g_00064	gene	174				
Prbc.g_00064	CDS	174				hypothetical protein
Prbc.g_00065	gene	243				
Prbc.g_00065	CDS	243				hypothetical protein
Prbc.g_00066	gene	279				
Prbc.g_00066	CDS	279				hypothetical protein
Prbc.g_00067	gene	759				
Prbc.g_00067	CDS	759				hypothetical protein
Prbc.g_00068	gene	603				
Prbc.g_00068	CDS	603				hypothetical protein
Prbc.g_00069	gene	180				
Prbc.g_00069	CDS	180				hypothetical protein
Prbc.g_00070	gene	219				
Prbc.g_00070	CDS	219				hypothetical protein
Prbc.g_00071	gene	258				
Prbc.g_00071	CDS	258				hypothetical protein
Prbc.g_00072	gene	183				
Prbc.g_00072	CDS	183				hypothetical protein
Prbc.g_00073	gene	120				
Prbc.g_00073	CDS	120				hypothetical protein
Prbc.g_00074	gene	135				
Prbc.g_00074	CDS	135				hypothetical protein
Prbc.g_00075	gene	198				
Prbc.g_00075	CDS	198				hypothetical protein
Prbc.g_00076	gene	282				
Prbc.g_00076	CDS	282				hypothetical protein
Prbc.g_00077	gene	918				
Prbc.g_00077	CDS	918				hypothetical protein
Prbc.g_00078	gene	108				
Prbc.g_00078	CDS	108				hypothetical protein
Prbc.g_00079	gene	150				
Prbc.g_00079	CDS	150				hypothetical protein
Prbc.g_00080	gene	315				
Prbc.g_00080	CDS	315				hypothetical protein
Prbc.g_00081	gene	192				
Prbc.g_00081	CDS	192				hypothetical protein
Prbc.g_00082	gene	195				
Prbc.g_00082	CDS	195				hypothetical protein
Prbc.g_00083	gene	336				
Prbc.g_00083	CDS	336				hypothetical protein
Prbc.g_00084	gene	201				
Prbc.g_00084	CDS	201				hypothetical protein
Prbc.g_00085	gene	126				
Prbc.g_00085	CDS	126				hypothetical protein
Prbc.g_00086	gene	174				
Prbc.g_00086	CDS	174				hypothetical protein
Prbc.g_00087	gene	237				
Prbc.g_00087	CDS	237				hypothetical protein
Prbc.g_00088	gene	432				
Prbc.g_00088	CDS	432				hypothetical protein
Prbc.g_00089	gene	249				
Prbc.g_00089	CDS	249				hypothetical protein
Prbc.g_00090	gene	189				
Prbc.g_00090	CDS	189				hypothetical protein
Prbc.g_00091	gene	147				
Prbc.g_00091	CDS	147				hypothetical protein
Prbc.g_00092	gene	336	clpS_1			
Prbc.g_00092	CDS	336	clpS_1			ATP-dependent Clp protease adapter protein ClpS
Prbc.g_00093	gene	186				
Prbc.g_00093	CDS	186				hypothetical protein
Prbc.g_00094	gene	162				
Prbc.g_00094	CDS	162				hypothetical protein
Prbc.g_00095	gene	441				
Prbc.g_00095	CDS	441				hypothetical protein
Prbc.g_00096	gene	177				
Prbc.g_00096	CDS	177				hypothetical protein
Prbc.g_00097	gene	249				
Prbc.g_00097	CDS	249				hypothetical protein
Prbc.g_00098	gene	342				
Prbc.g_00098	CDS	342				hypothetical protein
Prbc.g_00099	gene	297				
Prbc.g_00099	CDS	297				hypothetical protein
Prbc.g_00100	gene	174				
Prbc.g_00100	CDS	174				hypothetical protein
Prbc.g_00101	gene	270				
Prbc.g_00101	CDS	270				hypothetical protein
Prbc.g_00102	gene	723	rluF			
Prbc.g_00102	CDS	723	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
Prbc.g_00103	gene	126				
Prbc.g_00103	CDS	126				hypothetical protein
Prbc.g_00104	gene	150				
Prbc.g_00104	CDS	150				hypothetical protein
Prbc.g_00105	gene	120				
Prbc.g_00105	CDS	120				hypothetical protein
Prbc.g_00106	gene	108				
Prbc.g_00106	CDS	108				hypothetical protein
Prbc.g_00107	gene	297				
Prbc.g_00107	CDS	297				hypothetical protein
Prbc.g_00108	gene	123				
Prbc.g_00108	CDS	123				hypothetical protein
Prbc.g_00109	gene	1638				
Prbc.g_00109	CDS	1638				hypothetical protein
Prbc.g_00110	gene	210				
Prbc.g_00110	CDS	210				hypothetical protein
Prbc.g_00111	gene	168				
Prbc.g_00111	CDS	168				hypothetical protein
Prbc.g_00112	gene	195				
Prbc.g_00112	CDS	195				hypothetical protein
Prbc.g_00113	gene	177				
Prbc.g_00113	CDS	177				hypothetical protein
Prbc.g_00114	gene	246				
Prbc.g_00114	CDS	246				hypothetical protein
Prbc.g_00115	gene	411				
Prbc.g_00115	CDS	411				hypothetical protein
Prbc.g_00116	gene	342				
Prbc.g_00116	CDS	342				hypothetical protein
Prbc.g_00117	gene	849				
Prbc.g_00117	CDS	849				hypothetical protein
Prbc.g_00118	gene	282				
Prbc.g_00118	CDS	282				hypothetical protein
Prbc.g_00119	gene	411				
Prbc.g_00119	CDS	411				hypothetical protein
Prbc.g_00120	gene	165				
Prbc.g_00120	CDS	165				hypothetical protein
Prbc.g_00121	gene	207				
Prbc.g_00121	CDS	207				hypothetical protein
Prbc.g_00122	gene	261				
Prbc.g_00122	CDS	261				hypothetical protein
Prbc.g_00123	gene	162				
Prbc.g_00123	CDS	162				hypothetical protein
Prbc.g_00124	gene	135				
Prbc.g_00124	CDS	135				hypothetical protein
Prbc.g_00125	gene	267				
Prbc.g_00125	CDS	267				hypothetical protein
Prbc.g_00126	gene	159				
Prbc.g_00126	CDS	159				hypothetical protein
Prbc.g_00127	gene	180				
Prbc.g_00127	CDS	180				hypothetical protein
Prbc.g_00128	gene	216				
Prbc.g_00128	CDS	216				hypothetical protein
Prbc.g_00129	gene	297				
Prbc.g_00129	CDS	297				hypothetical protein
Prbc.g_00130	gene	519				
Prbc.g_00130	CDS	519				hypothetical protein
Prbc.g_00131	gene	201				
Prbc.g_00131	CDS	201				hypothetical protein
Prbc.g_00132	gene	861				
Prbc.g_00132	CDS	861				hypothetical protein
Prbc.g_00133	gene	639				
Prbc.g_00133	CDS	639				hypothetical protein
Prbc.g_00134	gene	504				
Prbc.g_00134	CDS	504				hypothetical protein
Prbc.g_00135	gene	198				
Prbc.g_00135	CDS	198				hypothetical protein
Prbc.g_00136	gene	312				
Prbc.g_00136	CDS	312				hypothetical protein
Prbc.g_00137	gene	222				
Prbc.g_00137	CDS	222				hypothetical protein
Prbc.g_00138	gene	918				
Prbc.g_00138	CDS	918				hypothetical protein
Prbc.g_00139	gene	201				
Prbc.g_00139	CDS	201				hypothetical protein
Prbc.g_00140	gene	192				
Prbc.g_00140	CDS	192				hypothetical protein
Prbc.g_00141	gene	120				
Prbc.g_00141	CDS	120				hypothetical protein
Prbc.g_00142	gene	192				
Prbc.g_00142	CDS	192				hypothetical protein
Prbc.g_00143	gene	303				
Prbc.g_00143	CDS	303				hypothetical protein
Prbc.g_00144	gene	213				
Prbc.g_00144	CDS	213				hypothetical protein
Prbc.g_00145	gene	204				
Prbc.g_00145	CDS	204				hypothetical protein
Prbc.g_00146	gene	261				
Prbc.g_00146	CDS	261				hypothetical protein
Prbc.g_00147	gene	588				
Prbc.g_00147	CDS	588				hypothetical protein
Prbc.g_00148	gene	327				
Prbc.g_00148	CDS	327				hypothetical protein
Prbc.g_00149	gene	588				
Prbc.g_00149	CDS	588				hypothetical protein
Prbc.g_00150	gene	762				
Prbc.g_00150	CDS	762				hypothetical protein
Prbc.g_00151	gene	1530	crtI_1			
Prbc.g_00151	CDS	1530	crtI_1	1.3.99.31	COG1233	Phytoene desaturase (lycopene-forming)
Prbc.g_00152	gene	264				
Prbc.g_00152	CDS	264				hypothetical protein
Prbc.g_00153	gene	561				
Prbc.g_00153	CDS	561				hypothetical protein
Prbc.g_00154	gene	1470				
Prbc.g_00154	CDS	1470				hypothetical protein
Prbc.g_00155	gene	192				
Prbc.g_00155	CDS	192				hypothetical protein
Prbc.g_00156	gene	135				
Prbc.g_00156	CDS	135				hypothetical protein
Prbc.g_00157	gene	102				
Prbc.g_00157	CDS	102				hypothetical protein
Prbc.g_00158	gene	159				
Prbc.g_00158	CDS	159				hypothetical protein
Prbc.g_00159	gene	180				
Prbc.g_00159	CDS	180				hypothetical protein
Prbc.g_00160	gene	264				
Prbc.g_00160	CDS	264				hypothetical protein
Prbc.g_00161	gene	204				
Prbc.g_00161	CDS	204				hypothetical protein
Prbc.g_00162	gene	111				
Prbc.g_00162	CDS	111				hypothetical protein
Prbc.g_00163	gene	162				
Prbc.g_00163	CDS	162				hypothetical protein
Prbc.g_00164	gene	297				
Prbc.g_00164	CDS	297				hypothetical protein
Prbc.g_00165	gene	150				
Prbc.g_00165	CDS	150				hypothetical protein
Prbc.g_00166	gene	333				
Prbc.g_00166	CDS	333				hypothetical protein
Prbc.g_00167	gene	552				
Prbc.g_00167	CDS	552				hypothetical protein
Prbc.g_00168	gene	270				
Prbc.g_00168	CDS	270				hypothetical protein
Prbc.g_00169	gene	177				
Prbc.g_00169	CDS	177				hypothetical protein
Prbc.g_00170	gene	171				
Prbc.g_00170	CDS	171				hypothetical protein
Prbc.g_00171	gene	138				
Prbc.g_00171	CDS	138				hypothetical protein
Prbc.g_00172	gene	213				
Prbc.g_00172	CDS	213				hypothetical protein
Prbc.g_00173	gene	1164	purT			
Prbc.g_00173	CDS	1164	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
Prbc.g_00174	gene	255				
Prbc.g_00174	CDS	255				hypothetical protein
Prbc.g_00175	gene	216				
Prbc.g_00175	CDS	216				hypothetical protein
Prbc.g_00176	gene	393				
Prbc.g_00176	CDS	393				hypothetical protein
Prbc.g_00177	gene	177				
Prbc.g_00177	CDS	177				hypothetical protein
Prbc.g_00178	gene	4044				
Prbc.g_00178	CDS	4044				hypothetical protein
Prbc.g_00179	gene	330				
Prbc.g_00179	CDS	330				hypothetical protein
Prbc.g_00180	gene	1170	hlyD			
Prbc.g_00180	CDS	1170	hlyD			Hemolysin secretion protein D, plasmid
Prbc.g_00181	gene	2910	btuD_1			
Prbc.g_00181	CDS	2910	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
Prbc.g_00182	gene	747				
Prbc.g_00182	CDS	747				hypothetical protein
Prbc.g_00183	gene	918				
Prbc.g_00183	CDS	918				hypothetical protein
Prbc.g_00184	gene	1248				
Prbc.g_00184	CDS	1248				hypothetical protein
Prbc.g_00185	gene	1023	rfbB			
Prbc.g_00185	CDS	1023	rfbB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
Prbc.g_00186	gene	882	rmlD			
Prbc.g_00186	CDS	882	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
Prbc.g_00187	gene	573	rfbC			
Prbc.g_00187	CDS	573	rfbC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
Prbc.g_00188	gene	891	rffH			
Prbc.g_00188	CDS	891	rffH	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
Prbc.g_00189	gene	486				
Prbc.g_00189	CDS	486				hypothetical protein
Prbc.g_00190	gene	2847	secA			
Prbc.g_00190	CDS	2847	secA		COG0653	Protein translocase subunit SecA
Prbc.g_00191	gene	762	tagH			
Prbc.g_00191	CDS	762	tagH	7.5.2.4		Teichoic acids export ATP-binding protein TagH
Prbc.g_00192	gene	777				
Prbc.g_00192	CDS	777				hypothetical protein
Prbc.g_00193	gene	756	cysE			
Prbc.g_00193	CDS	756	cysE	2.3.1.30	COG1045	Serine acetyltransferase
Prbc.g_00194	gene	990				
Prbc.g_00194	CDS	990				hypothetical protein
Prbc.g_00195	gene	609	infC			
Prbc.g_00195	CDS	609	infC		COG0290	Translation initiation factor IF-3
Prbc.g_00196	gene	900	miaA			
Prbc.g_00196	CDS	900	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
Prbc.g_00197	gene	1968	gyrB			
Prbc.g_00197	CDS	1968	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
Prbc.g_00198	gene	330				
Prbc.g_00198	CDS	330				hypothetical protein
Prbc.g_00199	gene	375	crcB_1			
Prbc.g_00199	CDS	375	crcB_1			Putative fluoride ion transporter CrcB
Prbc.g_00200	gene	345	crcB_2			
Prbc.g_00200	CDS	345	crcB_2			Putative fluoride ion transporter CrcB
Prbc.g_00201	gene	477	gpx1			
Prbc.g_00201	CDS	477	gpx1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
Prbc.g_00202	gene	1410				
Prbc.g_00202	CDS	1410			COG2239	Magnesium transporter MgtE
Prbc.g_00203	gene	1008	sigA2_1			
Prbc.g_00203	CDS	1008	sigA2_1		COG0568	RNA polymerase sigma factor SigA2
