locus_tag	ftype	length_bp	gene	EC_number	COG	product
Syaj.g_00001	gene	219				
Syaj.g_00001	CDS	219				hypothetical protein
Syaj.g_00002	gene	141				
Syaj.g_00002	CDS	141				hypothetical protein
Syaj.g_00003	gene	372				
Syaj.g_00003	CDS	372				hypothetical protein
Syaj.g_00004	gene	654				
Syaj.g_00004	CDS	654				hypothetical protein
Syaj.g_00005	gene	171				
Syaj.g_00005	CDS	171				hypothetical protein
Syaj.g_00006	gene	198				
Syaj.g_00006	CDS	198				hypothetical protein
Syaj.g_00007	gene	237				
Syaj.g_00007	CDS	237				hypothetical protein
Syaj.g_00008	gene	132				
Syaj.g_00008	CDS	132				hypothetical protein
Syaj.g_00009	gene	129				
Syaj.g_00009	CDS	129				hypothetical protein
Syaj.g_00010	gene	1260				
Syaj.g_00010	CDS	1260				hypothetical protein
Syaj.g_00011	gene	225				
Syaj.g_00011	CDS	225				hypothetical protein
Syaj.g_00012	gene	846				
Syaj.g_00012	CDS	846				hypothetical protein
Syaj.g_00013	gene	714				
Syaj.g_00013	CDS	714				hypothetical protein
Syaj.g_00014	gene	270				
Syaj.g_00014	CDS	270				hypothetical protein
Syaj.g_00015	gene	1935				
Syaj.g_00015	CDS	1935				hypothetical protein
Syaj.g_00016	gene	261				
Syaj.g_00016	CDS	261				hypothetical protein
Syaj.g_00017	gene	444				
Syaj.g_00017	CDS	444				hypothetical protein
Syaj.g_00018	gene	495				
Syaj.g_00018	CDS	495				hypothetical protein
Syaj.g_00019	gene	219				
Syaj.g_00019	CDS	219				hypothetical protein
Syaj.g_00020	gene	210				
Syaj.g_00020	CDS	210				hypothetical protein
Syaj.g_00021	gene	102				
Syaj.g_00021	CDS	102				hypothetical protein
Syaj.g_00022	gene	408				
Syaj.g_00022	CDS	408				hypothetical protein
Syaj.g_00023	gene	318				
Syaj.g_00023	CDS	318				hypothetical protein
Syaj.g_00024	gene	132				
Syaj.g_00024	CDS	132				hypothetical protein
Syaj.g_00025	gene	357				
Syaj.g_00025	CDS	357				hypothetical protein
Syaj.g_00026	gene	219				
Syaj.g_00026	CDS	219				hypothetical protein
Syaj.g_00027	gene	291				
Syaj.g_00027	CDS	291				hypothetical protein
Syaj.g_00028	gene	447				
Syaj.g_00028	CDS	447				hypothetical protein
Syaj.g_00029	gene	300				
Syaj.g_00029	CDS	300				hypothetical protein
Syaj.g_00030	gene	177				
Syaj.g_00030	CDS	177				hypothetical protein
Syaj.g_00031	gene	165				
Syaj.g_00031	CDS	165				hypothetical protein
Syaj.g_00032	gene	705				
Syaj.g_00032	CDS	705				hypothetical protein
Syaj.g_00033	gene	768				
Syaj.g_00033	CDS	768				hypothetical protein
Syaj.g_00034	gene	198				
Syaj.g_00034	CDS	198				hypothetical protein
Syaj.g_00035	gene	189				
Syaj.g_00035	CDS	189				hypothetical protein
Syaj.g_00036	gene	1056				
Syaj.g_00036	CDS	1056				hypothetical protein
Syaj.g_00037	gene	77				
Syaj.g_00037	tRNA	77				tRNA-Arg(tct)
Syaj.g_00038	gene	831				
Syaj.g_00038	CDS	831				hypothetical protein
Syaj.g_00039	gene	228				
Syaj.g_00039	CDS	228				hypothetical protein
Syaj.g_00040	gene	870	rsmI			
Syaj.g_00040	CDS	870	rsmI	2.1.1.198		Ribosomal RNA small subunit methyltransferase I
Syaj.g_00041	gene	165				
Syaj.g_00041	CDS	165				hypothetical protein
Syaj.g_00042	gene	312				
Syaj.g_00042	CDS	312				hypothetical protein
Syaj.g_00043	gene	915	cysQ_1			
Syaj.g_00043	CDS	915	cysQ_1	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
Syaj.g_00044	gene	2166	pnp_1			
Syaj.g_00044	CDS	2166	pnp_1	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
Syaj.g_00045	gene	303	rpsN			
Syaj.g_00045	CDS	303	rpsN		COG0199	30S ribosomal protein S14
Syaj.g_00046	gene	1083	mmpA			
Syaj.g_00046	CDS	1083	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
Syaj.g_00047	gene	1278	serS			
Syaj.g_00047	CDS	1278	serS	6.1.1.11	COG0172	Serine--tRNA ligase
Syaj.g_00048	gene	348				
Syaj.g_00048	CDS	348				hypothetical protein
Syaj.g_00049	gene	1491	ftsH			
Syaj.g_00049	CDS	1491	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
Syaj.g_00050	gene	522				
Syaj.g_00050	CDS	522				hypothetical protein
Syaj.g_00051	gene	1146	yidC			
Syaj.g_00051	CDS	1146	yidC			Membrane protein insertase YidC
Syaj.g_00052	gene	411				
Syaj.g_00052	CDS	411				hypothetical protein
Syaj.g_00053	gene	384	rnpA			
Syaj.g_00053	CDS	384	rnpA	3.1.26.5		Ribonuclease P protein component
Syaj.g_00054	gene	576				
Syaj.g_00054	CDS	576				hypothetical protein
Syaj.g_00055	gene	384	aroH			
Syaj.g_00055	CDS	384	aroH	5.4.99.5	COG4401	Chorismate mutase AroH
Syaj.g_00056	gene	813	sppA			
Syaj.g_00056	CDS	813	sppA	3.4.21.-	COG0616	Putative signal peptide peptidase SppA
Syaj.g_00057	gene	936				
Syaj.g_00057	CDS	936				hypothetical protein
Syaj.g_00058	gene	1110	mshA_1			
Syaj.g_00058	CDS	1110	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
Syaj.g_00059	gene	1785	arnT			
Syaj.g_00059	CDS	1785	arnT	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
Syaj.g_00060	gene	630				
Syaj.g_00060	CDS	630				hypothetical protein
Syaj.g_00061	gene	519				
Syaj.g_00061	CDS	519				hypothetical protein
Syaj.g_00062	gene	774				
