locus_tag	ftype	length_bp	gene	EC_number	COG	product
Prbj.g_00001	gene	342	sigA2_1			
Prbj.g_00001	CDS	342	sigA2_1		COG0568	RNA polymerase sigma factor SigA2
Prbj.g_00002	gene	1647	ubiB_1			
Prbj.g_00002	CDS	1647	ubiB_1	2.7.-.-		protein kinase UbiB
Prbj.g_00003	gene	1401	speA_1			
Prbj.g_00003	CDS	1401	speA_1	4.1.1.19	COG1982	Arginine decarboxylase
Prbj.g_00004	gene	921				
Prbj.g_00004	CDS	921				hypothetical protein
Prbj.g_00005	gene	639				
Prbj.g_00005	CDS	639				hypothetical protein
Prbj.g_00006	gene	918	lip3			
Prbj.g_00006	CDS	918	lip3	3.1.1.3		Lipase 3
Prbj.g_00007	gene	1161	dhaD			
Prbj.g_00007	CDS	1161	dhaD	1.1.1.6		Glycerol dehydrogenase
Prbj.g_00008	gene	2580	clpC			
Prbj.g_00008	CDS	2580	clpC		COG0542	Negative regulator of genetic competence ClpC/MecB
Prbj.g_00009	gene	486	rimI			
Prbj.g_00009	CDS	486	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
Prbj.g_00010	gene	1368	lysA			
Prbj.g_00010	CDS	1368	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
Prbj.g_00011	gene	888	cdaA			
Prbj.g_00011	CDS	888	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
Prbj.g_00012	gene	798	uppS			
Prbj.g_00012	CDS	798	uppS	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
Prbj.g_00013	gene	1008	bioB			
Prbj.g_00013	CDS	1008	bioB	2.8.1.6	COG0502	Biotin synthase
Prbj.g_00014	gene	933				
Prbj.g_00014	CDS	933				hypothetical protein
Prbj.g_00015	gene	438				
Prbj.g_00015	CDS	438				hypothetical protein
Prbj.g_00016	gene	261				
Prbj.g_00016	CDS	261				hypothetical protein
Prbj.g_00017	gene	1200				
Prbj.g_00017	CDS	1200				hypothetical protein
Prbj.g_00018	gene	2619	pepN			
Prbj.g_00018	CDS	2619	pepN	3.4.11.2	COG0308	Aminopeptidase N
Prbj.g_00019	gene	1563	crtI			
Prbj.g_00019	CDS	1563	crtI	1.3.99.31	COG1233	Phytoene desaturase (lycopene-forming)
Prbj.g_00020	gene	1386	trmFO			
Prbj.g_00020	CDS	1386	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
Prbj.g_00021	gene	117	psbY			
Prbj.g_00021	CDS	117	psbY			Photosystem II protein Y
Prbj.g_00022	gene	73				
Prbj.g_00022	tRNA	73				tRNA-Lys(ttt)
Prbj.g_00023	gene	198				
Prbj.g_00023	CDS	198				hypothetical protein
Prbj.g_00024	gene	330				
Prbj.g_00024	CDS	330				hypothetical protein
Prbj.g_00025	gene	213				
Prbj.g_00025	CDS	213				hypothetical protein
Prbj.g_00026	gene	111				
Prbj.g_00026	CDS	111				hypothetical protein
Prbj.g_00027	gene	117				
Prbj.g_00027	CDS	117				hypothetical protein
Prbj.g_00028	gene	204				
Prbj.g_00028	CDS	204				hypothetical protein
Prbj.g_00029	gene	126				
Prbj.g_00029	CDS	126				hypothetical protein
Prbj.g_00030	gene	1053	pcbB			
Prbj.g_00030	CDS	1053	pcbB			Divinyl chlorophyll a/b light-harvesting protein PcbB
Prbj.g_00031	gene	279				
Prbj.g_00031	CDS	279				hypothetical protein
Prbj.g_00032	gene	1263	ousA			
Prbj.g_00032	CDS	1263	ousA			Glycine betaine/proline/ectoine/pipecolic acid transporter OusA
Prbj.g_00033	gene	603				
Prbj.g_00033	CDS	603				hypothetical protein
Prbj.g_00034	gene	123				
Prbj.g_00034	CDS	123				hypothetical protein
Prbj.g_00035	gene	264				
Prbj.g_00035	CDS	264				hypothetical protein
Prbj.g_00036	gene	240				
Prbj.g_00036	CDS	240				hypothetical protein
Prbj.g_00037	gene	135				
Prbj.g_00037	CDS	135				hypothetical protein
Prbj.g_00038	gene	198				
Prbj.g_00038	CDS	198				hypothetical protein
Prbj.g_00039	gene	1587	asD			
Prbj.g_00039	CDS	1587	asD	2.6.1.1		Bifunctional aspartate aminotransferase and L-aspartate beta-decarboxylase
Prbj.g_00040	gene	525				
Prbj.g_00040	CDS	525				hypothetical protein
Prbj.g_00041	gene	135				
Prbj.g_00041	CDS	135				hypothetical protein
Prbj.g_00042	gene	234				
Prbj.g_00042	CDS	234				hypothetical protein
Prbj.g_00043	gene	402				
Prbj.g_00043	CDS	402				hypothetical protein
Prbj.g_00044	gene	339				
Prbj.g_00044	CDS	339				hypothetical protein
Prbj.g_00045	gene	321				
Prbj.g_00045	CDS	321				hypothetical protein
Prbj.g_00046	gene	294				
Prbj.g_00046	CDS	294				hypothetical protein
Prbj.g_00047	gene	294				
Prbj.g_00047	CDS	294				hypothetical protein
Prbj.g_00048	gene	171				
Prbj.g_00048	CDS	171				hypothetical protein
Prbj.g_00049	gene	144				
Prbj.g_00049	CDS	144				hypothetical protein
Prbj.g_00050	gene	408				
Prbj.g_00050	CDS	408				hypothetical protein
Prbj.g_00051	gene	342				
Prbj.g_00051	CDS	342				hypothetical protein
Prbj.g_00052	gene	471				
Prbj.g_00052	CDS	471				hypothetical protein
Prbj.g_00053	gene	1440				
Prbj.g_00053	CDS	1440				hypothetical protein
Prbj.g_00054	gene	207				
Prbj.g_00054	CDS	207				hypothetical protein
Prbj.g_00055	gene	1116				
Prbj.g_00055	CDS	1116				hypothetical protein
Prbj.g_00056	gene	183				
Prbj.g_00056	CDS	183				hypothetical protein
Prbj.g_00057	gene	180				
Prbj.g_00057	CDS	180				hypothetical protein
Prbj.g_00058	gene	333				
Prbj.g_00058	CDS	333				hypothetical protein
Prbj.g_00059	gene	285				
Prbj.g_00059	CDS	285				hypothetical protein
Prbj.g_00060	gene	216				
Prbj.g_00060	CDS	216				hypothetical protein
Prbj.g_00061	gene	738	mtnC			
Prbj.g_00061	CDS	738	mtnC	3.1.3.77		Enolase-phosphatase E1
Prbj.g_00062	gene	624	mtnB			
Prbj.g_00062	CDS	624	mtnB	4.2.1.109	COG0235	Methylthioribulose-1-phosphate dehydratase
Prbj.g_00063	gene	876	mutM			
Prbj.g_00063	CDS	876	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
Prbj.g_00064	gene	234	psaE			
Prbj.g_00064	CDS	234	psaE			Photosystem I reaction center subunit IV
Prbj.g_00065	gene	1041				
Prbj.g_00065	CDS	1041				hypothetical protein
Prbj.g_00066	gene	1494	recQ			
Prbj.g_00066	CDS	1494	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
Prbj.g_00067	gene	1446				
Prbj.g_00067	CDS	1446				hypothetical protein
Prbj.g_00068	gene	1380	aldH1			
