Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000000	N0	n0	1.0	Non-Terminal	Prbe.g_01119, Prap.g_01862, Prbf.g_00776, Prak.g_01562, Prbn.g_01662, Prbg.g_01567, Prbh.g_01903, Pram.g_01511, Pral.g_00037, Prbd.g_01914, Praa.g_01235, Praz.g_00894, Pray.g_01576, Prba.g_00243, Prad.g_01982, Prau.g_01665, Pras.g_00493, Prai.g_01612, Praq.g_01956, Prar.g_00713, Prac.g_00277, Prbb.g_01354, Prbm.g_01406, Praj.g_01077, Praj.g_01357, Praj.g_00418, Prbb.g_00432, Prbb.g_01401, Prbb.g_01120, Prbc.g_00104, Prbm.g_01116, Prbm.g_00435, Prbc.g_02164, Prbc.g_00806, Praj.g_01730, Prbm.g_01808, Prbb.g_01785, Praw.g_01780, Prag.g_00721, Prbd.g_01568, Prae.g_01580, Prab.g_01598, Pran.g_00601, Prad.g_00392, Prau.g_01648, Pras.g_00470, Pray.g_01603, Prba.g_00269, Praz.g_00921, Prbi.g_01709, Prao.g_01515, Praw.g_00455, Prag.g_01608, Praa.g_01598, Prai.g_01592, Prax.g_01608, Praq.g_00026, Prar.g_00729, Prac.g_00292, Prav.g_01695, Praw.g_00893, Prag.g_01230, Praa.g_01244, Praw.g_00974, Prag.g_01348, Prav.g_00973, Prax.g_00496, Pran.g_00931, Prab.g_01630, Prab.g_00760, Pran.g_01423, Prbc.g_02165, Praj.g_01078, Prbb.g_01121, Praj.g_01309, Prbm.g_01117, Prbb.g_01319, Prbb.g_00431, Praj.g_01272, Prbm.g_01382, Prbm.g_01229, Praj.g_01202, Prbb.g_01244, Prbm.g_00436, Prbm.g_01407, Praj.g_00417, Prbl.g_00116, Prbj.g_00164, Prbk.g_00165, Praf.g_00813, Prah.g_01348, Prat.g_01549	Prah.g_01152, Praf.g_01042, Prah.g_01154, Praf.g_01039, Praf.g_00815, Prbl.g_00118, Prah.g_01346, Prbk.g_00167, Prbj.g_00166, Praa.g_01597, Pras.g_00469, Prao.g_01514, Prbd.g_01569, Pran.g_00579, Prab.g_00918, Prab.g_01620, Prad.g_01297, Prae.g_01222, Prad.g_01435, Prag.g_00722, Praw.g_01779, Prbd.g_00528, Prba.g_00003, Prar.g_01204, Praq.g_00025, Prav.g_01821, Prai.g_01234, Prbi.g_01268, Prao.g_01029, Pran.g_00001, Prax.g_00259, Prai.g_01591, Prau.g_01266, Praz.g_00922, Prag.g_01650, Pray.g_00003, Prab.g_01597, Prai.g_01775, Prag.g_01607, Prac.g_00926, Praw.g_00496, Prai.g_00908, Prar.g_00730, Prac.g_00293, Prad.g_00393, Prav.g_01694, Praw.g_00294, Praw.g_00454, Prag.g_01213, Pran.g_00602, Pras.g_00117, Prba.g_00270, Prbi.g_01708, Pray.g_01604, Praz.g_00694, Prax.g_01609, Prab.g_01278, Prau.g_01647, Praq.g_01392, Prae.g_01579, Praj.g_01080, Prat.g_01510, Prbf.g_00760, Prak.g_01578, Prap.g_01846, Prbg.g_01583, Prbe.g_01052, Prbn.g_01678, Prat.g_01189, Prbc.g_00106, Praj.g_01100, Prbc.g_00608, Prbm.g_01141, Prbb.g_01145, Prbh.g_01858, Pram.g_01556, Pram.g_01512, Prbc.g_02167, Prbb.g_01352, Prbn.g_01152, Praj.g_01359, Prbf.g_00775, Prap.g_01861, Prbn.g_01663, Prbf.g_00881, Prbb.g_01123, Prbc.g_00808, Praj.g_01307, Praj.g_01732, Prbg.g_01568, Prbg.g_01523, Prbe.g_01120, Prat.g_01547, Prbb.g_01403, Prak.g_01563, Pral.g_01333, Prbh.g_01902, Prbc.g_00618, Prbb.g_01787, Prbe.g_01586, Prak.g_01209, Prbm.g_01810, Prbm.g_01404, Prap.g_00493, Pral.g_00038, Prbm.g_01119, Prav.g_01738, Prbb.g_00103, Prbc.g_00525, Praj.g_00087, Prbb.g_01313, Praj.g_01267, Pran.g_00593, Prab.g_01606, Praw.g_00472, Prav.g_01715, Prav.g_01730, Prad.g_00349, Prad.g_00372, Prbi.g_01370, Prae.g_01300, Prbd.g_01836, Prao.g_01528, Prao.g_01297, Prax.g_01920, Praa.g_01297, Prag.g_01626
OG0000000	N0	n10	0.4	Non-Terminal	Prbd.g_01914, Praa.g_01235, Praz.g_00894, Pray.g_01576, Prba.g_00243, Prad.g_01982, Prau.g_01665, Pras.g_00493, Prai.g_01612, Praq.g_01956, Prar.g_00713, Prac.g_00277, Prbb.g_01354, Prbm.g_01406, Praj.g_01077, Praj.g_01357, Praj.g_00418, Prbb.g_00432, Prbb.g_01401, Prbb.g_01120, Prbc.g_00104, Prbm.g_01116, Prbm.g_00435, Prbc.g_02164, Prbc.g_00806, Praj.g_01730, Prbm.g_01808, Prbb.g_01785	Praw.g_01780, Prag.g_00721, Prbd.g_01568, Prae.g_01580, Prab.g_01598, Pran.g_00601, Prad.g_00392, Prau.g_01648, Pras.g_00470, Pray.g_01603, Prba.g_00269, Praz.g_00921, Prbi.g_01709, Prao.g_01515, Praw.g_00455, Prag.g_01608, Praa.g_01598, Prai.g_01592, Prax.g_01608, Praq.g_00026, Prar.g_00729, Prac.g_00292, Prav.g_01695, Praw.g_00893, Prag.g_01230, Praa.g_01244, Praw.g_00974, Prag.g_01348, Prav.g_00973, Prax.g_00496, Pran.g_00931, Prab.g_01630, Prab.g_00760, Pran.g_01423, Prbc.g_02165, Praj.g_01078, Prbb.g_01121, Praj.g_01309, Prbm.g_01117, Prbb.g_01319, Prbb.g_00431, Praj.g_01272, Prbm.g_01382, Prbm.g_01229, Praj.g_01202, Prbb.g_01244, Prbm.g_00436, Prbm.g_01407, Praj.g_00417, Prbl.g_00116, Prbj.g_00164, Prbk.g_00165, Praf.g_00813, Prah.g_01348, Prat.g_01549
OG0000000	N11	n23	0.25	Non-Terminal	Prbb.g_01354	Prbm.g_01406, Praj.g_01077, Praj.g_01357, Praj.g_00418, Prbb.g_00432, Prbb.g_01401, Prbb.g_01120, Prbc.g_00104, Prbm.g_01116, Prbm.g_00435, Prbc.g_02164, Prbc.g_00806, Praj.g_01730, Prbm.g_01808, Prbb.g_01785
OG0000000	N11	n24	1.0	Non-Terminal	Prbm.g_01406, Praj.g_01077, Praj.g_01357, Praj.g_00418, Prbb.g_00432, Prbb.g_01401, Prbb.g_01120, Prbc.g_00104, Prbm.g_01116, Prbm.g_00435	Prbc.g_02164, Prbc.g_00806, Praj.g_01730, Prbm.g_01808, Prbb.g_01785
OG0000000	N11	n25	0.25	Non-Terminal	Prbm.g_01406, Praj.g_01077, Praj.g_01357, Praj.g_00418, Prbb.g_00432, Prbb.g_01401, Prbb.g_01120, Prbc.g_00104	Prbm.g_01116, Prbm.g_00435
OG0000000	Praj	n29	1.0	Terminal	Praj.g_01077	Praj.g_01357, Praj.g_00418
OG0000000	Praj	n30	1.0	Terminal	Praj.g_01357	Praj.g_00418
OG0000000	Prbb	n31	1.0	Terminal	Prbb.g_00432	Prbb.g_01401, Prbb.g_01120
OG0000000	Prbb	n32	1.0	Terminal	Prbb.g_01401	Prbb.g_01120
OG0000000	Prbm	n33	1.0	Terminal	Prbm.g_01116	Prbm.g_00435
