locus_tag	ftype	length_bp	gene	EC_number	COG	product
Syap.g_00001	gene	1218				
Syap.g_00001	CDS	1218				hypothetical protein
Syap.g_00002	gene	405				
Syap.g_00002	CDS	405				hypothetical protein
Syap.g_00003	gene	74				
Syap.g_00003	tRNA	74				tRNA-His(gtg)
Syap.g_00004	gene	501				
Syap.g_00004	CDS	501				hypothetical protein
Syap.g_00005	gene	579				
Syap.g_00005	CDS	579				hypothetical protein
Syap.g_00006	gene	1098				
Syap.g_00006	CDS	1098		5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
Syap.g_00007	gene	1218	miaB_1			
Syap.g_00007	CDS	1218	miaB_1	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
Syap.g_00008	gene	1119	ddl			
Syap.g_00008	CDS	1119	ddl	6.3.2.4		D-alanine--D-alanine ligase
Syap.g_00009	gene	399				
Syap.g_00009	CDS	399				hypothetical protein
Syap.g_00010	gene	813	ftsQ			
Syap.g_00010	CDS	813	ftsQ			Cell division protein FtsQ
Syap.g_00011	gene	1314	ftsZ			
Syap.g_00011	CDS	1314	ftsZ			Cell division protein FtsZ
Syap.g_00012	gene	393				
Syap.g_00012	CDS	393				hypothetical protein
Syap.g_00013	gene	1368	hemW			
Syap.g_00013	CDS	1368	hemW			Heme chaperone HemW
Syap.g_00014	gene	1161				
Syap.g_00014	CDS	1161				hypothetical protein
Syap.g_00015	gene	696	clpP_1			
Syap.g_00015	CDS	696	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
Syap.g_00016	gene	603	clpP_2			
Syap.g_00016	CDS	603	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
Syap.g_00017	gene	996	ilvC			
Syap.g_00017	CDS	996	ilvC	1.1.1.86		Ketol-acid reductoisomerase (NADP(+))
Syap.g_00018	gene	1038				
Syap.g_00018	CDS	1038				hypothetical protein
Syap.g_00019	gene	861	cbiB			
Syap.g_00019	CDS	861	cbiB			Cobalamin biosynthesis protein CbiB
Syap.g_00020	gene	243				
Syap.g_00020	CDS	243				hypothetical protein
Syap.g_00021	gene	864	pyrF			
Syap.g_00021	CDS	864	pyrF			Orotidine 5'-phosphate decarboxylase
Syap.g_00022	gene	195				
Syap.g_00022	CDS	195				hypothetical protein
Syap.g_00023	gene	1248	tyrS			
Syap.g_00023	CDS	1248	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
Syap.g_00024	gene	324				
Syap.g_00024	CDS	324				hypothetical protein
Syap.g_00025	gene	723	rcsB			
Syap.g_00025	CDS	723	rcsB			Transcriptional regulatory protein RcsB
Syap.g_00026	gene	1311				
Syap.g_00026	CDS	1311				hypothetical protein
Syap.g_00027	gene	1515	pepA			
Syap.g_00027	CDS	1515	pepA	3.4.11.1		putative cytosol aminopeptidase
Syap.g_00028	gene	285				
Syap.g_00028	CDS	285				hypothetical protein
Syap.g_00029	gene	195				
Syap.g_00029	CDS	195				hypothetical protein
Syap.g_00030	gene	636	msrA2			
Syap.g_00030	CDS	636	msrA2	1.8.4.11		Peptide methionine sulfoxide reductase MsrA 2
Syap.g_00031	gene	1194	lpxB_1			
Syap.g_00031	CDS	1194	lpxB_1	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
Syap.g_00032	gene	807	lpxA			
Syap.g_00032	CDS	807	lpxA	2.3.1.129		Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
Syap.g_00033	gene	492	fabZ			
Syap.g_00033	CDS	492	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
Syap.g_00034	gene	855	lpxC			
Syap.g_00034	CDS	855	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
Syap.g_00035	gene	2289	bamA			
Syap.g_00035	CDS	2289	bamA			Outer membrane protein assembly factor BamA
Syap.g_00036	gene	768	purC			
Syap.g_00036	CDS	768	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
Syap.g_00037	gene	981				
Syap.g_00037	CDS	981				hypothetical protein
Syap.g_00038	gene	234				
Syap.g_00038	CDS	234				hypothetical protein
Syap.g_00039	gene	1086	purD			
Syap.g_00039	CDS	1086	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
Syap.g_00040	gene	1707	sasA_1			
Syap.g_00040	CDS	1707	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
Syap.g_00041	gene	324	sasA_2			
