Orthogroup	Species	Syan	Orthologs
OG0000001	Prax	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Prax.g_01878
OG0000001	Prbi	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Prbi.g_01424
OG0000001	Prao	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Prao.g_01254
OG0000001	Prav	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Prav.g_01458
OG0000001	Prag	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Prag.g_01374
OG0000001	Praw	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Praw.g_01000
OG0000001	Prad	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Prad.g_00609
OG0000001	Prac	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Prac.g_00202
OG0000001	Praq	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Praq.g_00160
OG0000001	Prar	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Prar.g_00926
OG0000001	Prbd	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Prbd.g_01779
OG0000001	Prae	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Prae.g_01353
OG0000001	Praa	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Praa.g_01351
OG0000001	Pray	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Pray.g_01844
OG0000001	Praz	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Praz.g_01154
OG0000001	Prba	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Prba.g_00211
OG0000001	Prai	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Prai.g_01235, Prai.g_01356
OG0000001	Prau	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Prau.g_01394
OG0000001	Pras	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Pras.g_00235
OG0000001	Prbb	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Prbb.g_01611
OG0000001	Prbc	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Prbc.g_00588
OG0000001	Praj	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Praj.g_01549
OG0000001	Prbm	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Prbm.g_01633
OG0000001	Pral	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Pral.g_01236
OG0000001	Prat	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Prat.g_01285, Prat.g_01286
OG0000001	Prak	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Prak.g_01302
OG0000001	Prbg	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Prbg.g_00502
OG0000001	Prap	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Prap.g_01925
OG0000001	Prbe	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Prbe.g_00400
OG0000001	Prbf	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Prbf.g_00068
OG0000001	Prbn	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Prbn.g_01213
OG0000001	Prbh	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Prbh.g_00001
OG0000001	Pram	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528	Pram.g_01954, Pram.g_01953
OG0000001	Syap	Syan.g_02266	Syap.g_00785, Syap.g_02195, Syap.g_02194, Syap.g_02201, Syap.g_02615
OG0000001	Syas	Syan.g_02266	Syas.g_00966, Syas.g_00967, Syas.g_00093, Syas.g_02373
OG0000001	Syao	Syan.g_02266	Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558
OG0000001	Syaa	Syan.g_02266	Syaa.g_02439
OG0000001	Syam	Syan.g_02266	Syam.g_02178
OG0000001	Syai	Syan.g_02266	Syai.g_00891, Syai.g_02595
OG0000001	Syak	Syan.g_02266	Syak.g_02138
OG0000001	Syab	Syan.g_02266	Syab.g_02553, Syab.g_02555
OG0000001	Syal	Syan.g_02266	Syal.g_00874, Syal.g_01184
OG0000001	Prah	Syan.g_02266	Prah.g_02270
OG0000001	Praf	Syan.g_02266	Praf.g_02422
OG0000001	Prbj	Syan.g_02266	Prbj.g_01549, Prbj.g_02662
OG0000001	Prbk	Syan.g_02266	Prbk.g_00561, Prbk.g_02701
OG0000001	Prbl	Syan.g_02266	Prbl.g_00808, Prbl.g_02598
OG0000001	Syah	Syan.g_02266	Syah.g_00040, Syah.g_00041
OG0000001	Syaf	Syan.g_02266	Syaf.g_00845
OG0000001	Syac	Syan.g_02266	Syac.g_00341, Syac.g_00340
OG0000001	Syae	Syan.g_02266	Syae.g_01417
OG0000001	Syad	Syan.g_02266	Syad.g_02865
OG0000001	Syaj	Syan.g_02266	Syaj.g_01950
OG0000001	Syag	Syan.g_02266	Syag.g_01943
OG0000001	Syaq	Syan.g_02266	Syaq.g_01434
OG0000001	Syar	Syan.g_02266	Syar.g_00070
OG0000001	Syat	Syan.g_02266	Syat.g_02908, Syat.g_02909
OG0000001	Syab	Syan.g_01149	Syab.g_01509, Syab.g_01510
OG0000001	Syaj	Syan.g_01149	Syaj.g_02660
OG0000001	Syad	Syan.g_01149	Syad.g_01238, Syad.g_00611
OG0000001	Syaf	Syan.g_01149	Syaf.g_01634
OG0000001	Syai	Syan.g_01149	Syai.g_01729
OG0000001	Syam	Syan.g_01149	Syam.g_00929
OG0000001	Syac	Syan.g_01149	Syac.g_02169
OG0000001	Syah	Syan.g_01149	Syah.g_00710
OG0000001	Syaa	Syan.g_01149	Syaa.g_02329
OG0000001	Syae	Syan.g_01149	Syae.g_02055
OG0000001	Syag	Syan.g_01149	Syag.g_00520
OG0000001	Syat	Syan.g_01149	Syat.g_01540
OG0000001	Syak	Syan.g_01149	Syak.g_00579
OG0000001	Syaq	Syan.g_01149	Syaq.g_02413
OG0000001	Syab	Syan.g_02528	Syab.g_00673
OG0000001	Prbj	Syan.g_02528	Prbj.g_02690
OG0000001	Prbk	Syan.g_02528	Prbk.g_00630
OG0000001	Prbl	Syan.g_02528	Prbl.g_02578
OG0000001	Praf	Syan.g_02528	Praf.g_01293
OG0000001	Prah	Syan.g_02528	Prah.g_00896
OG0000001	Syap	Syan.g_02528	Syap.g_00399
OG0000001	Syar	Syan.g_02528	Syar.g_02229
OG0000001	Syat	Syan.g_02528	Syat.g_00878
OG0000003	Syag	Syan.g_00157, Syan.g_00032	Syag.g_01246, Syag.g_01565, Syag.g_01570, Syag.g_00064, Syag.g_00065, Syag.g_01566, Syag.g_01571, Syag.g_01561
OG0000003	Prah	Syan.g_00157, Syan.g_00032	Prah.g_02448
OG0000003	Syal	Syan.g_00157, Syan.g_00032	Syal.g_00009
OG0000003	Syaq	Syan.g_00157	Syaq.g_01566
OG0000003	Syar	Syan.g_00157	Syar.g_00836
OG0000003	Syas	Syan.g_00157	Syas.g_01418
OG0000003	Syap	Syan.g_00157	Syap.g_00679
OG0000003	Syaq	Syan.g_00032	Syaq.g_00887
OG0000003	Syad	Syan.g_01063, Syan.g_01258, Syan.g_02794, Syan.g_01055	Syad.g_01998, Syad.g_02748, Syad.g_02240, Syad.g_01927, Syad.g_01929, Syad.g_02601, Syad.g_01996
OG0000003	Syal	Syan.g_01063, Syan.g_01258, Syan.g_02794, Syan.g_01055	Syal.g_02153
OG0000003	Praf	Syan.g_01063, Syan.g_01258, Syan.g_02794, Syan.g_01055	Praf.g_02523
OG0000003	Syag	Syan.g_01063, Syan.g_01258, Syan.g_02794, Syan.g_01055	Syag.g_00691
OG0000004	Syaq	Syan.g_00183	Syaq.g_02603
OG0000004	Prbj	Syan.g_00183	Prbj.g_00754
OG0000004	Prbk	Syan.g_00183	Prbk.g_01760
OG0000004	Prbl	Syan.g_00183	Prbl.g_00021
OG0000004	Praf	Syan.g_00183	Praf.g_01121
OG0000004	Prah	Syan.g_00183	Prah.g_01022
OG0000004	Prab	Syan.g_00183	Prab.g_00700
OG0000004	Pran	Syan.g_00183	Pran.g_01483
OG0000004	Prai	Syan.g_00183	Prai.g_00724
OG0000004	Prad	Syan.g_00183	Prad.g_01269
OG0000004	Praa	Syan.g_00183	Praa.g_00695
OG0000004	Pray	Syan.g_00183	Pray.g_01068
OG0000004	Praz	Syan.g_00183	Praz.g_01635
OG0000004	Prba	Syan.g_00183	Prba.g_01622
OG0000004	Prax	Syan.g_00183	Prax.g_00947
OG0000004	Prag	Syan.g_00183	Prag.g_00673
OG0000004	Praw	Syan.g_00183	Praw.g_01827
OG0000004	Prac	Syan.g_00183	Prac.g_00676
OG0000004	Praq	Syan.g_00183	Praq.g_00824
OG0000004	Prar	Syan.g_00183	Prar.g_01525
OG0000004	Prae	Syan.g_00183	Prae.g_00669
OG0000004	Prbd	Syan.g_00183	Prbd.g_00549
OG0000004	Prav	Syan.g_00183	Prav.g_01293
OG0000004	Prao	Syan.g_00183	Prao.g_00133
OG0000004	Prbi	Syan.g_00183	Prbi.g_00698
OG0000004	Pras	Syan.g_00183	Pras.g_01571
OG0000004	Prau	Syan.g_00183	Prau.g_00735
OG0000004	Pral	Syan.g_00183	Pral.g_01743
OG0000004	Prat	Syan.g_00183	Prat.g_00772
OG0000004	Prak	Syan.g_00183	Prak.g_00826
OG0000004	Prap	Syan.g_00183	Prap.g_00802
OG0000004	Prbe	Syan.g_00183	Prbe.g_01203
OG0000004	Prbf	Syan.g_00183	Prbf.g_01264
OG0000004	Prbg	Syan.g_00183	Prbg.g_01140
OG0000004	Prbn	Syan.g_00183	Prbn.g_01565
OG0000004	Pram	Syan.g_00183	Pram.g_00789
OG0000004	Prbh	Syan.g_00183	Prbh.g_00933
OG0000004	Syae	Syan.g_00183	Syae.g_00779
OG0000004	Syac	Syan.g_00183	Syac.g_00898
OG0000004	Syah	Syan.g_00183	Syah.g_02017
OG0000004	Syam	Syan.g_00183	Syam.g_00787
OG0000004	Syai	Syan.g_00183	Syai.g_01994
OG0000004	Syaf	Syan.g_00183	Syaf.g_01455
OG0000004	Syaa	Syan.g_00183	Syaa.g_00892
OG0000004	Syad	Syan.g_00183	Syad.g_01304
OG0000004	Syaj	Syan.g_00183	Syaj.g_00441
OG0000004	Syab	Syan.g_00183	Syab.g_00549, Syab.g_01193
OG0000004	Syak	Syan.g_00183	Syak.g_01219, Syak.g_00720
OG0000004	Syag	Syan.g_00183	Syag.g_00988
OG0000004	Syal	Syan.g_00183	Syal.g_01809
OG0000004	Praj	Syan.g_00183	Praj.g_01396
OG0000004	Prbc	Syan.g_00183	Prbc.g_01381
OG0000004	Prbm	Syan.g_00183	Prbm.g_01483
OG0000004	Prbb	Syan.g_00183	Prbb.g_01450
OG0000004	Syao	Syan.g_00183	Syao.g_02374
OG0000004	Syar	Syan.g_00183	Syar.g_02051
OG0000004	Syas	Syan.g_00183	Syas.g_00176
OG0000004	Praf	Syan.g_00989	Praf.g_00743
OG0000004	Prah	Syan.g_00989	Prah.g_01413
OG0000004	Prbj	Syan.g_00989	Prbj.g_01777
OG0000004	Prbk	Syan.g_00989	Prbk.g_01134
OG0000004	Prbl	Syan.g_00989	Prbl.g_01771
OG0000004	Prbm	Syan.g_00989	Prbm.g_00291
OG0000004	Praj	Syan.g_00989	Praj.g_00271
OG0000004	Prbb	Syan.g_00989	Prbb.g_00288
OG0000004	Prbc	Syan.g_00989	Prbc.g_00339
OG0000004	Pram	Syan.g_00989	Pram.g_00219
OG0000004	Prbh	Syan.g_00989	Prbh.g_00548
OG0000004	Prak	Syan.g_00989	Prak.g_00248
OG0000004	Prap	Syan.g_00989	Prap.g_01480
OG0000004	Prbe	Syan.g_00989	Prbe.g_01784
OG0000004	Prbf	Syan.g_00989	Prbf.g_01570
OG0000004	Prbg	Syan.g_00989	Prbg.g_01014
OG0000004	Prbn	Syan.g_00989	Prbn.g_00318
OG0000004	Prat	Syan.g_00989	Prat.g_00236
OG0000004	Pral	Syan.g_00989	Pral.g_00809
OG0000004	Prac	Syan.g_00989	Prac.g_01698
OG0000004	Praq	Syan.g_00989	Praq.g_01770
OG0000004	Prar	Syan.g_00989	Prar.g_00095
OG0000004	Prav	Syan.g_00989	Prav.g_00806
OG0000004	Prai	Syan.g_00989	Prai.g_00243
OG0000004	Prab	Syan.g_00989	Prab.g_00223
OG0000004	Pran	Syan.g_00989	Pran.g_00200
OG0000004	Prag	Syan.g_00989	Prag.g_00225
OG0000004	Praw	Syan.g_00989	Praw.g_01203
OG0000004	Praa	Syan.g_00989	Praa.g_00232
OG0000004	Pras	Syan.g_00989	Pras.g_01084
OG0000004	Prau	Syan.g_00989	Prau.g_00233
OG0000004	Prae	Syan.g_00989	Prae.g_00235
OG0000004	Prax	Syan.g_00989	Prax.g_00986
OG0000004	Pray	Syan.g_00989	Pray.g_00713
OG0000004	Praz	Syan.g_00989	Praz.g_00592
OG0000004	Prba	Syan.g_00989	Prba.g_00451
OG0000004	Prbd	Syan.g_00989	Prbd.g_01007
OG0000004	Prbi	Syan.g_00989	Prbi.g_00256
OG0000004	Prad	Syan.g_00989	Prad.g_01759
OG0000004	Prao	Syan.g_00989	Prao.g_00370
OG0000004	Syar	Syan.g_00989	Syar.g_02225
OG0000004	Syak	Syan.g_00989	Syak.g_00003
OG0000004	Syab	Syan.g_00989	Syab.g_01911
OG0000004	Syal	Syan.g_00989	Syal.g_02718
OG0000004	Syaq	Syan.g_00989	Syaq.g_02042
OG0000004	Syaa	Syan.g_00989	Syaa.g_01667
OG0000004	Syae	Syan.g_00989	Syae.g_00042
OG0000004	Syad	Syan.g_00989	Syad.g_02184
OG0000004	Syaj	Syan.g_00989	Syaj.g_01314
OG0000004	Syag	Syan.g_00989	Syag.g_00370
OG0000004	Syac	Syan.g_00989	Syac.g_00948
OG0000004	Syah	Syan.g_00989	Syah.g_01967
OG0000004	Syaf	Syan.g_00989	Syaf.g_02351
OG0000004	Syai	Syan.g_00989	Syai.g_01062
OG0000004	Syam	Syan.g_00989	Syam.g_01499
OG0000004	Syas	Syan.g_00989	Syas.g_00174, Syas.g_00311
OG0000004	Syao	Syan.g_00989	Syao.g_01007
OG0000005	Prav	Syan.g_01423	Prav.g_01774
OG0000005	Prag	Syan.g_01423	Prag.g_01682
OG0000005	Praw	Syan.g_01423	Praw.g_00528
OG0000005	Prad	Syan.g_01423	Prad.g_00928
OG0000005	Prae	Syan.g_01423	Prae.g_01636
OG0000005	Prax	Syan.g_01423	Prax.g_01546
OG0000005	Prau	Syan.g_01423	Prau.g_01745
OG0000005	Pras	Syan.g_01423	Pras.g_00563
OG0000005	Prbd	Syan.g_01423	Prbd.g_01512
OG0000005	Prao	Syan.g_01423	Prao.g_01565
OG0000005	Prac	Syan.g_01423	Prac.g_00612
OG0000005	Praq	Syan.g_01423	Praq.g_00484
OG0000005	Prar	Syan.g_01423	Prar.g_01130
OG0000005	Prbi	Syan.g_01423	Prbi.g_01800
OG0000005	Praa	Syan.g_01423	Praa.g_01648
OG0000005	Pray	Syan.g_01423	Pray.g_01546
OG0000005	Praz	Syan.g_01423	Praz.g_00864
OG0000005	Prba	Syan.g_01423	Prba.g_00607
OG0000005	Prab	Syan.g_01423	Prab.g_01682
OG0000005	Pran	Syan.g_01423	Pran.g_00983
OG0000005	Prai	Syan.g_01423	Prai.g_01651
OG0000005	Prbc	Syan.g_01423	Prbc.g_00098
OG0000005	Praj	Syan.g_01423	Praj.g_01349
OG0000005	Prbb	Syan.g_01423	Prbb.g_01393
OG0000005	Syab	Syan.g_01423	Syab.g_02289
OG0000005	Syal	Syan.g_01423	Syal.g_00606
OG0000005	Syag	Syan.g_01423	Syag.g_01708
OG0000005	Syak	Syan.g_01423	Syak.g_02401
OG0000005	Syaq	Syan.g_01423	Syaq.g_01658
OG0000005	Syat	Syan.g_01423	Syat.g_03065
OG0000005	Syae	Syan.g_01423	Syae.g_01179
OG0000005	Syac	Syan.g_01423	Syac.g_00527
OG0000005	Syah	Syan.g_01423	Syah.g_02403
OG0000005	Syaa	Syan.g_01423	Syaa.g_00534
OG0000005	Syam	Syan.g_01423	Syam.g_02004
OG0000005	Syaf	Syan.g_01423	Syaf.g_01017
OG0000005	Syai	Syan.g_01423	Syai.g_02393
OG0000005	Syad	Syan.g_01423	Syad.g_02639
OG0000005	Syaj	Syan.g_01423	Syaj.g_01736
OG0000005	Syap	Syan.g_01423	Syap.g_01773
OG0000005	Syas	Syan.g_01423	Syas.g_02665
OG0000005	Syar	Syan.g_01423	Syar.g_02952
OG0000005	Syao	Syan.g_01423	Syao.g_01680
OG0000005	Praf	Syan.g_01378	Praf.g_00503
OG0000005	Prah	Syan.g_01378	Prah.g_01652
OG0000005	Prbj	Syan.g_01378	Prbj.g_00883
OG0000005	Prbk	Syan.g_01378	Prbk.g_00933
OG0000005	Prbl	Syan.g_01378	Prbl.g_00419
OG0000005	Pral	Syan.g_01378	Pral.g_01075
OG0000005	Prat	Syan.g_01378	Prat.g_01440
OG0000005	Prak	Syan.g_01378	Prak.g_01474
OG0000005	Prap	Syan.g_01378	Prap.g_00204
OG0000005	Prbe	Syan.g_01378	Prbe.g_00228
OG0000005	Prbf	Syan.g_01378	Prbf.g_00240
OG0000005	Prbg	Syan.g_01378	Prbg.g_00674
OG0000005	Prbn	Syan.g_01378	Prbn.g_00899
OG0000005	Pram	Syan.g_01378	Pram.g_01295
OG0000005	Prbh	Syan.g_01378	Prbh.g_00182
OG0000005	Prac	Syan.g_01378	Prac.g_00335
OG0000005	Praq	Syan.g_01378	Praq.g_00370
OG0000005	Prar	Syan.g_01378	Prar.g_00771
OG0000005	Praa	Syan.g_01378	Praa.g_01553
OG0000005	Prad	Syan.g_01378	Prad.g_00438
OG0000005	Prae	Syan.g_01378	Prae.g_01535
OG0000005	Prag	Syan.g_01378	Prag.g_01566
OG0000005	Praw	Syan.g_01378	Praw.g_00413
OG0000005	Prax	Syan.g_01378	Prax.g_01652
OG0000005	Pray	Syan.g_01378	Pray.g_01646
OG0000005	Praz	Syan.g_01378	Praz.g_00965
OG0000005	Prba	Syan.g_01378	Prba.g_00312
OG0000005	Prbi	Syan.g_01378	Prbi.g_01666
OG0000005	Prao	Syan.g_01378	Prao.g_01472
OG0000005	Prav	Syan.g_01378	Prav.g_01654
OG0000005	Prbd	Syan.g_01378	Prbd.g_01612
OG0000005	Pras	Syan.g_01378	Pras.g_00429
OG0000005	Prau	Syan.g_01378	Prau.g_01607
OG0000005	Prab	Syan.g_01378	Prab.g_01542
OG0000005	Pran	Syan.g_01378	Pran.g_00657
OG0000005	Prai	Syan.g_01378	Prai.g_01538
OG0000005	Syap	Syan.g_01378	Syap.g_01218
OG0000005	Syat	Syan.g_01378	Syat.g_03105
OG0000005	Syas	Syan.g_01378	Syas.g_02704
